,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_rf__class_weight,param_rf__criterion,param_rf__max_features,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4,95.2435317993164,1.2025750829742756,1.3115163803100587,0.01599319613636247,5,balanced,entropy,sqrt,5000,"{'pca__n_components': 5, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5262888943765183,-0.5515696003503243,-0.5476893039028207,-0.5374263778553175,-0.5840505244423857,-0.5494049401854733,0.019420521101791256,16
5,2.633392667770386,0.058998025607939056,0.058684682846069335,0.003521242861171957,10,balanced,entropy,sqrt,100,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5204768937288912,-0.5319327430105361,-0.5284434020401405,-0.5191681446491306,-0.5708721019426507,-0.5341786570742698,0.018959957693175954,15
6,12.557597064971924,0.1807101166377797,0.17101144790649414,0.002106917332039674,10,balanced,entropy,sqrt,500,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.5133557234520902,-0.5301155948641516,-0.5267559967572982,-0.5128672378479708,-0.5628843714327548,-0.5291957848708532,0.01821674216005825,14
7,37.48048062324524,0.7169914848368438,0.4301844596862793,0.015843141329989024,10,balanced,entropy,sqrt,1500,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5102820958485069,-0.5299492115806289,-0.5238464652491837,-0.5126859712221588,-0.5629499257161646,-0.5279427339233286,0.018926044447744924,9
8,74.61069755554199,0.9204630932766431,0.8004728317260742,0.011581359830608623,10,balanced,entropy,sqrt,3000,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5103523680584777,-0.5306175820370714,-0.5248699226648732,-0.5121036034665719,-0.5635325864920098,-0.5282952125438009,0.01919850205780734,11
9,124.5634973526001,1.9165057306109816,1.3118930339813233,0.031097200397884148,10,balanced,entropy,sqrt,5000,"{'pca__n_components': 10, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5107322146979469,-0.5300048867614936,-0.5247918856708551,-0.5127929523510449,-0.5629354046279531,-0.5282514688218587,0.01878248433827452,10
10,2.6480698585510254,0.047489390059382054,0.06321182250976562,0.01916990227797037,15,balanced,entropy,sqrt,100,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5146958198135436,-0.5201642225454166,-0.520912226596066,-0.5233617731864777,-0.5647501096050893,-0.5287768303493185,0.018208259266490102,13
11,12.613043451309204,0.1795001020315083,0.17159814834594728,0.0011397599553029498,15,balanced,entropy,sqrt,500,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500}",-0.507976362090238,-0.5230965576818395,-0.5220516936229709,-0.5142229648496083,-0.5638295432607021,-0.5262354243010717,0.01958757974474235,8
12,37.913492107391356,0.4379026407923409,0.42104535102844237,0.006535507164117114,15,balanced,entropy,sqrt,1500,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.507745370163126,-0.5234604506282737,-0.5207088469727831,-0.5114437697648058,-0.5614046417799908,-0.5249526158617959,0.01911839194291611,6
13,75.21371912956238,1.0794747760629055,0.7793978214263916,0.006174271851558353,15,balanced,entropy,sqrt,3000,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5077087123681363,-0.5234115420695938,-0.5203963869608386,-0.5115830499551564,-0.5618945107634918,-0.5249988404234432,0.01930763862226039,7
14,125.39791717529297,2.1584314626047507,1.3337926864624023,0.07571488197745453,15,balanced,entropy,sqrt,5000,"{'pca__n_components': 15, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 5000}",-0.5076231265066632,-0.5223882429900173,-0.5206114349874282,-0.5111766004463971,-0.561040274763872,-0.5245679359388755,0.019063530069016874,5
15,3.5436887741088867,0.10406117372954174,0.042176103591918944,0.0007369146658549972,20,balanced,entropy,sqrt,100,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 100}",-0.5052579005120906,-0.5292466038319666,-0.5237905058656022,-0.5138341443422747,-0.5702607207534655,-0.52847797506108,0.022458738323522062,12
16,16.330203437805174,0.2837239001338495,0.17142062187194823,0.01511874550116283,20,balanced,entropy,sqrt,500,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 500, 'auc': 0.5707435868954212, 'precision': 0.0, 'recall': 0.0, 'datagroup': 3}",-0.5062975375591987,-0.5216984966936625,-0.5176815276364958,-0.5117390128578247,-0.5607347739414996,-0.5236302697377363,0.019275316375327943,1
17,47.721207571029666,0.651820357156161,0.4250831127166748,0.013781659940053155,20,balanced,entropy,sqrt,1500,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 1500}",-0.5064941290636019,-0.5240445733865168,-0.5170820517299641,-0.5103845561483245,-0.5612858604768555,-0.5238582341610525,0.019646021110177523,3
18,95.89759182929993,1.7881971111356456,0.7942156791687012,0.018592165913955336,20,balanced,entropy,sqrt,3000,"{'pca__n_components': 20, 'rf__class_weight': 'balanced', 'rf__criterion': 'entropy', 'rf__max_features': 'sqrt', 'rf__n_estimators': 3000}",-0.5067817766348746,-0.5231543648282366,-0.5184132907493231,-0.5118488760318903,-0.5598225770063893,-0.5240041770501428,0.018757933706967794,4
