unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Close,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FG%,Home 3P,Home 3P%,Home FT,Home FT%,Home ORB,Home DRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FG%,Away 3P,Away 3P%,Away FT,Away FT%,Away ORB,Away DRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2009-10-29_Portland Trail Blazers_Denver Nuggets,2009-10-29,Portland Trail Blazers,Denver Nuggets,0.0,0.0,0.8571428571428571,1.0,1.2857142857142858,3.656428571428571,-3.0,1.0,1.0,1.0,1.0,33.0,0.429,10.0,0.476,20.0,0.909,12.0,39.0,23.0,9.0,12.0,26.0,27.0,0.5539999999999999,0.4939999999999998,0.2730000000000001,0.28600000000000003,34.300000000000004,79.60000000000002,69.70000000000002,9.3,19.0,23.1,99.4,90.1,43.0,0.483,5.0,0.385,23.0,0.7670000000000001,14.0,28.0,22.0,5.0,6.0,13.0,25.0,0.5579999999999999,0.511,0.14599999999999996,0.3370000000000001,32.60000000000001,73.70000000000002,51.2,5.200000000000001,8.5,11.3,118.0,108.70000000000002,1.0,1.0,1.0,1.0
2009-10-30_Atlanta Hawks_Washington Wizards,2009-10-30,Atlanta Hawks,Washington Wizards,0.0,0.0,1.0,0.7142857142857142,1.36,3.1184615384615384,-1.0,1.0,0.0,1.0,0.0,46.0,0.529,7.0,0.5830000000000001,21.0,0.7240000000000001,8.0,27.0,30.0,16.0,6.0,10.0,25.0,0.601,0.569,0.13799999999999998,0.33299999999999996,19.0,81.79999999999998,65.20000000000002,15.900000000000002,10.900000000000002,9.099999999999998,119.0,108.1,39.0,0.4640000000000001,4.0,0.30799999999999994,20.0,0.833,9.0,37.0,19.0,6.0,4.0,9.0,29.0,0.5389999999999999,0.4879999999999999,0.155,0.28600000000000003,22.5,77.10000000000002,48.7,6.700000000000001,6.9,8.700000000000001,113.9,101.6,1.0,1.0,1.0,1.0
2009-10-30_Boston Celtics_Chicago Bulls,2009-10-30,Boston Celtics,Chicago Bulls,0.0,0.0,1.0,1.0,1.1,6.9425,1.0,1.0,0.0,1.0,0.0,32.5,0.4390000000000001,10.0,0.4265000000000001,18.5,0.8174999999999999,8.0,33.0,24.0,9.5,8.0,13.0,24.5,0.5569999999999999,0.5069999999999999,0.3230000000000001,0.30549999999999994,21.300000000000004,77.5,73.64999999999999,10.95,13.799999999999999,13.450000000000001,107.5,84.75,35.0,0.4169999999999999,3.0,0.188,19.0,0.6790000000000002,15.0,37.0,20.0,5.0,9.0,9.0,20.0,0.4779999999999999,0.435,0.19,0.33299999999999996,29.4,82.20000000000002,57.10000000000001,5.5,15.8,8.5,102.0,94.20000000000002,1.0,1.0,1.0,1.0
2009-10-30_Brooklyn Nets_Orlando Magic,2009-10-30,Brooklyn Nets,Orlando Magic,0.0,0.0,0.5714285714285713,1.0,5.344615384615385,1.1492307692307693,-1.5,0.0,1.0,0.0,0.0,34.0,0.42,0.0,0.0,25.0,0.8619999999999999,14.0,38.0,20.0,4.0,10.0,22.0,24.0,0.4960000000000001,0.42,0.099,0.35800000000000004,30.4,67.89999999999999,58.8,4.1000000000000005,11.599999999999998,19.0,94.9,96.9,45.0,0.556,16.0,0.5519999999999999,14.0,0.8240000000000001,8.0,29.0,28.0,5.0,6.0,15.0,21.0,0.6779999999999999,0.654,0.35800000000000004,0.21,23.5,78.39999999999998,62.2,5.299999999999999,10.0,14.5,127.9,112.9,0.0,1.0,0.0,1.0
2009-10-30_Detroit Pistons_Oklahoma City Thunder,2009-10-30,Detroit Pistons,Oklahoma City Thunder,0.0,0.0,0.8571428571428571,1.0,1.4669230769230768,2.689230769230769,3.0,0.0,1.0,1.0,1.0,37.0,0.5140000000000001,6.0,0.375,16.0,0.5519999999999999,10.0,29.0,20.0,5.0,4.0,9.0,27.0,0.5660000000000001,0.556,0.2220000000000001,0.4029999999999999,23.800000000000004,63.0,54.10000000000001,6.1000000000000005,6.700000000000001,9.599999999999998,117.1,90.29999999999998,39.0,0.513,8.0,0.5710000000000001,16.0,0.7999999999999999,8.0,33.0,20.0,4.0,6.0,12.0,19.0,0.601,0.5660000000000001,0.184,0.263,22.9,76.70000000000002,51.3,4.5,9.5,12.400000000000002,115.0,100.29999999999998,1.0,1.0,1.0,1.0
2009-10-30_Los Angeles Lakers_Dallas Mavericks,2009-10-30,Los Angeles Lakers,Dallas Mavericks,0.0,0.0,0.8571428571428571,1.0,1.2491666666666668,3.9391666666666665,0.0,2.0,2.0,1.0,1.0,35.0,0.412,4.0,0.235,25.0,0.6759999999999999,17.0,30.0,17.0,13.0,4.0,16.0,15.0,0.489,0.435,0.2,0.435,32.10000000000001,66.70000000000002,48.60000000000001,13.3,5.6000000000000005,13.599999999999998,101.6,94.4,30.0,0.395,4.0,0.2220000000000001,27.0,0.7940000000000002,11.0,31.0,16.0,6.0,9.0,9.0,20.0,0.5,0.42100000000000015,0.23700000000000004,0.447,22.9,77.5,53.3,6.700000000000001,12.7,9.0,101.6,113.9,1.0,0.0,1.0,0.0
2009-10-30_Minnesota Timberwolves_Cleveland Cavaliers,2009-10-30,Minnesota Timberwolves,Cleveland Cavaliers,0.0,0.0,0.7142857142857143,0.7142857142857143,7.594166666666667,1.09,-1.5,0.0,1.0,0.0,0.0,34.0,0.3660000000000001,1.0,0.14300000000000002,26.0,0.7430000000000001,18.0,32.0,14.0,15.0,2.0,10.0,23.0,0.43799999999999983,0.371,0.07499999999999997,0.376,32.10000000000001,69.60000000000001,41.2,15.3,2.7,8.400000000000002,96.9,94.9,29.0,0.3815,7.5,0.3809999999999999,24.5,0.7149999999999999,9.5,31.0,18.0,5.5,5.5,13.5,24.5,0.49350000000000005,0.4305,0.254,0.4515,19.950000000000003,82.5,62.050000000000004,6.0,10.2,12.900000000000002,97.2,105.80000000000001,1.0,0.0,1.0,0.0
2009-10-30_New Orleans Pelicans_Sacramento Kings,2009-10-30,New Orleans Pelicans,Sacramento Kings,0.0,0.0,0.7142857142857143,0.5714285714285713,1.1033333333333333,7.004166666666666,4.5,1.0,0.0,1.0,0.0,39.0,0.5,5.0,0.5,13.0,0.5910000000000001,5.0,28.0,17.0,5.0,4.0,10.0,19.0,0.5469999999999999,0.532,0.12800000000000006,0.282,13.900000000000002,71.79999999999998,43.60000000000001,5.5,6.5,10.2,105.1,123.70000000000002,32.0,0.40500000000000014,3.0,0.188,22.0,0.7859999999999998,10.0,27.0,13.0,6.0,5.0,12.0,23.0,0.48700000000000004,0.424,0.203,0.35400000000000004,23.300000000000004,77.10000000000002,40.60000000000001,6.799999999999999,8.099999999999998,11.599999999999998,100.29999999999998,115.0,0.0,0.0,0.0,0.0
2009-10-30_Phoenix Suns_Golden State Warriors,2009-10-30,Phoenix Suns,Golden State Warriors,0.0,0.0,1.0,1.0,1.4038461538461535,2.9084615384615384,1.5,1.0,0.0,1.0,0.0,41.0,0.513,7.0,0.467,20.0,0.7409999999999999,10.0,26.0,19.0,6.0,5.0,14.0,20.0,0.593,0.556,0.188,0.33799999999999997,26.300000000000004,78.79999999999998,46.3,6.4,7.799999999999999,13.2,115.4,113.29999999999998,44.0,0.4939999999999998,4.0,0.3639999999999999,15.0,0.652,13.0,28.0,25.0,7.0,8.0,16.0,22.0,0.54,0.5170000000000001,0.12400000000000005,0.258,31.699999999999992,68.29999999999998,56.79999999999999,7.200000000000002,13.300000000000002,13.900000000000004,109.59999999999998,110.59999999999998,1.0,0.0,1.0,0.0
2009-10-30_Utah Jazz_Los Angeles Clippers,2009-10-30,Utah Jazz,Los Angeles Clippers,0.0,0.0,0.7142857142857143,0.7142857142857143,1.1983333333333333,4.556666666666668,-2.0,2.0,0.0,1.0,0.0,37.0,0.457,6.0,0.5999999999999999,25.0,0.8619999999999999,10.0,29.0,26.0,3.0,4.0,15.0,20.0,0.5600000000000002,0.4939999999999999,0.12300000000000005,0.35800000000000004,26.300000000000004,67.39999999999999,70.29999999999998,3.1000000000000005,5.299999999999999,13.8,108.70000000000002,118.0,41.0,0.503,4.5,0.331,13.0,0.6219999999999999,11.0,32.0,27.0,9.5,5.5,17.5,25.5,0.5455000000000001,0.5315,0.17049999999999998,0.2675,27.25,70.80000000000001,66.0,9.9,8.350000000000001,15.950000000000001,103.85,108.5,0.0,0.0,0.0,0.0
