DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2013-10-29,Orlando Magic,87,Indiana Pacers,97,True,Indiana Pacers,0.5,0.5,0.5,0.5
2013-10-29,Chicago Bulls,95,Miami Heat,107,True,Miami Heat,0.5,0.5,0.5,0.5
2013-10-29,Los Angeles Clippers,103,Los Angeles Lakers,116,True,Los Angeles Lakers,0.5,0.5,0.5,0.5
2013-10-30,Brooklyn Nets,94,Cleveland Cavaliers,98,True,Cleveland Cavaliers,0.5,0.5,0.5,0.5
2013-10-30,Boston Celtics,87,Toronto Raptors,93,True,Toronto Raptors,0.5,0.5,0.5,0.5
2013-10-30,Miami Heat,110,Philadelphia 76ers,114,True,Philadelphia 76ers,0.5,1.0,0.5,1.0
2013-10-30,Washington Wizards,102,Detroit Pistons,113,True,Detroit Pistons,0.5,0.5,0.5,0.5
2013-10-30,Milwaukee Bucks,83,New York Knicks,90,True,New York Knicks,0.5,0.5,0.5,0.5
2013-10-30,Indiana Pacers,95,New Orleans Pelicans,90,False,Indiana Pacers,0.5,1.0,0.5,1.0
2013-10-30,Orlando Magic,115,Minnesota Timberwolves,120,True,Minnesota Timberwolves,0.5,0.0,0.5,0.0
2013-10-30,Charlotte Hornets,83,Houston Rockets,96,True,Houston Rockets,0.5,0.5,0.5,0.5
2013-10-30,Memphis Grizzlies,94,San Antonio Spurs,101,True,San Antonio Spurs,0.5,0.5,0.5,0.5
2013-10-30,Atlanta Hawks,109,Dallas Mavericks,118,True,Dallas Mavericks,0.5,0.5,0.5,0.5
2013-10-30,Oklahoma City Thunder,101,Utah Jazz,98,False,Oklahoma City Thunder,0.5,0.5,0.5,0.5
2013-10-30,Portland Trail Blazers,91,Phoenix Suns,104,True,Phoenix Suns,0.5,0.5,0.5,0.5
2013-10-30,Denver Nuggets,88,Sacramento Kings,90,True,Sacramento Kings,0.5,0.5,0.5,0.5
2013-10-30,Los Angeles Lakers,94,Golden State Warriors,125,True,Golden State Warriors,0.5,1.0,0.5,1.0
2013-10-31,New York Knicks,81,Chicago Bulls,82,True,Chicago Bulls,0.0,1.0,0.0,1.0
2013-10-31,Golden State Warriors,115,Los Angeles Clippers,126,True,Los Angeles Clippers,0.0,1.0,0.0,1.0
2013-11-01,Cleveland Cavaliers,84,Charlotte Hornets,90,True,Charlotte Hornets,0.0,1.0,0.0,1.0
2013-11-01,New Orleans Pelicans,90,Orlando Magic,110,True,Orlando Magic,0.0,0.0,0.0,0.0
2013-11-01,Philadelphia 76ers,109,Washington Wizards,102,False,Philadelphia 76ers,0.0,1.0,0.0,1.0
2013-11-01,Toronto Raptors,95,Atlanta Hawks,102,True,Atlanta Hawks,0.0,1.0,0.0,1.0
2013-11-01,Milwaukee Bucks,105,Boston Celtics,98,False,Milwaukee Bucks,0.0,0.0,0.0,0.0
2013-11-01,Miami Heat,100,Brooklyn Nets,101,True,Brooklyn Nets,0.0,0.5,0.0,0.5
2013-11-01,Dallas Mavericks,105,Houston Rockets,113,True,Houston Rockets,1.0,1.0,1.0,1.0
2013-11-01,Detroit Pistons,108,Memphis Grizzlies,111,True,Memphis Grizzlies,0.0,1.0,0.0,1.0
2013-11-01,Oklahoma City Thunder,81,Minnesota Timberwolves,100,True,Minnesota Timberwolves,1.0,1.0,1.0,1.0
2013-11-01,Portland Trail Blazers,113,Denver Nuggets,98,False,Portland Trail Blazers,0.0,0.0,0.0,0.0
2013-11-01,Utah Jazz,84,Phoenix Suns,87,True,Phoenix Suns,1.0,0.0,1.0,0.0
2013-11-01,Los Angeles Clippers,110,Sacramento Kings,101,False,Los Angeles Clippers,1.0,0.5,1.0,0.5
2013-11-01,San Antonio Spurs,91,Los Angeles Lakers,85,False,San Antonio Spurs,0.5,1.0,0.5,1.0
2013-11-02,Cleveland Cavaliers,74,Indiana Pacers,89,True,Indiana Pacers,1.0,0.5,1.0,0.5
2013-11-02,Chicago Bulls,104,Philadelphia 76ers,107,True,Philadelphia 76ers,1.0,0.5,1.0,0.5
2013-11-02,Charlotte Hornets,84,New Orleans Pelicans,105,True,New Orleans Pelicans,0.0,0.5,0.0,0.5
2013-11-02,Memphis Grizzlies,99,Dallas Mavericks,111,True,Dallas Mavericks,0.5,0.5,0.5,0.5
2013-11-02,Toronto Raptors,97,Milwaukee Bucks,90,False,Toronto Raptors,0.5,0.5,0.5,0.5
2013-11-02,Houston Rockets,104,Utah Jazz,93,False,Houston Rockets,0.0,1.0,0.0,1.0
2013-11-02,San Antonio Spurs,105,Portland Trail Blazers,115,True,Portland Trail Blazers,0.5,1.0,0.5,1.0
2013-11-02,Sacramento Kings,87,Golden State Warriors,98,True,Golden State Warriors,0.5,0.5,0.5,0.5
2013-11-03,Boston Celtics,77,Detroit Pistons,87,True,Detroit Pistons,0.5,0.0,0.5,0.0
2013-11-03,Washington Wizards,93,Miami Heat,103,True,Miami Heat,0.3333333333333333,0.0,0.3333333333333333,0.0
2013-11-03,Brooklyn Nets,86,Orlando Magic,107,True,Orlando Magic,0.3333333333333333,0.5,0.3333333333333333,0.5
2013-11-03,Phoenix Suns,96,Oklahoma City Thunder,103,True,Oklahoma City Thunder,0.5,1.0,0.5,1.0
2013-11-03,Minnesota Timberwolves,109,New York Knicks,100,False,Minnesota Timberwolves,0.5,1.0,0.5,1.0
