DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2012-01-03,Portland Trail Blazers,103,Oklahoma City Thunder,93,False,Portland Trail Blazers,0.8333333333333334,0.75,0.8,0.75
2012-01-03,Milwaukee Bucks,73,Utah Jazz,85,True,Utah Jazz,0.4,0.5,0.4,0.5
2012-01-03,Houston Rockets,99,Los Angeles Lakers,108,True,Los Angeles Lakers,0.5,0.5,0.6,0.5
2012-01-04,Washington Wizards,85,Orlando Magic,103,True,Orlando Magic,0.6666666666666666,0.0,0.8,0.0
2012-01-04,Cleveland Cavaliers,77,Toronto Raptors,92,True,Toronto Raptors,0.4,0.6,0.4,0.6
2012-01-04,Brooklyn Nets,70,Boston Celtics,89,True,Boston Celtics,0.5,0.16666666666666666,0.6,0.0
2012-01-04,Chicago Bulls,99,Detroit Pistons,83,False,Chicago Bulls,0.4,0.8333333333333334,0.4,0.8
2012-01-04,Indiana Pacers,83,Miami Heat,118,True,Miami Heat,0.8333333333333334,0.8,0.8,0.8
2012-01-04,Charlotte Hornets,118,New York Knicks,110,False,Charlotte Hornets,0.4,0.2,0.4,0.2
2012-01-04,Memphis Grizzlies,90,Minnesota Timberwolves,86,False,Memphis Grizzlies,0.4,0.4,0.4,0.4
2012-01-04,Philadelphia 76ers,101,New Orleans Pelicans,93,False,Philadelphia 76ers,0.4,0.5,0.4,0.5
2012-01-04,Phoenix Suns,89,Dallas Mavericks,98,True,Dallas Mavericks,0.3333333333333333,0.4,0.4,0.4
2012-01-04,Golden State Warriors,95,San Antonio Spurs,101,True,San Antonio Spurs,0.6,0.4,0.6,0.4
2012-01-04,Sacramento Kings,83,Denver Nuggets,110,True,Denver Nuggets,0.6666666666666666,0.3333333333333333,0.6,0.2
2012-01-04,Houston Rockets,89,Los Angeles Clippers,117,True,Los Angeles Clippers,0.5,0.4,0.5,0.4
2012-01-05,Miami Heat,116,Atlanta Hawks,109,False,Miami Heat,0.6666666666666666,0.8571428571428571,0.6,0.8
2012-01-05,Dallas Mavericks,71,San Antonio Spurs,93,True,San Antonio Spurs,0.6666666666666666,0.42857142857142855,0.6,0.6
2012-01-05,Milwaukee Bucks,100,Sacramento Kings,103,True,Sacramento Kings,0.2857142857142857,0.4,0.2,0.4
2012-01-05,Los Angeles Lakers,96,Portland Trail Blazers,107,True,Portland Trail Blazers,0.8,0.5714285714285714,0.8,0.8
2012-01-06,Atlanta Hawks,102,Charlotte Hornets,96,False,Atlanta Hawks,0.3333333333333333,0.5714285714285714,0.2,0.4
2012-01-06,Detroit Pistons,73,Philadelphia 76ers,96,True,Philadelphia 76ers,0.6,0.3333333333333333,0.6,0.4
2012-01-06,Brooklyn Nets,97,Toronto Raptors,85,False,Brooklyn Nets,0.5,0.14285714285714285,0.4,0.0
2012-01-06,New York Knicks,99,Washington Wizards,96,False,New York Knicks,0.0,0.3333333333333333,0.0,0.2
2012-01-06,Indiana Pacers,87,Boston Celtics,74,False,Indiana Pacers,0.5714285714285714,0.6666666666666666,0.8,0.6
2012-01-06,Cleveland Cavaliers,98,Minnesota Timberwolves,87,False,Cleveland Cavaliers,0.3333333333333333,0.5,0.4,0.6
2012-01-06,Denver Nuggets,96,New Orleans Pelicans,88,False,Denver Nuggets,0.3333333333333333,0.7142857142857143,0.2,0.6
2012-01-06,Houston Rockets,94,Oklahoma City Thunder,109,True,Oklahoma City Thunder,0.7142857142857143,0.3333333333333333,0.6,0.4
2012-01-06,Chicago Bulls,97,Orlando Magic,83,False,Chicago Bulls,0.7142857142857143,0.8571428571428571,0.8,1.0
2012-01-06,Memphis Grizzlies,85,Utah Jazz,94,True,Utah Jazz,0.5,0.5,0.6,0.6
2012-01-06,Golden State Warriors,90,Los Angeles Lakers,97,True,Los Angeles Lakers,0.5,0.3333333333333333,0.6,0.4
2012-01-06,Portland Trail Blazers,77,Phoenix Suns,102,True,Phoenix Suns,0.3333333333333333,0.8333333333333334,0.4,0.8
2012-01-07,Chicago Bulls,94,Atlanta Hawks,109,True,Atlanta Hawks,0.625,0.875,0.4,1.0
2012-01-07,Charlotte Hornets,77,Indiana Pacers,99,True,Indiana Pacers,0.7142857142857143,0.2857142857142857,0.6,0.2
2012-01-07,New York Knicks,103,Detroit Pistons,80,False,New York Knicks,0.2857142857142857,0.42857142857142855,0.4,0.4
2012-01-07,Miami Heat,101,Brooklyn Nets,90,False,Miami Heat,0.25,0.875,0.2,0.8
2012-01-07,Oklahoma City Thunder,98,Houston Rockets,95,False,Oklahoma City Thunder,0.2857142857142857,0.75,0.2,0.6
2012-01-07,Toronto Raptors,62,Philadelphia 76ers,97,True,Philadelphia 76ers,0.6666666666666666,0.42857142857142855,0.8,0.4
2012-01-07,Denver Nuggets,117,San Antonio Spurs,121,True,San Antonio Spurs,0.7142857142857143,0.75,0.6,0.8
2012-01-07,New Orleans Pelicans,81,Dallas Mavericks,96,True,Dallas Mavericks,0.375,0.2857142857142857,0.6,0.0
2012-01-07,Utah Jazz,88,Golden State Warriors,87,False,Utah Jazz,0.2857142857142857,0.5714285714285714,0.2,0.8
2012-01-07,Milwaukee Bucks,86,Los Angeles Clippers,92,True,Los Angeles Clippers,0.6,0.3333333333333333,0.6,0.4
2012-01-08,Minnesota Timberwolves,93,Washington Wizards,72,False,Minnesota Timberwolves,0.0,0.2857142857142857,0.0,0.4
2012-01-08,Orlando Magic,104,Sacramento Kings,97,False,Orlando Magic,0.375,0.625,0.4,0.6
2012-01-08,San Antonio Spurs,96,Oklahoma City Thunder,108,True,Oklahoma City Thunder,0.7777777777777778,0.75,0.6,0.8
2012-01-08,Milwaukee Bucks,93,Phoenix Suns,109,True,Phoenix Suns,0.42857142857142855,0.2857142857142857,0.6,0.2
2012-01-08,Cleveland Cavaliers,78,Portland Trail Blazers,98,True,Portland Trail Blazers,0.7142857142857143,0.5714285714285714,0.6,0.6
2012-01-08,Memphis Grizzlies,82,Los Angeles Lakers,90,True,Los Angeles Lakers,0.5555555555555556,0.42857142857142855,0.6,0.6
2012-01-09,Indiana Pacers,86,Philadelphia 76ers,96,True,Philadelphia 76ers,0.7142857142857143,0.75,0.8,0.6
2012-01-09,Minnesota Timberwolves,87,Toronto Raptors,97,True,Toronto Raptors,0.375,0.375,0.4,0.6
2012-01-09,Atlanta Hawks,106,Brooklyn Nets,101,False,Atlanta Hawks,0.2222222222222222,0.6666666666666666,0.2,0.6
2012-01-09,Charlotte Hornets,87,New York Knicks,91,True,New York Knicks,0.5,0.25,0.6,0.2
2012-01-09,Detroit Pistons,68,Chicago Bulls,92,True,Chicago Bulls,0.7777777777777778,0.25,0.8,0.4
2012-01-09,New Orleans Pelicans,94,Denver Nuggets,81,False,New Orleans Pelicans,0.6666666666666666,0.25,0.8,0.0
2012-01-10,Houston Rockets,82,Charlotte Hornets,70,False,Houston Rockets,0.2222222222222222,0.25,0.2,0.2
2012-01-10,Sacramento Kings,85,Philadelphia 76ers,112,True,Philadelphia 76ers,0.75,0.3333333333333333,1.0,0.4
2012-01-10,Toronto Raptors,78,Washington Wizards,93,True,Washington Wizards,0.0,0.4444444444444444,0.0,0.6
2012-01-10,Dallas Mavericks,100,Detroit Pistons,86,False,Dallas Mavericks,0.2222222222222222,0.4444444444444444,0.2,0.6
2012-01-10,Oklahoma City Thunder,100,Memphis Grizzlies,95,False,Oklahoma City Thunder,0.375,0.8,0.4,0.6
2012-01-10,San Antonio Spurs,103,Milwaukee Bucks,106,True,Milwaukee Bucks,0.25,0.6666666666666666,0.0,0.6
2012-01-10,Chicago Bulls,111,Minnesota Timberwolves,100,False,Chicago Bulls,0.3333333333333333,0.8,0.4,0.8
2012-01-10,Cleveland Cavaliers,105,Utah Jazz,113,True,Utah Jazz,0.625,0.5,0.8,0.6
2012-01-10,Los Angeles Clippers,97,Portland Trail Blazers,105,True,Portland Trail Blazers,0.75,0.6666666666666666,0.6,0.6
2012-01-10,Miami Heat,106,Golden State Warriors,111,True,Golden State Warriors,0.25,0.8888888888888888,0.0,0.8
2012-01-10,Phoenix Suns,83,Los Angeles Lakers,99,True,Los Angeles Lakers,0.6,0.5,0.6,0.6
2012-01-11,Atlanta Hawks,84,Indiana Pacers,96,True,Indiana Pacers,0.6666666666666666,0.7,0.6,0.6
2012-01-11,Sacramento Kings,98,Toronto Raptors,91,False,Sacramento Kings,0.4,0.3,0.4,0.2
2012-01-11,Philadelphia 76ers,79,New York Knicks,85,True,New York Knicks,0.5555555555555556,0.7777777777777778,0.6,1.0
2012-01-11,Dallas Mavericks,90,Boston Celtics,85,False,Dallas Mavericks,0.5,0.5,0.8,0.8
2012-01-11,Washington Wizards,64,Chicago Bulls,78,True,Chicago Bulls,0.8181818181818182,0.1111111111111111,0.8,0.2
2012-01-11,Oklahoma City Thunder,95,New Orleans Pelicans,85,False,Oklahoma City Thunder,0.3333333333333333,0.8181818181818182,0.2,0.8
2012-01-11,Houston Rockets,95,San Antonio Spurs,101,True,San Antonio Spurs,0.6,0.3333333333333333,0.6,0.2
2012-01-11,Brooklyn Nets,115,Denver Nuggets,123,True,Denver Nuggets,0.6,0.2,0.6,0.2
2012-01-11,Los Angeles Lakers,90,Utah Jazz,87,False,Los Angeles Lakers,0.6666666666666666,0.6363636363636364,1.0,0.8
2012-01-11,Orlando Magic,107,Portland Trail Blazers,104,False,Orlando Magic,0.7777777777777778,0.6666666666666666,0.8,0.6
2012-01-11,Miami Heat,89,Los Angeles Clippers,95,True,Los Angeles Clippers,0.5714285714285714,0.8,0.6,0.6
2012-01-12,Charlotte Hornets,81,Atlanta Hawks,111,True,Atlanta Hawks,0.6363636363636364,0.2,0.6,0.2
2012-01-12,New York Knicks,83,Memphis Grizzlies,94,True,Memphis Grizzlies,0.3333333333333333,0.6,0.4,0.8
2012-01-12,Detroit Pistons,93,Milwaukee Bucks,102,True,Milwaukee Bucks,0.3333333333333333,0.2,0.2,0.0
2012-01-12,Cleveland Cavaliers,101,Phoenix Suns,90,False,Cleveland Cavaliers,0.4444444444444444,0.4444444444444444,0.6,0.4
2012-01-12,Orlando Magic,117,Golden State Warriors,109,False,Orlando Magic,0.3333333333333333,0.7,0.2,0.6
2012-01-13,Detroit Pistons,98,Charlotte Hornets,81,False,Detroit Pistons,0.18181818181818182,0.18181818181818182,0.0,0.0
2012-01-13,Washington Wizards,89,Philadelphia 76ers,120,True,Philadelphia 76ers,0.7,0.1,0.8,0.2
2012-01-13,Indiana Pacers,95,Toronto Raptors,90,False,Indiana Pacers,0.36363636363636365,0.7,0.2,0.6
2012-01-13,Chicago Bulls,88,Boston Celtics,79,False,Chicago Bulls,0.4444444444444444,0.8333333333333334,0.6,0.8
2012-01-13,Sacramento Kings,89,Houston Rockets,103,True,Houston Rockets,0.3,0.36363636363636365,0.2,0.4
2012-01-13,Minnesota Timberwolves,87,New Orleans Pelicans,80,False,Minnesota Timberwolves,0.3,0.3,0.2,0.2
2012-01-13,Milwaukee Bucks,76,Dallas Mavericks,102,True,Dallas Mavericks,0.5454545454545454,0.4,0.8,0.4
2012-01-13,Portland Trail Blazers,83,San Antonio Spurs,99,True,San Antonio Spurs,0.6363636363636364,0.7,0.6,0.6
2012-01-13,Brooklyn Nets,110,Phoenix Suns,103,False,Brooklyn Nets,0.4,0.18181818181818182,0.4,0.2
2012-01-13,Miami Heat,104,Denver Nuggets,117,True,Denver Nuggets,0.6363636363636364,0.7272727272727273,0.6,0.6
2012-01-13,Cleveland Cavaliers,92,Los Angeles Lakers,97,True,Los Angeles Lakers,0.6666666666666666,0.5,0.8,0.4
2012-01-14,Minnesota Timberwolves,91,Atlanta Hawks,93,True,Atlanta Hawks,0.6666666666666666,0.36363636363636365,0.8,0.4
2012-01-14,Golden State Warriors,100,Charlotte Hornets,112,True,Charlotte Hornets,0.16666666666666666,0.3,0.0,0.2
2012-01-14,Boston Celtics,83,Indiana Pacers,97,True,Indiana Pacers,0.7272727272727273,0.4,0.8,0.4
2012-01-14,Philadelphia 76ers,103,Washington Wizards,90,False,Philadelphia 76ers,0.09090909090909091,0.7272727272727273,0.2,0.8
2012-01-14,Toronto Raptors,64,Chicago Bulls,77,True,Chicago Bulls,0.8461538461538461,0.3333333333333333,0.8,0.2
2012-01-14,Portland Trail Blazers,105,Houston Rockets,107,True,Houston Rockets,0.36363636363636365,0.6363636363636364,0.4,0.4
2012-01-14,New Orleans Pelicans,99,Memphis Grizzlies,108,True,Memphis Grizzlies,0.4,0.2727272727272727,0.4,0.2
2012-01-14,New York Knicks,92,Oklahoma City Thunder,104,True,Oklahoma City Thunder,0.8333333333333334,0.5454545454545454,1.0,0.8
2012-01-14,Sacramento Kings,60,Dallas Mavericks,99,True,Dallas Mavericks,0.5833333333333334,0.3333333333333333,0.8,0.4
2012-01-14,Brooklyn Nets,94,Utah Jazz,107,True,Utah Jazz,0.6,0.25,0.8,0.4
2012-01-14,Los Angeles Lakers,94,Los Angeles Clippers,102,True,Los Angeles Clippers,0.625,0.6923076923076923,0.8,1.0
2012-01-15,Golden State Warriors,99,Detroit Pistons,91,False,Golden State Warriors,0.25,0.2727272727272727,0.2,0.2
2012-01-15,Utah Jazz,106,Denver Nuggets,96,False,Utah Jazz,0.6666666666666666,0.6363636363636364,0.6,0.8
2012-01-15,Phoenix Suns,91,San Antonio Spurs,102,True,San Antonio Spurs,0.6666666666666666,0.36363636363636365,0.6,0.4
2012-01-16,Chicago Bulls,86,Memphis Grizzlies,102,True,Memphis Grizzlies,0.45454545454545453,0.8571428571428571,0.4,1.0
2012-01-16,Orlando Magic,102,New York Knicks,93,False,Orlando Magic,0.5,0.7272727272727273,0.6,0.8
2012-01-16,Cleveland Cavaliers,102,Charlotte Hornets,94,False,Cleveland Cavaliers,0.23076923076923078,0.45454545454545453,0.2,0.4
2012-01-16,Milwaukee Bucks,82,Philadelphia 76ers,94,True,Philadelphia 76ers,0.75,0.36363636363636365,0.8,0.4
2012-01-16,Houston Rockets,114,Washington Wizards,106,False,Houston Rockets,0.08333333333333333,0.4166666666666667,0.2,0.6
2012-01-16,Portland Trail Blazers,84,New Orleans Pelicans,77,False,Portland Trail Blazers,0.25,0.5833333333333334,0.2,0.4
2012-01-16,Brooklyn Nets,91,Los Angeles Clippers,101,True,Los Angeles Clippers,0.6666666666666666,0.23076923076923078,0.8,0.2
2012-01-16,Toronto Raptors,84,Atlanta Hawks,93,True,Atlanta Hawks,0.6923076923076923,0.3076923076923077,0.8,0.2
2012-01-16,Oklahoma City Thunder,97,Boston Celtics,88,False,Oklahoma City Thunder,0.36363636363636365,0.8461538461538461,0.2,1.0
2012-01-16,Sacramento Kings,86,Minnesota Timberwolves,99,True,Minnesota Timberwolves,0.3333333333333333,0.3076923076923077,0.4,0.2
2012-01-16,Dallas Mavericks,70,Los Angeles Lakers,73,True,Los Angeles Lakers,0.6428571428571429,0.6153846153846154,0.8,1.0
2012-01-17,Golden State Warriors,105,Cleveland Cavaliers,95,False,Golden State Warriors,0.5,0.3333333333333333,0.4,0.4
2012-01-17,Charlotte Hornets,89,Orlando Magic,96,True,Orlando Magic,0.75,0.21428571428571427,0.8,0.2
2012-01-17,San Antonio Spurs,98,Miami Heat,120,True,Miami Heat,0.6666666666666666,0.6923076923076923,0.4,0.6
2012-01-17,Phoenix Suns,97,Chicago Bulls,118,True,Chicago Bulls,0.8,0.3333333333333333,0.8,0.2
2012-01-17,Detroit Pistons,80,Houston Rockets,97,True,Houston Rockets,0.46153846153846156,0.23076923076923078,0.8,0.2
2012-01-17,Denver Nuggets,105,Milwaukee Bucks,95,False,Denver Nuggets,0.3333333333333333,0.6153846153846154,0.4,0.4
2012-01-17,Los Angeles Clippers,79,Utah Jazz,108,True,Utah Jazz,0.6666666666666666,0.7,0.8,0.8
2012-01-18,San Antonio Spurs,85,Orlando Magic,83,False,San Antonio Spurs,0.7692307692307693,0.6428571428571429,1.0,0.6
2012-01-18,Denver Nuggets,108,Philadelphia 76ers,104,False,Denver Nuggets,0.7692307692307693,0.6428571428571429,0.8,0.6
2012-01-18,Oklahoma City Thunder,102,Washington Wizards,105,True,Washington Wizards,0.07692307692307693,0.8571428571428571,0.2,1.0
2012-01-18,Toronto Raptors,73,Boston Celtics,96,True,Boston Celtics,0.3333333333333333,0.2857142857142857,0.0,0.0
2012-01-18,Golden State Warriors,100,Brooklyn Nets,107,True,Brooklyn Nets,0.21428571428571427,0.38461538461538464,0.2,0.6
2012-01-18,Phoenix Suns,91,New York Knicks,88,False,Phoenix Suns,0.46153846153846156,0.3076923076923077,0.4,0.0
2012-01-18,Portland Trail Blazers,89,Atlanta Hawks,92,True,Atlanta Hawks,0.7142857142857143,0.6153846153846154,0.8,0.4
2012-01-18,Detroit Pistons,85,Minnesota Timberwolves,93,True,Minnesota Timberwolves,0.38461538461538464,0.21428571428571427,0.4,0.2
2012-01-18,Memphis Grizzlies,93,New Orleans Pelicans,87,False,Memphis Grizzlies,0.23076923076923078,0.5,0.2,0.6
2012-01-18,Indiana Pacers,88,Sacramento Kings,92,True,Sacramento Kings,0.2857142857142857,0.75,0.2,0.8
2012-01-18,Dallas Mavericks,89,Los Angeles Clippers,91,True,Los Angeles Clippers,0.6363636363636364,0.5714285714285714,0.6,0.8
2012-01-19,New Orleans Pelicans,88,Houston Rockets,90,True,Houston Rockets,0.5,0.21428571428571427,0.8,0.0
2012-01-19,Los Angeles Lakers,87,Miami Heat,98,True,Miami Heat,0.6923076923076923,0.6666666666666666,0.4,0.8
2012-01-19,Dallas Mavericks,94,Utah Jazz,91,False,Dallas Mavericks,0.6923076923076923,0.5333333333333333,0.8,0.6
2012-01-20,Atlanta Hawks,76,Philadelphia 76ers,90,True,Philadelphia 76ers,0.7142857142857143,0.7333333333333333,0.6,0.8
2012-01-20,Portland Trail Blazers,94,Toronto Raptors,84,False,Portland Trail Blazers,0.26666666666666666,0.5714285714285714,0.0,0.2
2012-01-20,Denver Nuggets,108,Washington Wizards,104,False,Denver Nuggets,0.14285714285714285,0.6666666666666666,0.2,0.8
