DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2008-11-15,Utah Jazz,93,Cleveland Cavaliers,105,True,Cleveland Cavaliers,0.7777777777777778,0.6666666666666666,1.0,0.4
2008-11-15,Portland Trail Blazers,88,Minnesota Timberwolves,83,False,Portland Trail Blazers,0.14285714285714285,0.5555555555555556,0.0,0.8
2008-11-15,Indiana Pacers,91,Chicago Bulls,104,True,Chicago Bulls,0.4444444444444444,0.5,0.4,0.6
2008-11-15,New Orleans Pelicans,82,Houston Rockets,91,True,Houston Rockets,0.5555555555555556,0.625,0.4,0.4
2008-11-15,Boston Celtics,102,Milwaukee Bucks,97,False,Boston Celtics,0.5,0.8,0.4,0.8
2008-11-16,Miami Heat,96,Toronto Raptors,107,True,Toronto Raptors,0.5,0.5555555555555556,0.2,0.6
2008-11-16,Orlando Magic,90,Charlotte Hornets,85,False,Orlando Magic,0.375,0.6666666666666666,0.4,0.8
2008-11-16,Dallas Mavericks,124,New York Knicks,114,False,Dallas Mavericks,0.6666666666666666,0.2222222222222222,0.8,0.0
2008-11-16,Minnesota Timberwolves,84,Denver Nuggets,90,True,Denver Nuggets,0.5555555555555556,0.125,0.8,0.0
2008-11-16,Detroit Pistons,86,Phoenix Suns,104,True,Phoenix Suns,0.7,0.7777777777777778,0.6,0.6
2008-11-16,San Antonio Spurs,90,Sacramento Kings,88,False,San Antonio Spurs,0.4,0.375,0.6,0.6
2008-11-17,Houston Rockets,100,Oklahoma City Thunder,89,False,Houston Rockets,0.1,0.6,0.0,0.6
2008-11-17,Phoenix Suns,97,Utah Jazz,109,True,Utah Jazz,0.6,0.7272727272727273,0.2,0.8
2008-11-17,San Antonio Spurs,86,Los Angeles Clippers,83,False,San Antonio Spurs,0.1111111111111111,0.4444444444444444,0.2,0.6
2008-11-18,Dallas Mavericks,100,Charlotte Hornets,83,False,Dallas Mavericks,0.3333333333333333,0.3,0.4,0.2
2008-11-18,Atlanta Hawks,96,Indiana Pacers,113,True,Indiana Pacers,0.4444444444444444,0.6666666666666666,0.6,0.4
2008-11-18,Toronto Raptors,90,Orlando Magic,103,True,Orlando Magic,0.7,0.5555555555555556,0.8,0.4
2008-11-18,Miami Heat,94,Washington Wizards,87,False,Miami Heat,0.14285714285714285,0.5,0.2,0.4
2008-11-18,New York Knicks,101,Boston Celtics,110,True,Boston Celtics,0.8181818181818182,0.6,0.8,0.6
2008-11-18,Cleveland Cavaliers,106,Brooklyn Nets,82,False,Cleveland Cavaliers,0.4444444444444444,0.8,0.4,1.0
2008-11-18,Sacramento Kings,94,Memphis Grizzlies,109,True,Memphis Grizzlies,0.3,0.36363636363636365,0.2,0.4
2008-11-18,Milwaukee Bucks,105,Denver Nuggets,114,True,Denver Nuggets,0.6,0.45454545454545453,0.8,0.4
2008-11-18,Portland Trail Blazers,106,Golden State Warriors,111,True,Golden State Warriors,0.4,0.6,0.4,0.8
2008-11-18,Chicago Bulls,109,Los Angeles Lakers,116,True,Los Angeles Lakers,0.875,0.5,0.8,0.6
2008-11-19,Washington Wizards,87,Atlanta Hawks,91,True,Atlanta Hawks,0.6,0.125,0.2,0.2
2008-11-19,Cleveland Cavaliers,89,Detroit Pistons,96,True,Detroit Pistons,0.7,0.8181818181818182,0.6,1.0
2008-11-19,Toronto Raptors,101,Miami Heat,95,False,Toronto Raptors,0.5454545454545454,0.5,0.6,0.4
2008-11-19,Dallas Mavericks,96,Houston Rockets,86,False,Dallas Mavericks,0.6363636363636364,0.36363636363636365,0.6,0.4
2008-11-19,Philadelphia 76ers,96,Minnesota Timberwolves,102,True,Minnesota Timberwolves,0.1111111111111111,0.5,0.0,0.6
2008-11-19,Sacramento Kings,105,New Orleans Pelicans,96,False,Sacramento Kings,0.5555555555555556,0.3333333333333333,0.4,0.2
2008-11-19,Los Angeles Clippers,108,Oklahoma City Thunder,88,False,Los Angeles Clippers,0.09090909090909091,0.1,0.0,0.2
2008-11-19,Denver Nuggets,91,San Antonio Spurs,81,False,Denver Nuggets,0.5,0.6363636363636364,0.8,0.8
2008-11-19,Milwaukee Bucks,94,Utah Jazz,105,True,Utah Jazz,0.6363636363636364,0.4166666666666667,0.4,0.4
2008-11-19,Chicago Bulls,74,Portland Trail Blazers,116,True,Portland Trail Blazers,0.5454545454545454,0.45454545454545453,0.6,0.4
2008-11-20,Detroit Pistons,80,Boston Celtics,98,True,Boston Celtics,0.8333333333333334,0.7272727272727273,0.8,0.8
2008-11-20,Los Angeles Lakers,105,Phoenix Suns,92,False,Los Angeles Lakers,0.6666666666666666,0.8888888888888888,0.6,0.8
2008-11-21,Orlando Magic,100,Indiana Pacers,98,False,Orlando Magic,0.5,0.7272727272727273,0.6,0.8
2008-11-21,Los Angeles Clippers,88,Philadelphia 76ers,89,True,Philadelphia 76ers,0.45454545454545453,0.18181818181818182,0.6,0.4
2008-11-21,Brooklyn Nets,129,Toronto Raptors,127,False,Brooklyn Nets,0.5454545454545454,0.4,0.4,0.4
2008-11-21,Houston Rockets,103,Washington Wizards,91,False,Houston Rockets,0.1111111111111111,0.5833333333333334,0.2,0.6
2008-11-21,Charlotte Hornets,83,Atlanta Hawks,88,True,Atlanta Hawks,0.6363636363636364,0.3,0.2,0.2
2008-11-21,Boston Celtics,95,Minnesota Timberwolves,78,False,Boston Celtics,0.2,0.8461538461538461,0.2,0.8
2008-11-21,Memphis Grizzlies,76,Dallas Mavericks,91,True,Dallas Mavericks,0.4166666666666667,0.36363636363636365,0.6,0.2
2008-11-21,New York Knicks,87,Milwaukee Bucks,104,True,Milwaukee Bucks,0.38461538461538464,0.5454545454545454,0.4,0.4
2008-11-21,Utah Jazz,94,San Antonio Spurs,119,True,San Antonio Spurs,0.45454545454545453,0.6666666666666666,0.6,0.4
2008-11-21,New Orleans Pelicans,105,Oklahoma City Thunder,80,False,New Orleans Pelicans,0.08333333333333333,0.5,0.0,0.4
2008-11-21,Portland Trail Blazers,117,Sacramento Kings,96,False,Portland Trail Blazers,0.38461538461538464,0.5833333333333334,0.4,0.6
2008-11-21,Chicago Bulls,115,Golden State Warriors,110,False,Chicago Bulls,0.45454545454545453,0.4166666666666667,0.6,0.4
2008-11-21,Denver Nuggets,90,Los Angeles Lakers,104,True,Los Angeles Lakers,0.9,0.6666666666666666,0.8,0.8
2008-11-22,Milwaukee Bucks,79,Charlotte Hornets,74,False,Milwaukee Bucks,0.2727272727272727,0.42857142857142855,0.2,0.4
2008-11-22,Houston Rockets,100,Orlando Magic,95,False,Houston Rockets,0.75,0.6153846153846154,1.0,0.6
2008-11-22,Atlanta Hawks,96,Cleveland Cavaliers,110,True,Cleveland Cavaliers,0.75,0.6666666666666666,0.8,0.4
2008-11-22,Indiana Pacers,100,Miami Heat,109,True,Miami Heat,0.5,0.45454545454545453,0.4,0.4
2008-11-22,Los Angeles Clippers,95,Brooklyn Nets,112,True,Brooklyn Nets,0.45454545454545453,0.16666666666666666,0.6,0.2
2008-11-22,Washington Wizards,117,New York Knicks,122,True,New York Knicks,0.5,0.1,0.4,0.2
2008-11-22,Utah Jazz,103,Memphis Grizzlies,94,False,Utah Jazz,0.3333333333333333,0.6153846153846154,0.2,0.4
2008-11-22,Oklahoma City Thunder,97,New Orleans Pelicans,109,True,New Orleans Pelicans,0.5454545454545454,0.07692307692307693,0.4,0.0
2008-11-22,Portland Trail Blazers,92,Phoenix Suns,102,True,Phoenix Suns,0.6153846153846154,0.6153846153846154,0.4,0.6
2008-11-23,Boston Celtics,118,Toronto Raptors,103,False,Boston Celtics,0.5,0.8571428571428571,0.4,0.8
2008-11-23,Golden State Warriors,81,Philadelphia 76ers,89,True,Philadelphia 76ers,0.5,0.4166666666666667,0.8,0.6
2008-11-23,Minnesota Timberwolves,106,Detroit Pistons,80,False,Minnesota Timberwolves,0.6666666666666666,0.18181818181818182,0.6,0.2
2008-11-23,Chicago Bulls,101,Denver Nuggets,114,True,Denver Nuggets,0.6153846153846154,0.46153846153846156,0.8,0.6
2008-11-23,Sacramento Kings,108,Los Angeles Lakers,118,True,Los Angeles Lakers,0.9090909090909091,0.35714285714285715,0.8,0.2
2008-11-24,Philadelphia 76ers,84,Charlotte Hornets,93,True,Charlotte Hornets,0.25,0.5384615384615384,0.2,0.8
2008-11-24,Milwaukee Bucks,101,Orlando Magic,108,True,Orlando Magic,0.6923076923076923,0.4666666666666667,0.8,0.4
2008-11-24,Houston Rockets,107,Miami Heat,98,False,Houston Rockets,0.5384615384615384,0.6428571428571429,0.6,0.8
2008-11-24,San Antonio Spurs,94,Memphis Grizzlies,81,False,San Antonio Spurs,0.3076923076923077,0.5,0.2,0.8
2008-11-24,Chicago Bulls,101,Utah Jazz,100,False,Chicago Bulls,0.6428571428571429,0.42857142857142855,0.6,0.4
2008-11-24,Sacramento Kings,90,Portland Trail Blazers,91,True,Portland Trail Blazers,0.5714285714285714,0.3333333333333333,0.6,0.2
2008-11-24,New Orleans Pelicans,99,Los Angeles Clippers,87,False,New Orleans Pelicans,0.15384615384615385,0.5833333333333334,0.2,0.6
2008-11-25,Golden State Warriors,100,Washington Wizards,124,True,Washington Wizards,0.09090909090909091,0.38461538461538464,0.0,0.4
2008-11-25,Cleveland Cavaliers,119,New York Knicks,101,False,Cleveland Cavaliers,0.5384615384615384,0.7692307692307693,0.4,0.8
2008-11-25,Phoenix Suns,99,Oklahoma City Thunder,98,False,Phoenix Suns,0.07142857142857142,0.6428571428571429,0.0,0.6
2008-11-25,Indiana Pacers,106,Dallas Mavericks,109,True,Dallas Mavericks,0.46153846153846156,0.4166666666666667,0.8,0.2
2008-11-25,Brooklyn Nets,93,Los Angeles Lakers,120,True,Los Angeles Lakers,0.9166666666666666,0.5,0.8,0.8
2008-11-26,Milwaukee Bucks,96,Atlanta Hawks,102,True,Atlanta Hawks,0.6153846153846154,0.4375,0.4,0.4
2008-11-26,Oklahoma City Thunder,82,Cleveland Cavaliers,117,True,Cleveland Cavaliers,0.7857142857142857,0.06666666666666667,0.8,0.0
2008-11-26,Charlotte Hornets,86,Toronto Raptors,93,True,Toronto Raptors,0.46153846153846156,0.3076923076923077,0.4,0.2
2008-11-26,Golden State Warriors,111,Boston Celtics,119,True,Boston Celtics,0.8666666666666667,0.35714285714285715,1.0,0.4
2008-11-26,Orlando Magic,96,Philadelphia 76ers,94,False,Orlando Magic,0.5,0.7142857142857143,0.6,0.8
2008-11-26,New York Knicks,96,Detroit Pistons,110,True,Detroit Pistons,0.6153846153846154,0.5,0.4,0.2
2008-11-26,Phoenix Suns,110,Minnesota Timberwolves,102,False,Phoenix Suns,0.25,0.6666666666666666,0.4,0.6
2008-11-26,Indiana Pacers,91,Houston Rockets,90,False,Indiana Pacers,0.6666666666666666,0.38461538461538464,0.8,0.2
2008-11-26,Chicago Bulls,88,San Antonio Spurs,98,True,San Antonio Spurs,0.5384615384615384,0.4666666666666667,0.8,0.4
2008-11-26,Memphis Grizzlies,100,Utah Jazz,117,True,Utah Jazz,0.6,0.2857142857142857,0.6,0.2
2008-11-26,Miami Heat,68,Portland Trail Blazers,106,True,Portland Trail Blazers,0.6,0.5,0.6,0.4
