DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2016-10-25,New York Knicks,88,Cleveland Cavaliers,117,True,Cleveland Cavaliers,0.5,0.5,0.5,0.5
2016-10-25,Utah Jazz,104,Portland Trail Blazers,113,True,Portland Trail Blazers,0.5,0.5,0.5,0.5
2016-10-25,San Antonio Spurs,129,Golden State Warriors,100,False,San Antonio Spurs,0.5,0.5,0.5,0.5
2016-10-26,Dallas Mavericks,121,Indiana Pacers,130,True,Indiana Pacers,0.5,0.5,0.5,0.5
2016-10-26,Miami Heat,108,Orlando Magic,96,False,Miami Heat,0.5,0.5,0.5,0.5
2016-10-26,Detroit Pistons,91,Toronto Raptors,109,True,Toronto Raptors,0.5,0.5,0.5,0.5
2016-10-26,Brooklyn Nets,117,Boston Celtics,122,True,Boston Celtics,0.5,0.5,0.5,0.5
2016-10-26,Charlotte Hornets,107,Milwaukee Bucks,96,False,Charlotte Hornets,0.5,0.5,0.5,0.5
2016-10-26,Denver Nuggets,107,New Orleans Pelicans,102,False,Denver Nuggets,0.5,0.5,0.5,0.5
2016-10-26,Minnesota Timberwolves,98,Memphis Grizzlies,102,True,Memphis Grizzlies,0.5,0.5,0.5,0.5
2016-10-26,Oklahoma City Thunder,103,Philadelphia 76ers,97,False,Oklahoma City Thunder,0.5,0.5,0.5,0.5
2016-10-26,Sacramento Kings,113,Phoenix Suns,94,False,Sacramento Kings,0.5,0.5,0.5,0.5
2016-10-26,Houston Rockets,114,Los Angeles Lakers,120,True,Los Angeles Lakers,0.5,0.5,0.5,0.5
2016-10-27,Washington Wizards,99,Atlanta Hawks,114,True,Atlanta Hawks,0.5,0.5,0.5,0.5
2016-10-27,Boston Celtics,99,Chicago Bulls,105,True,Chicago Bulls,0.5,1.0,0.5,1.0
2016-10-27,Los Angeles Clippers,114,Portland Trail Blazers,106,False,Los Angeles Clippers,1.0,0.5,1.0,0.5
2016-10-27,San Antonio Spurs,102,Sacramento Kings,94,False,San Antonio Spurs,1.0,1.0,1.0,1.0
2016-10-28,Cleveland Cavaliers,94,Toronto Raptors,91,False,Cleveland Cavaliers,1.0,1.0,1.0,1.0
2016-10-28,Indiana Pacers,94,Brooklyn Nets,103,True,Brooklyn Nets,0.0,1.0,0.0,1.0
2016-10-28,Orlando Magic,82,Detroit Pistons,108,True,Detroit Pistons,0.0,0.0,0.0,0.0
