DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2014-11-08,Washington Wizards,97,Indiana Pacers,90,False,Washington Wizards,0.16666666666666666,0.6666666666666666,0.0,0.8
2014-11-08,New York Knicks,96,Atlanta Hawks,103,True,Atlanta Hawks,0.25,0.3333333333333333,0.25,0.4
2014-11-08,Minnesota Timberwolves,92,Miami Heat,102,True,Miami Heat,0.6,0.4,0.6,0.4
2014-11-08,Boston Celtics,106,Chicago Bulls,101,False,Boston Celtics,0.8333333333333334,0.4,0.8,0.4
2014-11-08,Golden State Warriors,98,Houston Rockets,87,False,Golden State Warriors,1.0,1.0,1.0,1.0
2014-11-08,Memphis Grizzlies,92,Milwaukee Bucks,93,True,Milwaukee Bucks,0.3333333333333333,1.0,0.4,1.0
2014-11-08,New Orleans Pelicans,100,San Antonio Spurs,99,False,New Orleans Pelicans,0.5,0.5,0.5,0.5
2014-11-09,Orlando Magic,96,Brooklyn Nets,104,True,Brooklyn Nets,0.6,0.3333333333333333,0.6,0.4
2014-11-09,Utah Jazz,97,Detroit Pistons,96,False,Utah Jazz,0.4,0.3333333333333333,0.4,0.4
2014-11-09,Sacramento Kings,93,Oklahoma City Thunder,101,True,Oklahoma City Thunder,0.16666666666666666,0.8333333333333334,0.2,1.0
2014-11-09,Philadelphia 76ers,88,Toronto Raptors,120,True,Toronto Raptors,0.8333333333333334,0.0,0.8,0.0
2014-11-09,Miami Heat,105,Dallas Mavericks,96,False,Miami Heat,0.6666666666666666,0.6666666666666666,0.8,0.6
2014-11-09,Golden State Warriors,95,Phoenix Suns,107,True,Phoenix Suns,0.5,1.0,0.4,1.0
2014-11-09,Denver Nuggets,100,Portland Trail Blazers,116,True,Portland Trail Blazers,0.5,0.2,0.4,0.2
2014-11-09,Charlotte Hornets,92,Los Angeles Lakers,107,True,Los Angeles Lakers,0.0,0.5,0.0,0.4
2014-11-10,New Orleans Pelicans,111,Cleveland Cavaliers,118,True,Cleveland Cavaliers,0.4,0.6,0.4,0.6
2014-11-10,Utah Jazz,86,Indiana Pacers,97,True,Indiana Pacers,0.14285714285714285,0.42857142857142855,0.0,0.6
2014-11-10,Atlanta Hawks,91,New York Knicks,85,False,Atlanta Hawks,0.2857142857142857,0.4,0.2,0.4
2014-11-10,Detroit Pistons,91,Chicago Bulls,102,True,Chicago Bulls,0.7142857142857143,0.3333333333333333,0.8,0.4
2014-11-10,San Antonio Spurs,89,Los Angeles Clippers,85,False,San Antonio Spurs,0.6666666666666666,0.4,0.6,0.4
2014-11-11,Orlando Magic,100,Toronto Raptors,104,True,Toronto Raptors,0.8571428571428571,0.2857142857142857,0.8,0.4
2014-11-11,Los Angeles Lakers,102,Memphis Grizzlies,107,True,Memphis Grizzlies,0.8571428571428571,0.16666666666666666,0.8,0.2
2014-11-11,Oklahoma City Thunder,78,Milwaukee Bucks,85,True,Milwaukee Bucks,0.42857142857142855,0.2857142857142857,0.4,0.4
2014-11-11,Sacramento Kings,98,Dallas Mavericks,106,True,Dallas Mavericks,0.5714285714285714,0.7142857142857143,0.6,0.8
2014-11-11,Charlotte Hornets,100,Portland Trail Blazers,102,True,Portland Trail Blazers,0.5714285714285714,0.42857142857142855,0.6,0.4
2014-11-11,San Antonio Spurs,113,Golden State Warriors,100,False,San Antonio Spurs,0.8333333333333334,0.5,0.8,0.4
2014-11-12,Detroit Pistons,103,Washington Wizards,107,True,Washington Wizards,0.7142857142857143,0.2857142857142857,0.8,0.4
2014-11-12,Utah Jazz,97,Atlanta Hawks,100,True,Atlanta Hawks,0.5,0.375,0.6,0.4
2014-11-12,Oklahoma City Thunder,109,Boston Celtics,94,False,Oklahoma City Thunder,0.5,0.25,0.4,0.2
2014-11-12,Indiana Pacers,81,Miami Heat,75,False,Indiana Pacers,0.7142857142857143,0.25,0.6,0.2
2014-11-12,Orlando Magic,97,New York Knicks,95,False,Orlando Magic,0.25,0.25,0.0,0.4
2014-11-12,Los Angeles Lakers,102,New Orleans Pelicans,109,True,New Orleans Pelicans,0.5,0.14285714285714285,0.4,0.2
2014-11-12,Portland Trail Blazers,130,Denver Nuggets,113,False,Portland Trail Blazers,0.16666666666666666,0.625,0.0,0.8
2014-11-12,Brooklyn Nets,104,Phoenix Suns,112,True,Phoenix Suns,0.5714285714285714,0.6666666666666666,0.4,0.8
2014-11-12,Houston Rockets,113,Minnesota Timberwolves,101,False,Houston Rockets,0.3333333333333333,0.8571428571428571,0.4,0.8
2014-11-13,Sacramento Kings,110,Memphis Grizzlies,111,True,Memphis Grizzlies,0.875,0.625,0.8,0.6
2014-11-13,Chicago Bulls,100,Toronto Raptors,93,False,Chicago Bulls,0.875,0.75,1.0,0.8
2014-11-13,Philadelphia 76ers,70,Dallas Mavericks,123,True,Dallas Mavericks,0.625,0.0,0.6,0.0
2014-11-13,Brooklyn Nets,99,Golden State Warriors,107,True,Golden State Warriors,0.7142857142857143,0.5714285714285714,0.6,0.6
2014-11-14,Denver Nuggets,108,Indiana Pacers,87,False,Denver Nuggets,0.3333333333333333,0.14285714285714285,0.4,0.0
2014-11-14,Milwaukee Bucks,85,Orlando Magic,101,True,Orlando Magic,0.3333333333333333,0.5,0.6,0.6
2014-11-14,Miami Heat,103,Atlanta Hawks,114,True,Atlanta Hawks,0.5714285714285714,0.625,0.6,0.4
2014-11-14,Cleveland Cavaliers,122,Boston Celtics,121,False,Cleveland Cavaliers,0.42857142857142855,0.5,0.4,0.6
2014-11-14,Utah Jazz,102,New York Knicks,100,False,Utah Jazz,0.2222222222222222,0.3333333333333333,0.0,0.4
2014-11-14,Philadelphia 76ers,87,Houston Rockets,88,True,Houston Rockets,0.875,0.0,0.8,0.0
2014-11-14,Minnesota Timberwolves,91,New Orleans Pelicans,139,True,New Orleans Pelicans,0.5714285714285714,0.2857142857142857,0.6,0.2
2014-11-14,Detroit Pistons,96,Oklahoma City Thunder,89,False,Detroit Pistons,0.3333333333333333,0.25,0.4,0.4
2014-11-14,Charlotte Hornets,103,Phoenix Suns,95,False,Charlotte Hornets,0.625,0.375,0.6,0.4
2014-11-14,San Antonio Spurs,93,Los Angeles Lakers,80,False,San Antonio Spurs,0.125,0.5714285714285714,0.2,0.6
2014-11-15,Orlando Magic,93,Washington Wizards,98,True,Washington Wizards,0.75,0.4,0.8,0.6
2014-11-15,Atlanta Hawks,94,Cleveland Cavaliers,127,True,Cleveland Cavaliers,0.5714285714285714,0.625,0.6,0.8
2014-11-15,Utah Jazz,93,Toronto Raptors,111,True,Toronto Raptors,0.7777777777777778,0.4,0.8,0.4
2014-11-15,Indiana Pacers,99,Chicago Bulls,90,False,Indiana Pacers,0.7777777777777778,0.3,0.8,0.4
2014-11-15,Detroit Pistons,88,Memphis Grizzlies,95,True,Memphis Grizzlies,0.8888888888888888,0.3333333333333333,0.8,0.4
2014-11-15,Minnesota Timberwolves,117,Dallas Mavericks,131,True,Dallas Mavericks,0.6666666666666666,0.25,0.6,0.2
2014-11-15,Brooklyn Nets,87,Portland Trail Blazers,97,True,Portland Trail Blazers,0.6666666666666666,0.5,0.8,0.4
2014-11-15,San Antonio Spurs,91,Sacramento Kings,94,True,Sacramento Kings,0.5555555555555556,0.625,0.4,0.6
2014-11-15,Charlotte Hornets,87,Golden State Warriors,112,True,Golden State Warriors,0.75,0.4444444444444444,0.6,0.6
2014-11-15,Phoenix Suns,107,Los Angeles Clippers,120,True,Los Angeles Clippers,0.5714285714285714,0.5555555555555556,0.4,0.4
2014-11-16,Denver Nuggets,93,New York Knicks,109,True,New York Knicks,0.2,0.25,0.0,0.2
2014-11-16,Milwaukee Bucks,91,Miami Heat,84,False,Milwaukee Bucks,0.5555555555555556,0.4444444444444444,0.4,0.4
2014-11-16,Houston Rockets,69,Oklahoma City Thunder,65,False,Houston Rockets,0.3,0.8888888888888888,0.4,0.8
2014-11-16,Golden State Warriors,136,Los Angeles Lakers,115,False,Golden State Warriors,0.1111111111111111,0.7777777777777778,0.2,0.6
2014-11-17,Dallas Mavericks,107,Charlotte Hornets,80,False,Dallas Mavericks,0.4,0.7,0.4,0.8
2014-11-17,Denver Nuggets,106,Cleveland Cavaliers,97,False,Denver Nuggets,0.625,0.2222222222222222,0.8,0.2
2014-11-17,Phoenix Suns,118,Boston Celtics,114,False,Phoenix Suns,0.375,0.5,0.4,0.4
2014-11-17,Miami Heat,95,Brooklyn Nets,83,False,Miami Heat,0.4444444444444444,0.5,0.4,0.4
2014-11-17,Orlando Magic,107,Detroit Pistons,93,False,Orlando Magic,0.3,0.36363636363636365,0.2,0.4
2014-11-17,Houston Rockets,93,Memphis Grizzlies,119,True,Memphis Grizzlies,0.9,0.9,0.8,0.8
2014-11-17,Philadelphia 76ers,75,San Antonio Spurs,100,True,San Antonio Spurs,0.5555555555555556,0.0,0.6,0.0
2014-11-17,New Orleans Pelicans,93,Portland Trail Blazers,102,True,Portland Trail Blazers,0.7,0.625,0.8,0.8
2014-11-17,Chicago Bulls,105,Los Angeles Clippers,89,False,Chicago Bulls,0.625,0.7,0.6,0.6
2014-11-18,Los Angeles Lakers,114,Atlanta Hawks,109,False,Los Angeles Lakers,0.5555555555555556,0.1,0.8,0.2
2014-11-18,New York Knicks,113,Milwaukee Bucks,117,True,Milwaukee Bucks,0.5,0.2727272727272727,0.6,0.2
2014-11-18,Oklahoma City Thunder,81,Utah Jazz,98,True,Utah Jazz,0.36363636363636365,0.2727272727272727,0.4,0.4
2014-11-18,New Orleans Pelicans,106,Sacramento Kings,100,False,New Orleans Pelicans,0.6,0.5555555555555556,0.4,0.6
2014-11-19,San Antonio Spurs,92,Cleveland Cavaliers,90,False,San Antonio Spurs,0.5555555555555556,0.6,0.8,0.8
2014-11-19,Charlotte Hornets,86,Indiana Pacers,88,True,Indiana Pacers,0.36363636363636365,0.36363636363636365,0.6,0.2
2014-11-19,Los Angeles Clippers,114,Orlando Magic,90,False,Los Angeles Clippers,0.4166666666666667,0.5555555555555556,0.6,0.4
2014-11-19,Boston Celtics,101,Philadelphia 76ers,90,False,Boston Celtics,0.0,0.3333333333333333,0.0,0.4
2014-11-19,Dallas Mavericks,105,Washington Wizards,102,False,Dallas Mavericks,0.7777777777777778,0.7272727272727273,0.8,0.8
2014-11-19,Milwaukee Bucks,122,Brooklyn Nets,118,False,Milwaukee Bucks,0.4,0.5454545454545454,0.2,0.8
2014-11-19,Phoenix Suns,88,Detroit Pistons,86,False,Phoenix Suns,0.2727272727272727,0.5454545454545454,0.2,0.6
2014-11-19,Memphis Grizzlies,92,Toronto Raptors,96,True,Toronto Raptors,0.8,0.9090909090909091,0.8,0.8
2014-11-19,New York Knicks,99,Minnesota Timberwolves,115,True,Minnesota Timberwolves,0.2222222222222222,0.25,0.0,0.2
2014-11-19,Oklahoma City Thunder,100,Denver Nuggets,107,True,Denver Nuggets,0.3,0.25,0.4,0.2
2014-11-19,Los Angeles Lakers,98,Houston Rockets,92,False,Los Angeles Lakers,0.8181818181818182,0.18181818181818182,0.6,0.2
2014-11-20,Los Angeles Clippers,110,Miami Heat,93,False,Los Angeles Clippers,0.5454545454545454,0.6,0.4,0.6
2014-11-20,Chicago Bulls,88,Sacramento Kings,103,True,Sacramento Kings,0.5454545454545454,0.7272727272727273,0.2,0.6
2014-11-21,Orlando Magic,105,Charlotte Hornets,100,False,Orlando Magic,0.3333333333333333,0.38461538461538464,0.2,0.6
2014-11-21,Phoenix Suns,122,Philadelphia 76ers,96,False,Phoenix Suns,0.0,0.5833333333333334,0.0,0.6
2014-11-21,Detroit Pistons,89,Atlanta Hawks,99,True,Atlanta Hawks,0.5,0.25,0.6,0.2
2014-11-21,Milwaukee Bucks,82,Toronto Raptors,124,True,Toronto Raptors,0.8181818181818182,0.5833333333333334,0.8,0.8
2014-11-21,Boston Celtics,100,Memphis Grizzlies,117,True,Memphis Grizzlies,0.8333333333333334,0.4,0.8,0.4
2014-11-21,San Antonio Spurs,121,Minnesota Timberwolves,92,False,San Antonio Spurs,0.3,0.6363636363636364,0.2,0.8
2014-11-21,Brooklyn Nets,94,Oklahoma City Thunder,92,False,Brooklyn Nets,0.23076923076923078,0.36363636363636365,0.2,0.0
2014-11-21,Cleveland Cavaliers,78,Washington Wizards,91,True,Washington Wizards,0.7,0.5,0.6,0.6
2014-11-21,Los Angeles Lakers,106,Dallas Mavericks,140,True,Dallas Mavericks,0.75,0.25,1.0,0.4
2014-11-21,New Orleans Pelicans,97,Denver Nuggets,117,True,Denver Nuggets,0.36363636363636365,0.6,0.6,0.6
2014-11-21,Utah Jazz,88,Golden State Warriors,101,True,Golden State Warriors,0.8,0.4166666666666667,0.6,0.4
2014-11-21,Chicago Bulls,87,Portland Trail Blazers,105,True,Portland Trail Blazers,0.7272727272727273,0.6666666666666666,1.0,0.6
2014-11-22,Phoenix Suns,106,Indiana Pacers,83,False,Phoenix Suns,0.4166666666666667,0.6153846153846154,0.8,0.6
2014-11-22,Miami Heat,99,Orlando Magic,92,False,Miami Heat,0.42857142857142855,0.5,0.6,0.2
2014-11-22,Toronto Raptors,110,Cleveland Cavaliers,93,False,Toronto Raptors,0.45454545454545453,0.8333333333333334,0.4,0.8
2014-11-22,Philadelphia 76ers,83,New York Knicks,91,True,New York Knicks,0.23076923076923078,0.0,0.2,0.0
2014-11-22,Dallas Mavericks,92,Houston Rockets,95,True,Houston Rockets,0.75,0.7692307692307693,0.6,1.0
2014-11-22,Sacramento Kings,113,Minnesota Timberwolves,101,False,Sacramento Kings,0.2727272727272727,0.5833333333333334,0.2,0.4
2014-11-22,Washington Wizards,111,Milwaukee Bucks,100,False,Washington Wizards,0.5384615384615384,0.7272727272727273,0.6,0.8
2014-11-22,Brooklyn Nets,87,San Antonio Spurs,99,True,San Antonio Spurs,0.6666666666666666,0.4166666666666667,0.8,0.2
2014-11-22,New Orleans Pelicans,106,Utah Jazz,94,False,New Orleans Pelicans,0.38461538461538464,0.5454545454545454,0.4,0.6
2014-11-23,Portland Trail Blazers,94,Boston Celtics,88,False,Portland Trail Blazers,0.36363636363636365,0.75,0.2,1.0
2014-11-23,Los Angeles Clippers,91,Memphis Grizzlies,107,True,Memphis Grizzlies,0.8461538461538461,0.6363636363636364,0.8,0.6
2014-11-23,Charlotte Hornets,93,Miami Heat,94,True,Miami Heat,0.5384615384615384,0.3076923076923077,0.4,0.2
2014-11-23,Golden State Warriors,91,Oklahoma City Thunder,86,False,Golden State Warriors,0.21428571428571427,0.8181818181818182,0.0,0.8
2014-11-23,Denver Nuggets,101,Los Angeles Lakers,94,False,Denver Nuggets,0.23076923076923078,0.4166666666666667,0.4,0.8
2014-11-24,Los Angeles Clippers,113,Charlotte Hornets,92,False,Los Angeles Clippers,0.2857142857142857,0.5833333333333334,0.0,0.6
2014-11-24,Orlando Magic,74,Cleveland Cavaliers,106,True,Cleveland Cavaliers,0.4166666666666667,0.4,0.2,0.4
2014-11-24,Portland Trail Blazers,114,Philadelphia 76ers,104,False,Portland Trail Blazers,0.0,0.7692307692307693,0.0,1.0
2014-11-24,Phoenix Suns,100,Toronto Raptors,104,True,Toronto Raptors,0.8461538461538461,0.6428571428571429,0.8,0.8
2014-11-24,New York Knicks,86,Houston Rockets,91,True,Houston Rockets,0.7692307692307693,0.2857142857142857,0.6,0.4
2014-11-24,Indiana Pacers,111,Dallas Mavericks,100,False,Indiana Pacers,0.7142857142857143,0.38461538461538464,0.8,0.6
2014-11-24,Chicago Bulls,97,Utah Jazz,95,False,Chicago Bulls,0.35714285714285715,0.6153846153846154,0.4,0.4
2014-11-25,Atlanta Hawks,106,Washington Wizards,102,False,Atlanta Hawks,0.75,0.5454545454545454,0.8,0.6
2014-11-25,Golden State Warriors,114,Miami Heat,97,False,Golden State Warriors,0.5714285714285714,0.8333333333333334,0.6,1.0
2014-11-25,Detroit Pistons,86,Milwaukee Bucks,98,True,Milwaukee Bucks,0.5,0.23076923076923078,0.6,0.2
2014-11-25,Sacramento Kings,99,New Orleans Pelicans,89,False,Sacramento Kings,0.5833333333333334,0.6153846153846154,0.6,0.6
2014-11-25,Chicago Bulls,109,Denver Nuggets,114,True,Denver Nuggets,0.46153846153846156,0.6428571428571429,0.8,0.4
2014-11-26,Portland Trail Blazers,105,Charlotte Hornets,97,False,Portland Trail Blazers,0.26666666666666666,0.7857142857142857,0.0,1.0
2014-11-26,Washington Wizards,87,Cleveland Cavaliers,113,True,Cleveland Cavaliers,0.46153846153846156,0.6923076923076923,0.2,0.6
2014-11-26,Golden State Warriors,111,Orlando Magic,96,False,Golden State Warriors,0.375,0.8461538461538461,0.4,1.0
2014-11-26,Brooklyn Nets,99,Philadelphia 76ers,91,False,Brooklyn Nets,0.0,0.38461538461538464,0.0,0.2
2014-11-26,Toronto Raptors,126,Atlanta Hawks,115,False,Toronto Raptors,0.5833333333333334,0.8571428571428571,0.6,1.0
2014-11-26,New York Knicks,102,Dallas Mavericks,109,True,Dallas Mavericks,0.6666666666666666,0.26666666666666666,0.6,0.4
2014-11-26,Los Angeles Clippers,104,Detroit Pistons,98,False,Los Angeles Clippers,0.21428571428571427,0.6153846153846154,0.0,0.6
2014-11-26,Sacramento Kings,89,Houston Rockets,102,True,Houston Rockets,0.7857142857142857,0.6428571428571429,0.6,0.8
2014-11-26,Milwaukee Bucks,103,Minnesota Timberwolves,86,False,Milwaukee Bucks,0.25,0.5333333333333333,0.2,0.6
2014-11-26,Utah Jazz,82,Oklahoma City Thunder,97,True,Oklahoma City Thunder,0.2,0.3333333333333333,0.0,0.2
