DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS,HOME_WIN,WINNING_TEAM,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2010-10-27,Houston Rockets,128,Golden State Warriors,132,True,Golden State Warriors,0.5,0.0,0.5,0.0
2010-10-28,Washington Wizards,83,Orlando Magic,112,True,Orlando Magic,0.5,0.5,0.5,0.5
2010-10-28,Phoenix Suns,110,Utah Jazz,94,False,Phoenix Suns,0.0,0.0,0.0,0.0
2010-10-29,Indiana Pacers,104,Charlotte Hornets,101,False,Indiana Pacers,0.0,0.0,0.0,0.0
2010-10-29,Cleveland Cavaliers,81,Toronto Raptors,101,True,Toronto Raptors,0.0,1.0,0.0,1.0
2010-10-29,Atlanta Hawks,104,Philadelphia 76ers,101,False,Atlanta Hawks,0.0,1.0,0.0,1.0
2010-10-29,Sacramento Kings,100,Brooklyn Nets,106,True,Brooklyn Nets,1.0,1.0,1.0,1.0
2010-10-29,New York Knicks,101,Boston Celtics,105,True,Boston Celtics,0.5,1.0,0.5,1.0
2010-10-29,Oklahoma City Thunder,105,Detroit Pistons,104,False,Oklahoma City Thunder,0.0,1.0,0.0,1.0
2010-10-29,Denver Nuggets,95,New Orleans Pelicans,101,True,New Orleans Pelicans,1.0,1.0,1.0,1.0
2010-10-29,Orlando Magic,70,Miami Heat,96,True,Miami Heat,0.5,1.0,0.5,1.0
2010-10-29,Milwaukee Bucks,85,Minnesota Timberwolves,96,True,Minnesota Timberwolves,0.0,0.0,0.0,0.0
2010-10-29,Memphis Grizzlies,91,Dallas Mavericks,90,False,Memphis Grizzlies,1.0,0.0,1.0,0.0
2010-10-29,Los Angeles Clippers,91,Golden State Warriors,109,True,Golden State Warriors,1.0,0.0,1.0,0.0
2010-10-29,Los Angeles Lakers,114,Phoenix Suns,106,False,Los Angeles Lakers,0.5,1.0,0.5,1.0
2010-10-30,Washington Wizards,95,Atlanta Hawks,99,True,Atlanta Hawks,1.0,0.0,1.0,0.0
2010-10-30,Portland Trail Blazers,100,New York Knicks,95,False,Portland Trail Blazers,0.5,1.0,0.5,1.0
2010-10-30,Sacramento Kings,107,Cleveland Cavaliers,104,False,Sacramento Kings,0.5,0.5,0.5,0.5
2010-10-30,Philadelphia 76ers,86,Indiana Pacers,99,True,Indiana Pacers,0.5,0.0,0.5,0.0
2010-10-30,Minnesota Timberwolves,89,Memphis Grizzlies,109,True,Memphis Grizzlies,0.5,0.5,0.5,0.5
2010-10-30,Detroit Pistons,91,Chicago Bulls,101,True,Chicago Bulls,0.0,0.0,0.0,0.0
2010-10-30,Denver Nuggets,107,Houston Rockets,94,False,Denver Nuggets,0.0,0.5,0.0,0.5
2010-10-30,Charlotte Hornets,88,Milwaukee Bucks,98,True,Milwaukee Bucks,0.0,0.0,0.0,0.0
2010-10-30,New Orleans Pelicans,99,San Antonio Spurs,90,False,New Orleans Pelicans,1.0,1.0,1.0,1.0
2010-10-31,Miami Heat,101,Brooklyn Nets,78,False,Miami Heat,1.0,0.6666666666666666,1.0,0.6666666666666666
2010-10-31,Dallas Mavericks,99,Los Angeles Clippers,83,False,Dallas Mavericks,0.0,0.5,0.0,0.5
2010-10-31,Utah Jazz,120,Oklahoma City Thunder,99,False,Utah Jazz,1.0,0.0,1.0,0.0
2010-10-31,Golden State Warriors,83,Los Angeles Lakers,107,True,Los Angeles Lakers,1.0,1.0,1.0,1.0
2010-11-01,Portland Trail Blazers,98,Chicago Bulls,110,True,Chicago Bulls,0.5,1.0,0.5,1.0
2010-11-01,Toronto Raptors,108,Sacramento Kings,111,True,Sacramento Kings,0.6666666666666666,0.5,0.6666666666666666,0.5
2010-11-01,San Antonio Spurs,97,Los Angeles Clippers,88,False,San Antonio Spurs,0.0,0.5,0.0,0.5
2010-11-02,Atlanta Hawks,100,Cleveland Cavaliers,88,False,Atlanta Hawks,0.3333333333333333,1.0,0.3333333333333333,1.0
2010-11-02,Philadelphia 76ers,115,Washington Wizards,116,True,Washington Wizards,0.0,0.0,0.0,0.0
2010-11-02,Boston Celtics,109,Detroit Pistons,86,False,Boston Celtics,0.0,0.6666666666666666,0.0,0.6666666666666666
2010-11-02,Minnesota Timberwolves,97,Miami Heat,129,True,Miami Heat,0.75,0.3333333333333333,0.75,0.3333333333333333
2010-11-02,Portland Trail Blazers,90,Milwaukee Bucks,76,False,Portland Trail Blazers,0.3333333333333333,0.75,0.3333333333333333,0.75
2010-11-02,Memphis Grizzlies,105,Los Angeles Lakers,124,True,Los Angeles Lakers,1.0,0.6666666666666666,1.0,0.6666666666666666
2010-11-03,Detroit Pistons,85,Atlanta Hawks,94,True,Atlanta Hawks,1.0,0.0,1.0,0.0
2010-11-03,Charlotte Hornets,85,Brooklyn Nets,83,False,Charlotte Hornets,0.6666666666666666,0.0,0.6666666666666666,0.0
2010-11-03,Minnesota Timberwolves,86,Orlando Magic,128,True,Orlando Magic,0.5,0.25,0.5,0.25
2010-11-03,Indiana Pacers,75,Philadelphia 76ers,101,True,Philadelphia 76ers,0.0,0.6666666666666666,0.0,0.6666666666666666
2010-11-03,Milwaukee Bucks,102,Boston Celtics,105,True,Boston Celtics,0.75,0.25,0.75,0.25
2010-11-03,New Orleans Pelicans,107,Houston Rockets,99,False,New Orleans Pelicans,0.0,1.0,0.0,1.0
2010-11-03,Dallas Mavericks,102,Denver Nuggets,101,False,Dallas Mavericks,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2010-11-03,Toronto Raptors,108,Utah Jazz,125,True,Utah Jazz,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
2010-11-03,San Antonio Spurs,112,Phoenix Suns,110,False,San Antonio Spurs,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
2010-11-03,Memphis Grizzlies,109,Golden State Warriors,115,True,Golden State Warriors,0.6666666666666666,0.5,0.6666666666666666,0.5
2010-11-03,Oklahoma City Thunder,92,Los Angeles Clippers,107,True,Los Angeles Clippers,0.0,0.6666666666666666,0.0,0.6666666666666666
2010-11-03,Los Angeles Lakers,112,Sacramento Kings,100,False,Los Angeles Lakers,0.75,1.0,0.75,1.0
2010-11-04,New York Knicks,120,Chicago Bulls,112,False,New York Knicks,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
2010-11-04,Oklahoma City Thunder,107,Portland Trail Blazers,106,False,Oklahoma City Thunder,0.8,0.5,0.8,0.5
2010-11-05,Milwaukee Bucks,94,Indiana Pacers,90,False,Milwaukee Bucks,0.5,0.2,0.5,0.2
2010-11-05,Brooklyn Nets,90,Orlando Magic,105,True,Orlando Magic,0.6666666666666666,0.5,0.6666666666666666,0.5
2010-11-05,Cleveland Cavaliers,123,Philadelphia 76ers,116,False,Cleveland Cavaliers,0.2,0.25,0.2,0.25
2010-11-05,Charlotte Hornets,90,Detroit Pistons,97,True,Detroit Pistons,0.0,0.25,0.0,0.25
2010-11-05,Washington Wizards,91,New York Knicks,112,True,New York Knicks,0.5,0.3333333333333333,0.5,0.3333333333333333
2010-11-05,Chicago Bulls,105,Boston Celtics,110,True,Boston Celtics,0.8,0.5,0.8,0.5
2010-11-05,Atlanta Hawks,113,Minnesota Timberwolves,103,False,Atlanta Hawks,0.2,1.0,0.2,1.0
2010-11-05,Miami Heat,93,New Orleans Pelicans,96,True,New Orleans Pelicans,1.0,0.8,1.0,0.8
2010-11-05,Memphis Grizzlies,118,Phoenix Suns,123,True,Phoenix Suns,0.25,0.4,0.25,0.4
2010-11-05,Los Angeles Clippers,104,Denver Nuggets,111,True,Denver Nuggets,0.5,0.2,0.5,0.2
2010-11-05,Utah Jazz,78,Golden State Warriors,85,True,Golden State Warriors,0.75,0.5,0.75,0.5
2010-11-05,Toronto Raptors,103,Los Angeles Lakers,108,True,Los Angeles Lakers,1.0,0.25,1.0,0.25
2010-11-06,Orlando Magic,91,Charlotte Hornets,88,False,Orlando Magic,0.2,0.75,0.2,0.75
2010-11-06,Cleveland Cavaliers,107,Washington Wizards,102,False,Cleveland Cavaliers,0.25,0.4,0.25,0.4
2010-11-06,Brooklyn Nets,89,Miami Heat,101,True,Miami Heat,0.6666666666666666,0.4,0.8,0.4
2010-11-06,New Orleans Pelicans,87,Milwaukee Bucks,81,False,New Orleans Pelicans,0.3333333333333333,1.0,0.4,1.0
2010-11-06,Houston Rockets,121,San Antonio Spurs,124,True,San Antonio Spurs,0.75,0.0,0.75,0.0
2010-11-06,Denver Nuggets,103,Dallas Mavericks,92,False,Denver Nuggets,0.75,0.6,0.75,0.6
2010-11-06,Los Angeles Clippers,107,Utah Jazz,109,True,Utah Jazz,0.4,0.16666666666666666,0.4,0.2
2010-11-06,Toronto Raptors,84,Portland Trail Blazers,97,True,Portland Trail Blazers,0.6666666666666666,0.2,0.6,0.2
2010-11-06,Memphis Grizzlies,100,Sacramento Kings,91,False,Memphis Grizzlies,0.6,0.3333333333333333,0.6,0.4
2010-11-07,Philadelphia 76ers,106,New York Knicks,96,False,Philadelphia 76ers,0.6,0.16666666666666666,0.6,0.2
2010-11-07,Phoenix Suns,118,Atlanta Hawks,114,False,Phoenix Suns,1.0,0.4,1.0,0.4
2010-11-07,Golden State Warriors,97,Detroit Pistons,102,True,Detroit Pistons,0.16666666666666666,0.8,0.2,0.8
2010-11-07,Minnesota Timberwolves,94,Houston Rockets,120,True,Houston Rockets,0.0,0.16666666666666666,0.0,0.2
2010-11-07,Boston Celtics,92,Oklahoma City Thunder,83,False,Boston Celtics,0.6,0.8333333333333334,0.6,0.8
2010-11-07,Portland Trail Blazers,96,Los Angeles Lakers,121,True,Los Angeles Lakers,1.0,0.7142857142857143,1.0,0.6
2010-11-08,San Antonio Spurs,95,Charlotte Hornets,91,False,San Antonio Spurs,0.16666666666666666,0.8,0.2,0.8
2010-11-08,Atlanta Hawks,89,Orlando Magic,93,True,Orlando Magic,0.8,0.8571428571428571,0.8,0.8
2010-11-08,Golden State Warriors,109,Toronto Raptors,102,False,Golden State Warriors,0.16666666666666666,0.6666666666666666,0.2,0.6
2010-11-08,Denver Nuggets,92,Chicago Bulls,94,True,Chicago Bulls,0.4,0.6666666666666666,0.4,0.6
2010-11-08,Phoenix Suns,99,Memphis Grizzlies,109,True,Memphis Grizzlies,0.42857142857142855,0.5,0.4,0.6
2010-11-08,Boston Celtics,87,Dallas Mavericks,89,True,Dallas Mavericks,0.6,0.8571428571428571,0.6,1.0
2010-11-09,Denver Nuggets,113,Indiana Pacers,144,True,Indiana Pacers,0.4,0.5714285714285714,0.4,0.6
2010-11-09,Cleveland Cavaliers,93,Brooklyn Nets,91,False,Cleveland Cavaliers,0.3333333333333333,0.5,0.2,0.4
2010-11-09,Utah Jazz,116,Miami Heat,114,False,Utah Jazz,0.7142857142857143,0.5,0.8,0.6
2010-11-09,New York Knicks,80,Milwaukee Bucks,107,True,Milwaukee Bucks,0.2857142857142857,0.5,0.4,0.4
2010-11-09,Los Angeles Clippers,82,New Orleans Pelicans,101,True,New Orleans Pelicans,1.0,0.14285714285714285,1.0,0.2
2010-11-09,Detroit Pistons,78,Portland Trail Blazers,100,True,Portland Trail Blazers,0.625,0.2857142857142857,0.4,0.4
2010-11-09,Minnesota Timberwolves,94,Los Angeles Lakers,99,True,Los Angeles Lakers,1.0,0.14285714285714285,1.0,0.0
2010-11-10,Milwaukee Bucks,108,Atlanta Hawks,91,False,Milwaukee Bucks,0.75,0.375,0.6,0.4
2010-11-10,Utah Jazz,104,Orlando Magic,94,False,Utah Jazz,0.8333333333333334,0.5714285714285714,0.8,0.8
2010-11-10,Charlotte Hornets,101,Toronto Raptors,96,False,Charlotte Hornets,0.14285714285714285,0.14285714285714285,0.0,0.2
2010-11-10,Houston Rockets,91,Washington Wizards,98,True,Washington Wizards,0.2,0.16666666666666666,0.2,0.2
2010-11-10,Brooklyn Nets,95,Cleveland Cavaliers,87,False,Brooklyn Nets,0.5714285714285714,0.2857142857142857,0.6,0.0
2010-11-10,Golden State Warriors,122,New York Knicks,117,False,Golden State Warriors,0.42857142857142855,0.7142857142857143,0.4,0.6
2010-11-10,Dallas Mavericks,106,Memphis Grizzlies,91,False,Dallas Mavericks,0.5,0.6666666666666666,0.4,0.6
2010-11-10,Philadelphia 76ers,103,Oklahoma City Thunder,109,True,Oklahoma City Thunder,0.5,0.2857142857142857,0.4,0.4
2010-11-10,Los Angeles Clippers,95,San Antonio Spurs,107,True,San Antonio Spurs,0.8333333333333334,0.125,0.8,0.2
2010-11-10,Minnesota Timberwolves,98,Sacramento Kings,89,False,Minnesota Timberwolves,0.5,0.125,0.4,0.0
2010-11-11,Golden State Warriors,90,Chicago Bulls,120,True,Chicago Bulls,0.5,0.75,0.6,0.8
2010-11-11,Boston Celtics,112,Miami Heat,107,False,Boston Celtics,0.625,0.75,0.6,0.8
2010-11-11,Los Angeles Lakers,112,Denver Nuggets,118,True,Denver Nuggets,0.5,1.0,0.4,1.0
2010-11-12,Utah Jazz,90,Atlanta Hawks,86,False,Utah Jazz,0.6666666666666666,0.625,0.4,0.8
2010-11-12,Houston Rockets,102,Indiana Pacers,99,False,Houston Rockets,0.5,0.14285714285714285,0.6,0.2
2010-11-12,Toronto Raptors,110,Orlando Magic,106,False,Toronto Raptors,0.7142857142857143,0.125,0.8,0.0
2010-11-12,Charlotte Hornets,93,Washington Wizards,85,False,Charlotte Hornets,0.3333333333333333,0.25,0.4,0.4
2010-11-12,New York Knicks,103,Minnesota Timberwolves,112,True,Minnesota Timberwolves,0.2222222222222222,0.375,0.2,0.4
2010-11-12,Philadelphia 76ers,90,Dallas Mavericks,99,True,Dallas Mavericks,0.7142857142857143,0.25,0.8,0.4
2010-11-12,Sacramento Kings,89,Phoenix Suns,103,True,Phoenix Suns,0.42857142857142855,0.42857142857142855,0.4,0.4
2010-11-12,Portland Trail Blazers,108,Oklahoma City Thunder,110,True,Oklahoma City Thunder,0.5714285714285714,0.6666666666666666,0.4,0.6
2010-11-12,Detroit Pistons,113,Los Angeles Clippers,107,False,Detroit Pistons,0.1111111111111111,0.25,0.2,0.4
2010-11-13,Utah Jazz,96,Charlotte Hornets,95,False,Utah Jazz,0.3333333333333333,0.6666666666666666,0.4,0.8
2010-11-13,Orlando Magic,91,Brooklyn Nets,90,False,Orlando Magic,0.375,0.625,0.2,0.6
2010-11-13,Indiana Pacers,99,Cleveland Cavaliers,85,False,Indiana Pacers,0.5,0.42857142857142855,0.6,0.4
2010-11-13,Toronto Raptors,100,Miami Heat,109,True,Miami Heat,0.5555555555555556,0.2222222222222222,0.4,0.2
2010-11-13,Washington Wizards,96,Chicago Bulls,103,True,Chicago Bulls,0.5714285714285714,0.2857142857142857,0.6,0.4
2010-11-13,Boston Celtics,116,Memphis Grizzlies,110,False,Boston Celtics,0.4444444444444444,0.7777777777777778,0.4,0.8
2010-11-13,Portland Trail Blazers,87,New Orleans Pelicans,107,True,New Orleans Pelicans,1.0,0.6,1.0,0.4
2010-11-13,Golden State Warriors,72,Milwaukee Bucks,79,True,Milwaukee Bucks,0.4444444444444444,0.6666666666666666,0.6,0.6
2010-11-13,Philadelphia 76ers,93,San Antonio Spurs,116,True,San Antonio Spurs,0.8571428571428571,0.2222222222222222,1.0,0.4
2010-11-14,Minnesota Timberwolves,105,Atlanta Hawks,111,True,Atlanta Hawks,0.6,0.3,0.2,0.4
2010-11-14,Detroit Pistons,100,Sacramento Kings,94,False,Detroit Pistons,0.375,0.3333333333333333,0.2,0.6
2010-11-14,San Antonio Spurs,117,Oklahoma City Thunder,104,False,San Antonio Spurs,0.625,0.875,0.6,1.0
2010-11-14,Houston Rockets,104,New York Knicks,96,False,Houston Rockets,0.3333333333333333,0.25,0.2,0.4
2010-11-14,Phoenix Suns,121,Los Angeles Lakers,116,False,Phoenix Suns,0.8888888888888888,0.5,0.8,0.6
2010-11-15,Minnesota Timberwolves,110,Charlotte Hornets,113,True,Charlotte Hornets,0.3,0.2727272727272727,0.4,0.4
2010-11-15,Memphis Grizzlies,72,Orlando Magic,89,True,Orlando Magic,0.6666666666666666,0.4,0.6,0.4
2010-11-15,New Orleans Pelicans,95,Dallas Mavericks,98,True,Dallas Mavericks,0.75,1.0,0.8,1.0
2010-11-15,Denver Nuggets,94,Phoenix Suns,100,True,Phoenix Suns,0.5555555555555556,0.5555555555555556,0.8,0.6
2010-11-15,Oklahoma City Thunder,115,Utah Jazz,108,False,Oklahoma City Thunder,0.7,0.5555555555555556,1.0,0.6
2010-11-15,Detroit Pistons,97,Golden State Warriors,101,True,Golden State Warriors,0.6,0.4,0.4,0.8
2010-11-15,Brooklyn Nets,110,Los Angeles Clippers,96,False,Brooklyn Nets,0.1,0.3333333333333333,0.0,0.2
2010-11-16,Philadelphia 76ers,93,Cleveland Cavaliers,101,True,Cleveland Cavaliers,0.4444444444444444,0.2,0.6,0.2
2010-11-16,Atlanta Hawks,102,Indiana Pacers,92,False,Atlanta Hawks,0.5,0.6363636363636364,0.4,0.2
2010-11-16,Toronto Raptors,94,Washington Wizards,109,True,Washington Wizards,0.25,0.2,0.2,0.2
2010-11-16,Portland Trail Blazers,100,Memphis Grizzlies,99,False,Portland Trail Blazers,0.36363636363636365,0.5454545454545454,0.4,0.4
2010-11-16,Los Angeles Lakers,118,Milwaukee Bucks,107,False,Los Angeles Lakers,0.5,0.8,0.8,0.6
2010-11-16,Chicago Bulls,95,Houston Rockets,92,False,Chicago Bulls,0.3333333333333333,0.625,0.6,0.6
2010-11-16,New York Knicks,118,Denver Nuggets,120,True,Denver Nuggets,0.5,0.3,0.4,0.0
2010-11-17,Phoenix Suns,96,Miami Heat,123,True,Miami Heat,0.6,0.6,0.4,0.8
2010-11-17,Toronto Raptors,94,Philadelphia 76ers,86,False,Toronto Raptors,0.18181818181818182,0.18181818181818182,0.2,0.2
2010-11-17,Washington Wizards,83,Boston Celtics,114,True,Boston Celtics,0.8,0.3333333333333333,0.8,0.4
2010-11-17,Los Angeles Lakers,103,Detroit Pistons,90,False,Los Angeles Lakers,0.36363636363636365,0.8181818181818182,0.6,0.6
2010-11-17,Los Angeles Clippers,111,Minnesota Timberwolves,113,True,Minnesota Timberwolves,0.25,0.09090909090909091,0.4,0.0
2010-11-17,Dallas Mavericks,97,New Orleans Pelicans,99,True,New Orleans Pelicans,0.8888888888888888,0.7777777777777778,0.8,0.8
2010-11-17,Houston Rockets,99,Oklahoma City Thunder,116,True,Oklahoma City Thunder,0.6,0.3,0.6,0.6
2010-11-17,Brooklyn Nets,88,Utah Jazz,98,True,Utah Jazz,0.6363636363636364,0.4,0.8,0.4
2010-11-17,Chicago Bulls,94,San Antonio Spurs,103,True,San Antonio Spurs,0.8888888888888888,0.6666666666666666,1.0,0.8
2010-11-17,New York Knicks,113,Sacramento Kings,106,False,New York Knicks,0.3333333333333333,0.2727272727272727,0.0,0.0
2010-11-18,Los Angeles Clippers,80,Indiana Pacers,107,True,Indiana Pacers,0.4444444444444444,0.08333333333333333,0.4,0.0
2010-11-18,Phoenix Suns,89,Orlando Magic,105,True,Orlando Magic,0.7,0.5454545454545454,0.6,0.6
2010-11-18,Denver Nuggets,83,Portland Trail Blazers,86,True,Portland Trail Blazers,0.5833333333333334,0.5454545454545454,0.4,0.4
2010-11-19,Oklahoma City Thunder,89,Boston Celtics,84,False,Oklahoma City Thunder,0.8181818181818182,0.6363636363636364,0.8,0.8
2010-11-19,Milwaukee Bucks,79,Philadelphia 76ers,90,True,Philadelphia 76ers,0.16666666666666666,0.45454545454545453,0.0,0.6
2010-11-19,Houston Rockets,96,Toronto Raptors,106,True,Toronto Raptors,0.25,0.2727272727272727,0.4,0.4
2010-11-19,Memphis Grizzlies,86,Washington Wizards,89,True,Washington Wizards,0.3,0.3333333333333333,0.4,0.2
2010-11-19,Charlotte Hornets,87,Miami Heat,95,True,Miami Heat,0.6363636363636364,0.36363636363636365,0.6,0.6
2010-11-19,Los Angeles Lakers,112,Minnesota Timberwolves,95,False,Los Angeles Lakers,0.3076923076923077,0.8333333333333334,0.6,0.6
2010-11-19,Cleveland Cavaliers,101,New Orleans Pelicans,108,True,New Orleans Pelicans,0.9,0.5,0.8,0.6
2010-11-19,San Antonio Spurs,94,Utah Jazz,82,False,San Antonio Spurs,0.6666666666666666,0.9,0.8,1.0
2010-11-19,Chicago Bulls,88,Dallas Mavericks,83,False,Chicago Bulls,0.7,0.6,0.8,0.8
2010-11-19,Brooklyn Nets,81,Sacramento Kings,86,True,Sacramento Kings,0.3,0.36363636363636365,0.0,0.4
2010-11-19,New York Knicks,125,Golden State Warriors,119,False,New York Knicks,0.6363636363636364,0.3333333333333333,0.6,0.2
2010-11-20,Phoenix Suns,105,Charlotte Hornets,123,True,Charlotte Hornets,0.3333333333333333,0.5,0.6,0.6
2010-11-20,Orlando Magic,90,Indiana Pacers,86,False,Orlando Magic,0.5,0.7272727272727273,0.6,0.6
2010-11-20,Dallas Mavericks,98,Atlanta Hawks,93,False,Dallas Mavericks,0.6666666666666666,0.6363636363636364,0.4,0.6
2010-11-20,Miami Heat,95,Memphis Grizzlies,97,True,Memphis Grizzlies,0.3076923076923077,0.6666666666666666,0.0,0.6
2010-11-20,Oklahoma City Thunder,82,Milwaukee Bucks,81,False,Oklahoma City Thunder,0.4166666666666667,0.6666666666666666,0.6,0.8
2010-11-20,Cleveland Cavaliers,92,San Antonio Spurs,116,True,San Antonio Spurs,0.9090909090909091,0.45454545454545453,1.0,0.4
2010-11-20,Brooklyn Nets,103,Denver Nuggets,107,True,Denver Nuggets,0.5,0.3333333333333333,0.4,0.4
2010-11-20,Utah Jazz,103,Portland Trail Blazers,94,False,Utah Jazz,0.6153846153846154,0.6153846153846154,0.6,0.6
2010-11-20,New York Knicks,124,Los Angeles Clippers,115,False,New York Knicks,0.07692307692307693,0.38461538461538464,0.0,0.4
2010-11-21,Boston Celtics,101,Toronto Raptors,102,True,Toronto Raptors,0.3076923076923077,0.75,0.6,0.6
2010-11-21,Washington Wizards,110,Detroit Pistons,115,True,Detroit Pistons,0.3333333333333333,0.36363636363636365,0.4,0.4
2010-11-21,New Orleans Pelicans,75,Sacramento Kings,71,False,New Orleans Pelicans,0.36363636363636365,0.9090909090909091,0.2,0.8
2010-11-21,Golden State Warriors,89,Los Angeles Lakers,117,True,Los Angeles Lakers,0.8461538461538461,0.5833333333333334,0.6,0.4
2010-11-22,Boston Celtics,99,Atlanta Hawks,76,False,Boston Celtics,0.6153846153846154,0.6923076923076923,0.4,0.6
2010-11-22,Indiana Pacers,93,Miami Heat,77,False,Indiana Pacers,0.6153846153846154,0.45454545454545453,0.6,0.4
2010-11-22,Minnesota Timberwolves,107,Oklahoma City Thunder,117,True,Oklahoma City Thunder,0.6923076923076923,0.2857142857142857,0.8,0.4
2010-11-22,Phoenix Suns,123,Houston Rockets,116,False,Phoenix Suns,0.25,0.46153846153846156,0.4,0.4
2010-11-22,Orlando Magic,97,San Antonio Spurs,106,True,San Antonio Spurs,0.9166666666666666,0.75,1.0,0.8
2010-11-22,Sacramento Kings,83,Utah Jazz,94,True,Utah Jazz,0.6428571428571429,0.3333333333333333,0.6,0.2
2010-11-22,Denver Nuggets,106,Golden State Warriors,89,False,Denver Nuggets,0.5384615384615384,0.5384615384615384,0.2,0.6
2010-11-22,New Orleans Pelicans,95,Los Angeles Clippers,99,True,Los Angeles Clippers,0.07142857142857142,0.9166666666666666,0.0,0.8
2010-11-23,Cleveland Cavaliers,89,Indiana Pacers,100,True,Indiana Pacers,0.5,0.4166666666666667,0.6,0.2
2010-11-23,Atlanta Hawks,101,Brooklyn Nets,107,True,Brooklyn Nets,0.3076923076923077,0.5714285714285714,0.2,0.4
2010-11-23,Philadelphia 76ers,114,Washington Wizards,116,True,Washington Wizards,0.3333333333333333,0.23076923076923078,0.4,0.2
2010-11-23,Charlotte Hornets,107,New York Knicks,110,True,New York Knicks,0.42857142857142855,0.38461538461538464,0.6,0.6
2010-11-23,Detroit Pistons,84,Dallas Mavericks,88,True,Dallas Mavericks,0.6666666666666666,0.38461538461538464,0.6,0.6
2010-11-23,Chicago Bulls,91,Los Angeles Lakers,98,True,Los Angeles Lakers,0.8571428571428571,0.6363636363636364,0.8,0.8
2010-11-24,New York Knicks,99,Charlotte Hornets,95,False,New York Knicks,0.35714285714285715,0.4666666666666667,0.4,0.8
2010-11-24,Milwaukee Bucks,81,Cleveland Cavaliers,83,True,Cleveland Cavaliers,0.38461538461538464,0.38461538461538464,0.2,0.4
2010-11-24,Philadelphia 76ers,90,Toronto Raptors,106,True,Toronto Raptors,0.35714285714285715,0.21428571428571427,0.6,0.2
2010-11-24,Brooklyn Nets,83,Boston Celtics,89,True,Boston Celtics,0.7142857142857143,0.35714285714285715,0.6,0.4
2010-11-24,Miami Heat,95,Orlando Magic,104,True,Orlando Magic,0.6923076923076923,0.5714285714285714,0.8,0.6
2010-11-24,Detroit Pistons,84,Memphis Grizzlies,105,True,Memphis Grizzlies,0.35714285714285715,0.35714285714285715,0.2,0.4
2010-11-24,San Antonio Spurs,113,Minnesota Timberwolves,109,False,San Antonio Spurs,0.26666666666666666,0.9230769230769231,0.2,1.0
2010-11-24,Dallas Mavericks,111,Oklahoma City Thunder,103,False,Dallas Mavericks,0.7142857142857143,0.6923076923076923,1.0,0.6
2010-11-24,Golden State Warriors,101,Houston Rockets,111,True,Houston Rockets,0.23076923076923078,0.5,0.2,0.2
2010-11-24,Chicago Bulls,123,Phoenix Suns,115,False,Chicago Bulls,0.5,0.5833333333333334,0.4,0.6
2010-11-24,New Orleans Pelicans,87,Utah Jazz,105,True,Utah Jazz,0.6666666666666666,0.8461538461538461,0.6,0.6
2010-11-25,Washington Wizards,96,Atlanta Hawks,116,True,Atlanta Hawks,0.5333333333333333,0.38461538461538464,0.4,0.6
