Game Date,Bookie Number,Home Team,Away Team,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close
2014-04-17,56,Memphis Grizzlies,Dallas Mavericks,1.58,1.64,2.45,2.32
2014-04-17,27,Memphis Grizzlies,Dallas Mavericks,1.60,1.63,2.35,2.30
2014-04-17,3,Memphis Grizzlies,Dallas Mavericks,1.55,1.65,2.35,2.25
2014-04-17,16,Memphis Grizzlies,Dallas Mavericks,1.60,1.64,2.45,2.35
2014-04-17,32,Memphis Grizzlies,Dallas Mavericks,1.58,1.58,2.30,2.30
2014-04-17,24,Memphis Grizzlies,Dallas Mavericks,1.59,1.64,2.39,2.28
2014-04-17,43,Memphis Grizzlies,Dallas Mavericks,1.59,1.64,2.39,2.28
2014-04-17,76,Memphis Grizzlies,Dallas Mavericks,1.57,1.65,2.45,2.30
2014-04-17,26,Memphis Grizzlies,Dallas Mavericks,1.60,1.62,2.40,2.35
2014-04-17,2,Memphis Grizzlies,Dallas Mavericks,1.62,1.61,2.35,2.35
2014-04-17,1,Memphis Grizzlies,Dallas Mavericks,1.65,1.60,2.05,2.15
2014-04-17,18,Memphis Grizzlies,Dallas Mavericks,1.61,1.66,2.49,2.37
2014-04-17,5,Memphis Grizzlies,Dallas Mavericks,1.60,1.63,2.35,2.30
2014-04-17,15,Memphis Grizzlies,Dallas Mavericks,1.61,1.67,2.45,2.30
2014-04-17,128,Memphis Grizzlies,Dallas Mavericks,1.65,1.65,2.20,2.25
2014-04-17,44,Memphis Grizzlies,Dallas Mavericks,1.06,1.67,1.06,2.27
2014-04-17,56,Miami Heat,Philadelphia 76ers,1.48,1.43,2.74,2.94
2014-04-17,27,Miami Heat,Philadelphia 76ers,1.37,1.43,3.15,2.85
2014-04-17,3,Miami Heat,Philadelphia 76ers,1.50,1.45,2.60,2.75
2014-04-17,16,Miami Heat,Philadelphia 76ers,1.42,1.42,2.95,2.95
2014-04-17,32,Miami Heat,Philadelphia 76ers,1.40,1.43,2.85,2.72
2014-04-17,24,Miami Heat,Philadelphia 76ers,1.49,1.42,2.65,2.85
2014-04-17,43,Miami Heat,Philadelphia 76ers,1.49,1.42,2.65,2.85
2014-04-17,76,Miami Heat,Philadelphia 76ers,1.40,1.40,2.90,3.00
2014-04-17,26,Miami Heat,Philadelphia 76ers,1.40,1.41,3.00,3.00
2014-04-17,2,Miami Heat,Philadelphia 76ers,1.50,1.40,2.65,3.00
2014-04-17,1,Miami Heat,Philadelphia 76ers,1.45,1.45,2.50,2.50
2014-04-17,18,Miami Heat,Philadelphia 76ers,1.51,1.43,2.75,3.05
2014-04-17,5,Miami Heat,Philadelphia 76ers,1.38,1.43,3.05,2.85
2014-04-17,15,Miami Heat,Philadelphia 76ers,1.48,1.43,2.75,2.90
2014-04-17,128,Miami Heat,Philadelphia 76ers,1.19,1.43,4.60,2.75
2014-04-17,44,Miami Heat,Philadelphia 76ers,1.06,1.42,1.06,3.09
2014-04-17,56,Milwaukee Bucks,Atlanta Hawks,1.56,1.65,2.50,2.30
2014-04-17,27,Milwaukee Bucks,Atlanta Hawks,1.53,1.60,2.55,2.35
2014-04-17,3,Milwaukee Bucks,Atlanta Hawks,1.55,1.60,2.40,2.25
2014-04-17,16,Milwaukee Bucks,Atlanta Hawks,1.57,1.64,2.55,2.35
2014-04-17,32,Milwaukee Bucks,Atlanta Hawks,1.52,1.58,2.45,2.30
2014-04-17,24,Milwaukee Bucks,Atlanta Hawks,1.56,1.66,2.45,2.26
2014-04-17,43,Milwaukee Bucks,Atlanta Hawks,1.56,1.66,2.45,2.26
2014-04-17,76,Milwaukee Bucks,Atlanta Hawks,1.55,1.60,2.50,2.40
2014-04-17,26,Milwaukee Bucks,Atlanta Hawks,1.55,1.62,2.50,2.35
2014-04-17,2,Milwaukee Bucks,Atlanta Hawks,1.50,1.65,2.65,2.30
2014-04-17,1,Milwaukee Bucks,Atlanta Hawks,1.60,1.60,2.15,2.15
2014-04-17,18,Milwaukee Bucks,Atlanta Hawks,1.59,1.68,2.53,2.33
2014-04-17,5,Milwaukee Bucks,Atlanta Hawks,1.53,1.60,2.55,2.35
2014-04-17,15,Milwaukee Bucks,Atlanta Hawks,1.57,1.61,2.55,2.45
2014-04-17,128,Milwaukee Bucks,Atlanta Hawks,2.25,2.25,1.65,1.65
2014-04-17,44,Milwaukee Bucks,Atlanta Hawks,1.06,1.67,1.06,2.29
2014-04-17,56,Minnesota Timberwolves,Utah Jazz,1.13,1.10,6.30,6.89
2014-04-17,27,Minnesota Timberwolves,Utah Jazz,1.13,1.10,6.25,7.50
2014-04-17,3,Minnesota Timberwolves,Utah Jazz,1.14,1.13,5.60,6.00
2014-04-17,16,Minnesota Timberwolves,Utah Jazz,1.14,1.11,6.00,7.00
2014-04-17,32,Minnesota Timberwolves,Utah Jazz,1.13,1.10,5.50,6.30
2014-04-17,24,Minnesota Timberwolves,Utah Jazz,1.13,1.13,6.15,6.50
2014-04-17,43,Minnesota Timberwolves,Utah Jazz,1.13,1.13,6.15,6.50
2014-04-17,76,Minnesota Timberwolves,Utah Jazz,1.13,1.10,6.25,7.50
2014-04-17,26,Minnesota Timberwolves,Utah Jazz,1.15,1.11,5.75,7.00
2014-04-17,2,Minnesota Timberwolves,Utah Jazz,1.14,1.12,6.00,6.50
2014-04-17,1,Minnesota Timberwolves,Utah Jazz,1.12,1.12,5.00,5.00
2014-04-17,18,Minnesota Timberwolves,Utah Jazz,1.15,1.11,6.45,7.88
2014-04-17,5,Minnesota Timberwolves,Utah Jazz,1.13,1.10,6.25,7.50
2014-04-17,15,Minnesota Timberwolves,Utah Jazz,1.12,1.12,6.50,6.50
2014-04-17,128,Minnesota Timberwolves,Utah Jazz,1.15,1.13,5.40,6.10
2014-04-17,44,Minnesota Timberwolves,Utah Jazz,1.06,1.11,1.06,7.84
2014-04-17,56,New Orleans Pelicans,Houston Rockets,1.63,1.67,2.34,2.21
2014-04-17,27,New Orleans Pelicans,Houston Rockets,1.63,1.65,2.30,2.25
2014-04-17,3,New Orleans Pelicans,Houston Rockets,1.65,1.65,2.20,2.15
2014-04-17,16,New Orleans Pelicans,Houston Rockets,1.62,1.66,2.40,2.30
2014-04-17,32,New Orleans Pelicans,Houston Rockets,1.60,1.58,2.25,2.30
2014-04-17,24,New Orleans Pelicans,Houston Rockets,1.63,1.67,2.31,2.23
2014-04-17,43,New Orleans Pelicans,Houston Rockets,1.60,1.67,2.37,2.23
2014-04-17,76,New Orleans Pelicans,Houston Rockets,1.60,1.65,2.38,2.25
2014-04-17,26,New Orleans Pelicans,Houston Rockets,1.62,1.62,2.35,2.35
2014-04-17,2,New Orleans Pelicans,Houston Rockets,1.50,1.65,2.65,2.30
2014-04-17,1,New Orleans Pelicans,Houston Rockets,1.55,1.55,2.25,2.25
2014-04-17,18,New Orleans Pelicans,Houston Rockets,1.66,1.71,2.37,2.27
2014-04-17,5,New Orleans Pelicans,Houston Rockets,1.63,1.65,2.30,2.25
2014-04-17,15,New Orleans Pelicans,Houston Rockets,1.62,1.67,2.40,2.30
2014-04-17,128,New Orleans Pelicans,Houston Rockets,2.40,1.70,1.55,2.20
2014-04-17,44,New Orleans Pelicans,Houston Rockets,1.06,1.69,1.06,2.24
2014-04-17,56,New York Knicks,Toronto Raptors,2.64,2.98,1.51,1.42
2014-04-17,27,New York Knicks,Toronto Raptors,2.95,2.95,1.42,1.42
2014-04-17,3,New York Knicks,Toronto Raptors,2.55,2.80,1.50,1.40
2014-04-17,16,New York Knicks,Toronto Raptors,2.70,3.05,1.50,1.40
2014-04-17,32,New York Knicks,Toronto Raptors,2.48,2.75,1.50,1.42
2014-04-17,24,New York Knicks,Toronto Raptors,2.50,3.00,1.54,1.40
2014-04-17,43,New York Knicks,Toronto Raptors,2.50,3.00,1.54,1.40
2014-04-17,76,New York Knicks,Toronto Raptors,2.55,3.00,1.53,1.40
2014-04-17,26,New York Knicks,Toronto Raptors,2.65,3.10,1.50,1.38
2014-04-17,2,New York Knicks,Toronto Raptors,2.70,3.00,1.48,1.40
2014-04-17,1,New York Knicks,Toronto Raptors,2.50,2.50,1.45,1.45
2014-04-17,18,New York Knicks,Toronto Raptors,2.62,3.02,1.56,1.44
2014-04-17,5,New York Knicks,Toronto Raptors,2.55,2.95,1.52,1.42
2014-04-17,15,New York Knicks,Toronto Raptors,2.70,3.00,1.50,1.42
2014-04-17,128,New York Knicks,Toronto Raptors,2.55,2.85,1.50,1.45
2014-04-17,44,New York Knicks,Toronto Raptors,1.06,2.88,1.06,1.46
2014-04-17,27,Oklahoma City Thunder,Detroit Pistons,1.05,1.05,12.50,12.50
2014-04-17,3,Oklahoma City Thunder,Detroit Pistons,1.04,1.03,9.90,11.00
2014-04-17,16,Oklahoma City Thunder,Detroit Pistons,1.05,1.04,11.00,12.50
2014-04-17,32,Oklahoma City Thunder,Detroit Pistons,1.06,1.03,8.00,10.00
2014-04-17,24,Oklahoma City Thunder,Detroit Pistons,1.05,1.04,10.00,11.50
2014-04-17,43,Oklahoma City Thunder,Detroit Pistons,1.05,1.04,10.00,11.50
2014-04-17,76,Oklahoma City Thunder,Detroit Pistons,1.05,1.04,11.50,12.00
2014-04-17,26,Oklahoma City Thunder,Detroit Pistons,1.05,1.05,11.00,11.00
2014-04-17,2,Oklahoma City Thunder,Detroit Pistons,1.07,1.03,9.00,13.00
2014-04-17,1,Oklahoma City Thunder,Detroit Pistons,1.05,1.05,7.00,7.00
2014-04-17,18,Oklahoma City Thunder,Detroit Pistons,1.06,1.05,12.25,14.22
2014-04-17,5,Oklahoma City Thunder,Detroit Pistons,1.05,1.05,12.50,12.50
2014-04-17,15,Oklahoma City Thunder,Detroit Pistons,1.05,1.05,11.00,11.00
2014-04-17,128,Oklahoma City Thunder,Detroit Pistons,1.13,1.03,6.10,11.50
2014-04-17,44,Oklahoma City Thunder,Detroit Pistons,1.06,1.05,1.06,16.68
2014-04-17,56,Orlando Magic,Indiana Pacers,1.56,1.62,2.50,2.36
2014-04-17,27,Orlando Magic,Indiana Pacers,1.55,1.65,2.45,2.25
2014-04-17,3,Orlando Magic,Indiana Pacers,1.55,1.60,2.45,2.30
2014-04-17,16,Orlando Magic,Indiana Pacers,1.58,1.62,2.50,2.40
2014-04-17,32,Orlando Magic,Indiana Pacers,1.52,1.55,2.45,2.38
2014-04-17,24,Orlando Magic,Indiana Pacers,1.56,1.65,2.45,2.26
2014-04-17,43,Orlando Magic,Indiana Pacers,1.56,1.65,2.45,2.26
2014-04-17,76,Orlando Magic,Indiana Pacers,1.57,1.60,2.45,2.40
2014-04-17,26,Orlando Magic,Indiana Pacers,1.52,1.55,2.60,2.50
2014-04-17,2,Orlando Magic,Indiana Pacers,1.43,1.62,2.90,2.35
2014-04-17,1,Orlando Magic,Indiana Pacers,1.50,1.65,2.35,2.05
2014-04-17,18,Orlando Magic,Indiana Pacers,1.59,1.66,2.53,2.37
2014-04-17,5,Orlando Magic,Indiana Pacers,1.55,1.65,2.45,2.25
2014-04-17,15,Orlando Magic,Indiana Pacers,1.50,1.57,2.70,2.50
2014-04-17,128,Orlando Magic,Indiana Pacers,2.40,1.75,1.55,2.05
2014-04-17,44,Orlando Magic,Indiana Pacers,1.06,1.62,1.06,2.41
2014-04-17,56,Portland Trail Blazers,Los Angeles Clippers,1.67,1.61,2.26,2.38
2014-04-17,27,Portland Trail Blazers,Los Angeles Clippers,1.60,1.60,2.33,2.33
2014-04-17,3,Portland Trail Blazers,Los Angeles Clippers,1.65,1.65,2.20,2.25
2014-04-17,16,Portland Trail Blazers,Los Angeles Clippers,1.64,1.64,2.35,2.35
2014-04-17,32,Portland Trail Blazers,Los Angeles Clippers,1.62,1.62,2.20,2.20
2014-04-17,24,Portland Trail Blazers,Los Angeles Clippers,1.63,1.60,2.31,2.37
2014-04-17,43,Portland Trail Blazers,Los Angeles Clippers,1.63,1.60,2.31,2.37
2014-04-17,76,Portland Trail Blazers,Los Angeles Clippers,1.65,1.57,2.30,2.40
2014-04-17,26,Portland Trail Blazers,Los Angeles Clippers,1.62,1.60,2.35,2.40
2014-04-17,2,Portland Trail Blazers,Los Angeles Clippers,1.62,1.67,2.35,2.25
2014-04-17,1,Portland Trail Blazers,Los Angeles Clippers,1.65,1.65,2.05,2.05
2014-04-17,18,Portland Trail Blazers,Los Angeles Clippers,1.69,1.62,2.30,2.45
2014-04-17,5,Portland Trail Blazers,Los Angeles Clippers,1.72,1.60,2.15,2.33
2014-04-17,15,Portland Trail Blazers,Los Angeles Clippers,1.71,1.62,2.20,2.40
2014-04-17,128,Portland Trail Blazers,Los Angeles Clippers,1.65,1.65,2.20,2.25
2014-04-17,44,Portland Trail Blazers,Los Angeles Clippers,1.01,1.64,1.01,2.37
2014-04-17,56,Sacramento Kings,Phoenix Suns,2.16,2.23,1.73,1.69
2014-04-17,27,Sacramento Kings,Phoenix Suns,2.20,2.25,1.68,1.65
2014-04-17,3,Sacramento Kings,Phoenix Suns,2.10,2.10,1.70,1.70
2014-04-17,16,Sacramento Kings,Phoenix Suns,2.15,2.25,1.74,1.68
2014-04-17,32,Sacramento Kings,Phoenix Suns,2.10,2.15,1.70,1.68
2014-04-17,24,Sacramento Kings,Phoenix Suns,2.21,2.23,1.68,1.67
2014-04-17,43,Sacramento Kings,Phoenix Suns,2.21,2.23,1.68,1.67
2014-04-17,76,Sacramento Kings,Phoenix Suns,2.20,2.20,1.70,1.70
2014-04-17,26,Sacramento Kings,Phoenix Suns,2.15,2.15,1.72,1.72
2014-04-17,2,Sacramento Kings,Phoenix Suns,2.00,2.25,1.83,1.67
2014-04-17,1,Sacramento Kings,Phoenix Suns,1.95,1.95,1.75,1.75
2014-04-17,18,Sacramento Kings,Phoenix Suns,2.26,2.29,1.72,1.70
2014-04-17,5,Sacramento Kings,Phoenix Suns,2.08,2.25,1.75,1.65
2014-04-17,15,Sacramento Kings,Phoenix Suns,2.10,2.15,1.77,1.74
2014-04-17,128,Sacramento Kings,Phoenix Suns,2.10,2.10,1.75,1.75
2014-04-17,44,Sacramento Kings,Phoenix Suns,1.06,2.20,1.06,1.72
2014-04-17,56,San Antonio Spurs,Los Angeles Lakers,1.25,1.21,4.15,4.60
2014-04-17,27,San Antonio Spurs,Los Angeles Lakers,1.22,1.22,4.00,4.40
2014-04-17,3,San Antonio Spurs,Los Angeles Lakers,1.26,1.22,3.80,4.10
2014-04-17,16,San Antonio Spurs,Los Angeles Lakers,1.27,1.22,3.80,4.50
2014-04-17,32,San Antonio Spurs,Los Angeles Lakers,1.25,1.20,3.75,4.20
2014-04-17,24,San Antonio Spurs,Los Angeles Lakers,1.25,1.23,4.00,4.25
2014-04-17,43,San Antonio Spurs,Los Angeles Lakers,1.25,1.23,4.00,4.25
2014-04-17,76,San Antonio Spurs,Los Angeles Lakers,1.29,1.22,3.80,4.40
2014-04-17,26,San Antonio Spurs,Los Angeles Lakers,1.25,1.20,4.10,4.75
2014-04-17,2,San Antonio Spurs,Los Angeles Lakers,1.28,1.20,3.75,4.70
2014-04-17,1,San Antonio Spurs,Los Angeles Lakers,1.22,1.22,3.60,3.60
2014-04-17,18,San Antonio Spurs,Los Angeles Lakers,1.27,1.23,4.22,4.70
2014-04-17,5,San Antonio Spurs,Los Angeles Lakers,1.22,1.22,4.00,4.40
2014-04-17,15,San Antonio Spurs,Los Angeles Lakers,1.25,1.22,4.00,4.50
2014-04-17,128,San Antonio Spurs,Los Angeles Lakers,1.05,1.07,10.00,8.20
2014-04-17,44,San Antonio Spurs,Los Angeles Lakers,1.06,1.25,1.06,4.42
2014-04-16,56,Brooklyn Nets,New York Knicks,1.33,1.33,3.45,3.45
2014-04-16,27,Brooklyn Nets,New York Knicks,1.38,1.32,3.05,3.45
2014-04-16,3,Brooklyn Nets,New York Knicks,1.40,1.35,2.95,3.20
2014-04-16,16,Brooklyn Nets,New York Knicks,1.33,1.35,3.40,3.30
2014-04-16,32,Brooklyn Nets,New York Knicks,1.38,1.38,2.95,2.95
2014-04-16,24,Brooklyn Nets,New York Knicks,1.32,1.37,3.45,3.10
2014-04-16,43,Brooklyn Nets,New York Knicks,1.38,1.37,3.10,3.10
2014-04-16,76,Brooklyn Nets,New York Knicks,1.33,1.36,3.40,3.25
2014-04-16,26,Brooklyn Nets,New York Knicks,1.32,1.32,3.50,3.50
2014-04-16,2,Brooklyn Nets,New York Knicks,1.57,1.38,2.45,3.10
2014-04-16,1,Brooklyn Nets,New York Knicks,1.40,1.40,2.65,2.65
2014-04-16,18,Brooklyn Nets,New York Knicks,1.34,1.33,3.56,3.64
2014-04-16,5,Brooklyn Nets,New York Knicks,1.38,1.32,3.05,3.45
2014-04-16,15,Brooklyn Nets,New York Knicks,1.43,1.37,2.90,3.20
2014-04-16,128,Brooklyn Nets,New York Knicks,1.45,1.36,2.70,3.40
2014-04-16,44,Brooklyn Nets,New York Knicks,1.06,1.37,1.06,3.38
2014-04-16,56,Los Angeles Clippers,Denver Nuggets,1.20,1.18,4.80,5.20
2014-04-16,27,Los Angeles Clippers,Denver Nuggets,1.18,1.16,5.10,5.50
2014-04-16,3,Los Angeles Clippers,Denver Nuggets,1.22,1.16,4.20,5.10
2014-04-16,16,Los Angeles Clippers,Denver Nuggets,1.20,1.15,4.75,5.75
2014-04-16,32,Los Angeles Clippers,Denver Nuggets,1.18,1.18,4.50,4.50
2014-04-16,24,Los Angeles Clippers,Denver Nuggets,1.19,1.17,4.80,5.15
2014-04-16,43,Los Angeles Clippers,Denver Nuggets,1.19,1.17,4.80,5.15
2014-04-16,76,Los Angeles Clippers,Denver Nuggets,1.20,1.17,4.75,5.40
2014-04-16,26,Los Angeles Clippers,Denver Nuggets,1.20,1.16,4.75,5.50
2014-04-16,2,Los Angeles Clippers,Denver Nuggets,1.25,1.15,4.10,5.50
2014-04-16,1,Los Angeles Clippers,Denver Nuggets,1.12,1.17,5.00,4.20
2014-04-16,18,Los Angeles Clippers,Denver Nuggets,1.21,1.19,5.04,5.50
2014-04-16,5,Los Angeles Clippers,Denver Nuggets,1.18,1.16,5.10,5.50
2014-04-16,15,Los Angeles Clippers,Denver Nuggets,1.20,1.17,4.50,5.00
2014-04-16,128,Los Angeles Clippers,Denver Nuggets,1.13,1.16,5.80,5.20
2014-04-16,44,Los Angeles Clippers,Denver Nuggets,1.06,1.20,1.06,5.47
2014-04-15,56,Atlanta Hawks,Charlotte Hornets,2.71,2.69,1.49,1.50
2014-04-15,27,Atlanta Hawks,Charlotte Hornets,2.65,2.65,1.48,1.48
2014-04-15,3,Atlanta Hawks,Charlotte Hornets,2.55,2.55,1.50,1.50
2014-04-15,16,Atlanta Hawks,Charlotte Hornets,2.45,2.70,1.60,1.50
2014-04-15,32,Atlanta Hawks,Charlotte Hornets,2.38,2.55,1.55,1.48
2014-04-15,24,Atlanta Hawks,Charlotte Hornets,2.65,2.70,1.49,1.48
2014-04-15,43,Atlanta Hawks,Charlotte Hornets,2.65,2.70,1.49,1.48
2014-04-15,76,Atlanta Hawks,Charlotte Hornets,2.45,2.75,1.57,1.45
2014-04-15,26,Atlanta Hawks,Charlotte Hornets,2.45,2.70,1.57,1.48
2014-04-15,2,Atlanta Hawks,Charlotte Hornets,1.65,2.65,2.30,1.50
2014-04-15,1,Atlanta Hawks,Charlotte Hornets,1.60,2.35,2.15,1.50
2014-04-15,18,Atlanta Hawks,Charlotte Hornets,2.75,2.75,1.51,1.51
2014-04-15,5,Atlanta Hawks,Charlotte Hornets,2.35,2.65,1.60,1.48
2014-04-15,15,Atlanta Hawks,Charlotte Hornets,2.45,2.75,1.61,1.48
2014-04-15,128,Atlanta Hawks,Charlotte Hornets,1.50,2.70,2.55,1.50
2014-04-15,44,Atlanta Hawks,Charlotte Hornets,1.06,2.71,1.06,1.52
2014-04-15,56,Chicago Bulls,Orlando Magic,1.08,1.14,8.70,6.25
2014-04-15,27,Chicago Bulls,Orlando Magic,1.08,1.14,9.00,6.00
2014-04-15,3,Chicago Bulls,Orlando Magic,1.10,1.15,7.00,5.30
2014-04-15,16,Chicago Bulls,Orlando Magic,1.09,1.14,8.00,6.00
2014-04-15,32,Chicago Bulls,Orlando Magic,1.08,1.08,7.15,7.15
2014-04-15,24,Chicago Bulls,Orlando Magic,1.08,1.12,8.20,6.20
2014-04-15,43,Chicago Bulls,Orlando Magic,1.08,1.12,8.20,6.20
2014-04-15,76,Chicago Bulls,Orlando Magic,1.10,1.13,7.00,6.25
2014-04-15,26,Chicago Bulls,Orlando Magic,1.09,1.12,8.00,6.50
2014-04-15,2,Chicago Bulls,Orlando Magic,1.09,1.12,8.00,6.25
2014-04-15,1,Chicago Bulls,Orlando Magic,1.10,1.12,5.50,5.00
2014-04-15,18,Chicago Bulls,Orlando Magic,1.09,1.15,8.76,6.34
2014-04-15,5,Chicago Bulls,Orlando Magic,1.08,1.14,9.00,6.00
2014-04-15,15,Chicago Bulls,Orlando Magic,1.10,1.12,7.50,6.50
2014-04-15,128,Chicago Bulls,Orlando Magic,1.11,1.15,6.70,5.40
2014-04-15,44,Chicago Bulls,Orlando Magic,1.06,1.13,1.06,6.89
2014-04-15,56,Golden State Warriors,Minnesota Timberwolves,1.26,1.21,4.00,3.90
2014-04-15,27,Golden State Warriors,Minnesota Timberwolves,1.27,1.27,3.90,3.90
2014-04-15,3,Golden State Warriors,Minnesota Timberwolves,1.25,1.30,3.70,3.55
2014-04-15,16,Golden State Warriors,Minnesota Timberwolves,1.29,1.26,3.70,4.00
2014-04-15,32,Golden State Warriors,Minnesota Timberwolves,1.25,1.25,3.75,3.75
2014-04-15,24,Golden State Warriors,Minnesota Timberwolves,1.25,1.27,4.00,3.85
2014-04-15,43,Golden State Warriors,Minnesota Timberwolves,1.25,1.27,4.00,3.85
2014-04-15,76,Golden State Warriors,Minnesota Timberwolves,1.25,1.29,4.00,3.80
2014-04-15,26,Golden State Warriors,Minnesota Timberwolves,1.25,1.27,4.10,3.90
2014-04-15,2,Golden State Warriors,Minnesota Timberwolves,1.26,1.29,4.00,3.70
2014-04-15,1,Golden State Warriors,Minnesota Timberwolves,1.20,1.27,3.80,3.20
2014-04-15,18,Golden State Warriors,Minnesota Timberwolves,1.27,1.29,4.21,4.05
