Game Date,Bookie Number,Home Team,Away Team,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close
4/16/2009,27,Memphis Grizzlies,Atlanta Hawks,,1.33,,3.5
4/16/2009,3,Memphis Grizzlies,Atlanta Hawks,1.3,1.25,3.4,3.9
4/16/2009,16,Memphis Grizzlies,Atlanta Hawks,1.32,1.26,3.65,4
4/16/2009,32,Memphis Grizzlies,Atlanta Hawks,,1.33,,3
4/16/2009,24,Memphis Grizzlies,Atlanta Hawks,,1.3,,3.5
4/16/2009,43,Memphis Grizzlies,Atlanta Hawks,,1.28,3.75,3.6
4/16/2009,76,Memphis Grizzlies,Atlanta Hawks,1.3,1.25,3.3,3.75
4/16/2009,26,Memphis Grizzlies,Atlanta Hawks,1.33,1.27,4,4.2
4/16/2009,2,Memphis Grizzlies,Atlanta Hawks,1.29,1.33,3.25,3.65
4/16/2009,1,Memphis Grizzlies,Atlanta Hawks,1.25,1.3,3.4,3
4/16/2009,44,Memphis Grizzlies,Atlanta Hawks,1.28,1.27,4.4,4.23
4/16/2009,14,Miami Heat,Detroit Pistons,2.11,2.16,1.79,1.72
4/16/2009,27,Miami Heat,Detroit Pistons,2,2.1,1.83,1.73
4/16/2009,3,Miami Heat,Detroit Pistons,1.9,2,1.8,1.75
4/16/2009,16,Miami Heat,Detroit Pistons,2.1,2.15,1.8,1.76
4/16/2009,32,Miami Heat,Detroit Pistons,,1.85,,1.85
4/16/2009,24,Miami Heat,Detroit Pistons,1.9,2.02,1.9,1.8
4/16/2009,43,Miami Heat,Detroit Pistons,1.97,2.02,1.85,1.8
4/16/2009,76,Miami Heat,Detroit Pistons,,1.8,,2
4/16/2009,26,Miami Heat,Detroit Pistons,2.2,2.1,1.95,1.73
4/16/2009,2,Miami Heat,Detroit Pistons,2,2.1,1.83,1.77
4/16/2009,1,Miami Heat,Detroit Pistons,1.85,1.8,1.85,1.9
4/16/2009,5,Miami Heat,Detroit Pistons,1.85,2,1.95,1.8
4/16/2009,44,Miami Heat,Detroit Pistons,2.16,2.06,1.86,1.84
4/16/2009,14,Minnesota Timberwolves,Sacramento Kings,,1.29,3.73,3.63
4/16/2009,3,Minnesota Timberwolves,Sacramento Kings,1.3,1.25,3.4,3.9
4/16/2009,16,Minnesota Timberwolves,Sacramento Kings,,1.3,3.8,3.7
4/16/2009,32,Minnesota Timberwolves,Sacramento Kings,,1.25,,3.5
4/16/2009,24,Minnesota Timberwolves,Sacramento Kings,,1.3,3.56,3.8
4/16/2009,43,Minnesota Timberwolves,Sacramento Kings,,1.28,,3.75
4/16/2009,76,Minnesota Timberwolves,Sacramento Kings,,1.25,,3.75
4/16/2009,26,Minnesota Timberwolves,Sacramento Kings,,1.28,3.9,3.7
4/16/2009,2,Minnesota Timberwolves,Sacramento Kings,1.3,1.25,3.6,4
4/16/2009,1,Minnesota Timberwolves,Sacramento Kings,1.3,1.25,3,3.4
4/16/2009,44,Minnesota Timberwolves,Sacramento Kings,1.34,1.31,3.9,3.8
4/16/2009,14,New York Knicks,Brooklyn Nets,1.41,1.37,2.89,3.07
4/16/2009,27,New York Knicks,Brooklyn Nets,1.53,1.44,2.5,2.75
4/16/2009,3,New York Knicks,Brooklyn Nets,1.4,1.35,2.85,3.1
4/16/2009,16,New York Knicks,Brooklyn Nets,1.44,1.38,2.85,3.15
4/16/2009,32,New York Knicks,Brooklyn Nets,,1.5,,2.4
4/16/2009,24,New York Knicks,Brooklyn Nets,1.55,1.5,2.45,2.61
4/16/2009,43,New York Knicks,Brooklyn Nets,1.54,1.42,2.5,2.9
4/16/2009,76,New York Knicks,Brooklyn Nets,,1.5,,2.54
4/16/2009,26,New York Knicks,Brooklyn Nets,1.56,1.33,2.5,3.4
4/16/2009,2,New York Knicks,Brooklyn Nets,1.5,1.37,2.65,3.2
4/16/2009,1,New York Knicks,Brooklyn Nets,,1.5,,2.35
4/16/2009,18,New York Knicks,Brooklyn Nets,1.6,1.44,3.05,3.2
4/16/2009,5,New York Knicks,Brooklyn Nets,,1.54,,2.48
4/16/2009,44,New York Knicks,Brooklyn Nets,1.43,1.44,3.25,3
4/16/2009,14,Orlando Magic,Charlotte Hornets,1.54,1.6,2.48,2.34
4/16/2009,27,Orlando Magic,Charlotte Hornets,1.62,1.57,2.25,2.38
4/16/2009,3,Orlando Magic,Charlotte Hornets,,1.6,,2.29
4/16/2009,16,Orlando Magic,Charlotte Hornets,1.64,1.6,2.35,2.45
4/16/2009,32,Orlando Magic,Charlotte Hornets,1.6,1.65,2.2,2.1
4/16/2009,24,Orlando Magic,Charlotte Hornets,,1.63,,2.27
4/16/2009,43,Orlando Magic,Charlotte Hornets,,1.6,,2.37
4/16/2009,76,Orlando Magic,Charlotte Hornets,1.62,1.57,2.2,2.25
4/16/2009,26,Orlando Magic,Charlotte Hornets,1.67,1.57,2.54,2.4
4/16/2009,2,Orlando Magic,Charlotte Hornets,,1.59,2.35,2.45
4/16/2009,1,Orlando Magic,Charlotte Hornets,1.55,1.6,2.25,2.15
4/16/2009,44,Orlando Magic,Charlotte Hornets,1.64,1.62,2.54,2.41
4/16/2009,14,Phoenix Suns,Golden State Warriors,,1.14,5.3,5.16
4/16/2009,3,Phoenix Suns,Golden State Warriors,1.14,1.2,5.5,4.5
4/16/2009,16,Phoenix Suns,Golden State Warriors,,1.14,5.5,5.25
4/16/2009,32,Phoenix Suns,Golden State Warriors,,1.18,,4.25
4/16/2009,24,Phoenix Suns,Golden State Warriors,,1.14,5.5,4.87
4/16/2009,43,Phoenix Suns,Golden State Warriors,,1.14,,5.5
4/16/2009,76,Phoenix Suns,Golden State Warriors,,1.17,,4.5
4/16/2009,26,Phoenix Suns,Golden State Warriors,,1.15,,5.5
4/16/2009,2,Phoenix Suns,Golden State Warriors,,1.18,,5
4/16/2009,1,Phoenix Suns,Golden State Warriors,,1.14,,4.5
4/16/2009,18,Phoenix Suns,Golden State Warriors,1.2,1.15,5,5.5
4/16/2009,5,Phoenix Suns,Golden State Warriors,,1.14,5.5,5
4/16/2009,44,Phoenix Suns,Golden State Warriors,1.21,1.21,5.3,5.18
4/16/2009,14,Portland Trail Blazers,Denver Nuggets,,1.29,3.52,3.57
4/16/2009,27,Portland Trail Blazers,Denver Nuggets,,1.33,,3.5
4/16/2009,3,Portland Trail Blazers,Denver Nuggets,,1.3,,3.4
4/16/2009,16,Portland Trail Blazers,Denver Nuggets,,1.32,3.5,3.65
4/16/2009,32,Portland Trail Blazers,Denver Nuggets,,1.3,,3.2
4/16/2009,24,Portland Trail Blazers,Denver Nuggets,,1.3,,3.55
4/16/2009,43,Portland Trail Blazers,Denver Nuggets,,1.28,3.75,3.6
4/16/2009,76,Portland Trail Blazers,Denver Nuggets,,1.25,,3.75
4/16/2009,26,Portland Trail Blazers,Denver Nuggets,,1.3,3.75,3.5
4/16/2009,2,Portland Trail Blazers,Denver Nuggets,,1.3,,3.6
4/16/2009,1,Portland Trail Blazers,Denver Nuggets,,1.3,,3
4/16/2009,18,Portland Trail Blazers,Denver Nuggets,,1.33,3.65,3.7
4/16/2009,5,Portland Trail Blazers,Denver Nuggets,,1.29,3.6,3.4
4/16/2009,44,Portland Trail Blazers,Denver Nuggets,1.37,1.33,3.55,3.57
4/16/2009,14,San Antonio Spurs,New Orleans Pelicans,,1.15,4.84,4.91
4/16/2009,3,San Antonio Spurs,New Orleans Pelicans,,1.2,,4.5
4/16/2009,16,San Antonio Spurs,New Orleans Pelicans,,1.19,,5
4/16/2009,32,San Antonio Spurs,New Orleans Pelicans,,1.2,,4
4/16/2009,24,San Antonio Spurs,New Orleans Pelicans,1.25,1.2,4,4.55
4/16/2009,43,San Antonio Spurs,New Orleans Pelicans,,1.18,,5
4/16/2009,76,San Antonio Spurs,New Orleans Pelicans,,1.18,,4.5
4/16/2009,26,San Antonio Spurs,New Orleans Pelicans,,1.18,,5
4/16/2009,2,San Antonio Spurs,New Orleans Pelicans,,1.2,,4.7
4/16/2009,1,San Antonio Spurs,New Orleans Pelicans,,1.2,,3.8
4/16/2009,18,San Antonio Spurs,New Orleans Pelicans,,1.2,5.09,5.15
4/16/2009,5,San Antonio Spurs,New Orleans Pelicans,,1.2,,4.55
4/16/2009,44,San Antonio Spurs,New Orleans Pelicans,1.24,1.22,5,4.8
4/15/2009,14,Atlanta Hawks,Miami Heat,1.18,1.13,5.18,5.58
4/15/2009,3,Atlanta Hawks,Miami Heat,1.2,1.14,4.5,5.5
4/15/2009,16,Atlanta Hawks,Miami Heat,1.23,1.15,4.75,5.5
4/15/2009,32,Atlanta Hawks,Miami Heat,,1.22,3.5,4
4/15/2009,24,Atlanta Hawks,Miami Heat,,1.2,,4.55
4/15/2009,43,Atlanta Hawks,Miami Heat,1.25,1.21,4.5,5
4/15/2009,76,Atlanta Hawks,Miami Heat,,1.2,,4.5
4/15/2009,26,Atlanta Hawks,Miami Heat,1.22,1.15,4.5,5.5
4/15/2009,2,Atlanta Hawks,Miami Heat,1.23,1.15,4.7,5.4
4/15/2009,1,Atlanta Hawks,Miami Heat,,1.2,,3.8
4/15/2009,18,Atlanta Hawks,Miami Heat,1.25,1.21,5.3,5.75
4/15/2009,5,Atlanta Hawks,Miami Heat,1.25,1.2,3.95,4.55
4/15/2009,44,Atlanta Hawks,Miami Heat,1.19,1.18,5.9,5.66
4/15/2009,14,Los Angeles Lakers,Utah Jazz,1.31,1.36,3.1,3.17
4/15/2009,3,Los Angeles Lakers,Utah Jazz,,1.35,,3.1
4/15/2009,16,Los Angeles Lakers,Utah Jazz,1.33,1.37,3.15,3.25
4/15/2009,32,Los Angeles Lakers,Utah Jazz,,1.3,,3.2
4/15/2009,24,Los Angeles Lakers,Utah Jazz,1.33,1.38,3.33,3.05
4/15/2009,43,Los Angeles Lakers,Utah Jazz,1.31,1.35,3.5,3.25
4/15/2009,76,Los Angeles Lakers,Utah Jazz,1.3,1.36,3,3.25
4/15/2009,26,Los Angeles Lakers,Utah Jazz,1.32,1.37,3.5,3.2
4/15/2009,2,Los Angeles Lakers,Utah Jazz,1.31,1.36,3.5,3.2
4/15/2009,1,Los Angeles Lakers,Utah Jazz,,1.3,,3
4/15/2009,18,Los Angeles Lakers,Utah Jazz,1.38,1.43,3.25,3.3
4/15/2009,5,Los Angeles Lakers,Utah Jazz,1.35,1.39,3,3.1
4/15/2009,44,Los Angeles Lakers,Utah Jazz,1.4,1.37,3.45,3.33
4/15/2009,14,Philadelphia 76ers,Boston Celtics,1.36,1.32,3.23,3.29
4/15/2009,3,Philadelphia 76ers,Boston Celtics,1.4,1.35,2.85,3.1
4/15/2009,16,Philadelphia 76ers,Boston Celtics,1.32,1.36,3.35,3.3
4/15/2009,32,Philadelphia 76ers,Boston Celtics,1.45,1.4,2.75,2.8
4/15/2009,24,Philadelphia 76ers,Boston Celtics,1.44,1.35,2.75,3.25
4/15/2009,43,Philadelphia 76ers,Boston Celtics,1.37,1.33,3.4,3.35
4/15/2009,76,Philadelphia 76ers,Boston Celtics,1.4,1.36,3,3.25
4/15/2009,26,Philadelphia 76ers,Boston Celtics,1.37,1.32,3.45,3.3
4/15/2009,2,Philadelphia 76ers,Boston Celtics,1.42,1.3,2.9,3.6
4/15/2009,1,Philadelphia 76ers,Boston Celtics,1.5,1.45,2.35,2.5
4/15/2009,18,Philadelphia 76ers,Boston Celtics,1.43,1.38,3.35,3.45
4/15/2009,5,Philadelphia 76ers,Boston Celtics,1.44,1.34,2.9,3.25
4/15/2009,44,Philadelphia 76ers,Boston Celtics,1.41,1.39,3.35,3.23
4/14/2009,14,Brooklyn Nets,Charlotte Hornets,1.57,1.61,2.38,2.31
4/14/2009,3,Brooklyn Nets,Charlotte Hornets,1.6,1.55,2.29,2.4
4/14/2009,16,Brooklyn Nets,Charlotte Hornets,,1.6,2.54,2.45
4/14/2009,32,Brooklyn Nets,Charlotte Hornets,,1.55,2.29,2.25
4/14/2009,24,Brooklyn Nets,Charlotte Hornets,1.57,1.61,2.4,2.31
4/14/2009,43,Brooklyn Nets,Charlotte Hornets,,1.57,2.47,2.4
4/14/2009,76,Brooklyn Nets,Charlotte Hornets,,1.57,,2.25
4/14/2009,26,Brooklyn Nets,Charlotte Hornets,1.53,1.57,2.5,2.45
4/14/2009,2,Brooklyn Nets,Charlotte Hornets,1.53,1.57,2.6,2.45
4/14/2009,18,Brooklyn Nets,Charlotte Hornets,,1.63,2.48,2.42
4/14/2009,5,Brooklyn Nets,Charlotte Hornets,1.57,1.62,2.4,2.29
4/14/2009,44,Brooklyn Nets,Charlotte Hornets,1.65,1.62,2.48,2.41
4/14/2009,14,Dallas Mavericks,Minnesota Timberwolves,,1.07,7.78,7.46
4/14/2009,3,Dallas Mavericks,Minnesota Timberwolves,1.14,1.1,6,7
4/14/2009,16,Dallas Mavericks,Minnesota Timberwolves,,1.08,8.5,8
4/14/2009,32,Dallas Mavericks,Minnesota Timberwolves,,1.08,6.5,6
4/14/2009,24,Dallas Mavericks,Minnesota Timberwolves,,1.1,7.1,8
4/14/2009,43,Dallas Mavericks,Minnesota Timberwolves,,1.08,8.25,7.8
4/14/2009,76,Dallas Mavericks,Minnesota Timberwolves,,1.08,7,5.5
4/14/2009,26,Dallas Mavericks,Minnesota Timberwolves,,1.11,7,8
4/14/2009,2,Dallas Mavericks,Minnesota Timberwolves,1.13,1.09,5.8,8
4/14/2009,18,Dallas Mavericks,Minnesota Timberwolves,,1.11,8,7.5
4/14/2009,5,Dallas Mavericks,Minnesota Timberwolves,,1.09,7.4,7.8
4/14/2009,44,Dallas Mavericks,Minnesota Timberwolves,1.12,1.11,8.19,7.83
4/14/2009,3,Denver Nuggets,Sacramento Kings,,1.02,13,15
4/14/2009,16,Denver Nuggets,Sacramento Kings,,1.03,16.5,17
4/14/2009,32,Denver Nuggets,Sacramento Kings,,1.04,8,10
4/14/2009,24,Denver Nuggets,Sacramento Kings,,1.03,12,14
4/14/2009,43,Denver Nuggets,Sacramento Kings,,1.03,13,15
4/14/2009,26,Denver Nuggets,Sacramento Kings,,1.04,12,15
4/14/2009,2,Denver Nuggets,Sacramento Kings,,1.04,,12
4/14/2009,18,Denver Nuggets,Sacramento Kings,,1.04,,16
4/14/2009,5,Denver Nuggets,Sacramento Kings,,1.02,14,15.8
4/14/2009,44,Denver Nuggets,Sacramento Kings,1.03,1.03,30,28.55
4/14/2009,14,Detroit Pistons,Chicago Bulls,1.56,1.52,2.46,2.52
4/14/2009,3,Detroit Pistons,Chicago Bulls,1.5,1.55,2.5,2.4
4/14/2009,16,Detroit Pistons,Chicago Bulls,1.58,1.54,2.6,2.65
4/14/2009,32,Detroit Pistons,Chicago Bulls,,1.55,,2.29
4/14/2009,24,Detroit Pistons,Chicago Bulls,1.6,1.55,2.35,2.4
4/14/2009,43,Detroit Pistons,Chicago Bulls,1.58,1.52,2.48,2.56
4/14/2009,76,Detroit Pistons,Chicago Bulls,1.57,1.5,2.25,2.5
4/14/2009,26,Detroit Pistons,Chicago Bulls,,1.53,,2.54
4/14/2009,2,Detroit Pistons,Chicago Bulls,,1.54,,2.5
4/14/2009,18,Detroit Pistons,Chicago Bulls,1.62,1.57,2.56,2.65
4/14/2009,5,Detroit Pistons,Chicago Bulls,1.57,1.53,2.4,2.5
4/14/2009,44,Detroit Pistons,Chicago Bulls,1.58,1.55,2.66,2.62
4/14/2009,14,Golden State Warriors,San Antonio Spurs,2.44,2.5,1.45,1.54
4/14/2009,3,Golden State Warriors,San Antonio Spurs,,2.4,,1.55
4/14/2009,16,Golden State Warriors,San Antonio Spurs,2.54,2.6,1.47,1.57
4/14/2009,32,Golden State Warriors,San Antonio Spurs,2.45,2.35,,1.5
4/14/2009,24,Golden State Warriors,San Antonio Spurs,2.75,2.45,1.45,1.55
4/14/2009,43,Golden State Warriors,San Antonio Spurs,2.75,2.5,1.46,1.55
4/14/2009,76,Golden State Warriors,San Antonio Spurs,2.38,2.5,,1.53
4/14/2009,26,Golden State Warriors,San Antonio Spurs,2.75,2.54,1.47,1.54
4/14/2009,2,Golden State Warriors,San Antonio Spurs,2.54,2.6,1.45,1.53
4/14/2009,18,Golden State Warriors,San Antonio Spurs,2.66,2.61,1.48,1.6
4/14/2009,5,Golden State Warriors,San Antonio Spurs,2.4,2.5,1.57,1.53
4/14/2009,44,Golden State Warriors,San Antonio Spurs,2.64,2.58,1.58,1.55
4/14/2009,14,Houston Rockets,New Orleans Pelicans,,1.24,4.07,4.13
4/14/2009,3,Houston Rockets,New Orleans Pelicans,,1.25,,3.9
4/14/2009,16,Houston Rockets,New Orleans Pelicans,,1.25,4.25,4.2
4/14/2009,32,Houston Rockets,New Orleans Pelicans,,1.25,,3.5
4/14/2009,24,Houston Rockets,New Orleans Pelicans,,1.25,,4
4/14/2009,43,Houston Rockets,New Orleans Pelicans,,1.25,4.25,4.09
4/14/2009,76,Houston Rockets,New Orleans Pelicans,,1.25,,3.75
4/14/2009,26,Houston Rockets,New Orleans Pelicans,,1.24,,4.2
4/14/2009,2,Houston Rockets,New Orleans Pelicans,,1.24,,4.2
4/14/2009,18,Houston Rockets,New Orleans Pelicans,1.25,1.29,4.25,4.34
4/14/2009,5,Houston Rockets,New Orleans Pelicans,,1.24,4.05,3.95
4/14/2009,44,Houston Rockets,New Orleans Pelicans,1.29,1.29,4.3,4.14
4/14/2009,14,Indiana Pacers,Cleveland Cavaliers,2.44,2.49,1.51,1.56
4/14/2009,3,Indiana Pacers,Cleveland Cavaliers,2.5,2.7,1.5,1.45
4/14/2009,16,Indiana Pacers,Cleveland Cavaliers,2.65,2.7,1.54,1.5
4/14/2009,32,Indiana Pacers,Cleveland Cavaliers,2.35,2.4,1.55,1.5
4/14/2009,24,Indiana Pacers,Cleveland Cavaliers,2.65,2.5,1.48,1.53
4/14/2009,43,Indiana Pacers,Cleveland Cavaliers,2.44,2.54,1.57,1.53
4/14/2009,76,Indiana Pacers,Cleveland Cavaliers,2.25,2.5,1.57,1.5
4/14/2009,26,Indiana Pacers,Cleveland Cavaliers,2.5,2.54,,1.55
4/14/2009,2,Indiana Pacers,Cleveland Cavaliers,2.8,2.6,1.53,1.48
4/14/2009,18,Indiana Pacers,Cleveland Cavaliers,2.6,2.65,1.62,1.58
4/14/2009,5,Indiana Pacers,Cleveland Cavaliers,,2.4,,1.57
4/14/2009,44,Indiana Pacers,Cleveland Cavaliers,2.74,2.65,1.57,1.53
4/14/2009,14,Milwaukee Bucks,Orlando Magic,1.57,1.53,2.45,2.5
4/14/2009,3,Milwaukee Bucks,Orlando Magic,1.5,1.4,2.5,2.85
4/14/2009,16,Milwaukee Bucks,Orlando Magic,1.45,1.57,2.65,2.54
4/14/2009,32,Milwaukee Bucks,Orlando Magic,1.45,1.58,2.25,2.29
4/14/2009,24,Milwaukee Bucks,Orlando Magic,1.48,1.6,2.75,2.33
4/14/2009,43,Milwaukee Bucks,Orlando Magic,1.57,1.52,2.43,2.58
4/14/2009,76,Milwaukee Bucks,Orlando Magic,1.57,1.5,2.25,2.5
4/14/2009,26,Milwaukee Bucks,Orlando Magic,1.45,1.57,2.45,2.54
4/14/2009,2,Milwaukee Bucks,Orlando Magic,1.59,1.4,2.35,3
4/14/2009,18,Milwaukee Bucks,Orlando Magic,1.61,1.57,2.62,2.58
4/14/2009,5,Milwaukee Bucks,Orlando Magic,1.45,1.58,2.38,2.43
4/14/2009,44,Milwaukee Bucks,Orlando Magic,1.4,1.38,3.4,3.33
4/14/2009,14,Phoenix Suns,Memphis Grizzlies,1.18,1.23,4.13,4.25
4/14/2009,3,Phoenix Suns,Memphis Grizzlies,1.2,1.25,4.5,3.9
4/14/2009,16,Phoenix Suns,Memphis Grizzlies,1.18,1.22,4.5,4.2
4/14/2009,32,Phoenix Suns,Memphis Grizzlies,1.18,1.25,3.5,3.8
4/14/2009,24,Phoenix Suns,Memphis Grizzlies,,1.2,4.9,4.4
4/14/2009,43,Phoenix Suns,Memphis Grizzlies,1.19,1.24,4.5,4.15
4/14/2009,76,Phoenix Suns,Memphis Grizzlies,1.2,1.25,4.5,3.75
4/14/2009,26,Phoenix Suns,Memphis Grizzlies,1.17,1.23,5.5,4.3
4/14/2009,2,Phoenix Suns,Memphis Grizzlies,1.2,1.24,4.2,4.4
4/14/2009,18,Phoenix Suns,Memphis Grizzlies,1.25,1.29,4,4.25
4/14/2009,5,Phoenix Suns,Memphis Grizzlies,1.17,1.22,4.3,4.2
4/14/2009,44,Phoenix Suns,Memphis Grizzlies,1.28,1.27,4.4,4.23
4/14/2009,14,Portland Trail Blazers,Oklahoma City Thunder,,1.07,8.77,9.11
4/14/2009,3,Portland Trail Blazers,Oklahoma City Thunder,1.05,1.1,7,7.75
4/14/2009,16,Portland Trail Blazers,Oklahoma City Thunder,,1.07,9.5,9
4/14/2009,32,Portland Trail Blazers,Oklahoma City Thunder,,1.08,,6.5
4/14/2009,24,Portland Trail Blazers,Oklahoma City Thunder,,1.05,10.24,8
4/14/2009,43,Portland Trail Blazers,Oklahoma City Thunder,,1.05,10.5,9
4/14/2009,76,Portland Trail Blazers,Oklahoma City Thunder,,1.06,8,7
4/14/2009,26,Portland Trail Blazers,Oklahoma City Thunder,,1.05,8.4,9
4/14/2009,2,Portland Trail Blazers,Oklahoma City Thunder,,1.04,11.5,10
4/14/2009,18,Portland Trail Blazers,Oklahoma City Thunder,,1.07,8.5,9
4/14/2009,5,Portland Trail Blazers,Oklahoma City Thunder,,1.06,7.25,8.4
4/14/2009,44,Portland Trail Blazers,Oklahoma City Thunder,1.1,1.1,10,9.55
4/14/2009,14,Utah Jazz,Los Angeles Clippers,,1.05,9.11,9.72
4/14/2009,3,Utah Jazz,Los Angeles Clippers,,1.05,,10
4/14/2009,16,Utah Jazz,Los Angeles Clippers,,1.07,9,10
4/14/2009,32,Utah Jazz,Los Angeles Clippers,,1.07,6.75,7
4/14/2009,24,Utah Jazz,Los Angeles Clippers,,1.05,10,8.5
4/14/2009,43,Utah Jazz,Los Angeles Clippers,,1.07,8.85,10.5
4/14/2009,76,Utah Jazz,Los Angeles Clippers,,1.06,,9
4/14/2009,26,Utah Jazz,Los Angeles Clippers,,1.06,,10
