Game Date,Bookie Number,Home Team,Away Team,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close
2019-04-11,15,Portland Trail Blazers,Sacramento Kings,1.30,1.59,3.75,2.50
2019-04-11,128,Portland Trail Blazers,Sacramento Kings,1.25,1.57,3.40,2.25
2019-04-11,44,Portland Trail Blazers,Sacramento Kings,1.01,1.66,1.01,2.33
2019-04-11,14,San Antonio Spurs,Dallas Mavericks,1.05,1.06,8.75,8.25
2019-04-11,56,San Antonio Spurs,Dallas Mavericks,1.08,1.08,9.00,9.00
2019-04-11,417,San Antonio Spurs,Dallas Mavericks,1.07,1.09,8.20,9.40
2019-04-11,27,San Antonio Spurs,Dallas Mavericks,1.08,1.05,9.00,11.00
2019-04-11,3,San Antonio Spurs,Dallas Mavericks,1.05,1.05,9.52,9.42
2019-04-11,16,San Antonio Spurs,Dallas Mavericks,1.07,1.07,9.00,9.50
2019-04-11,32,San Antonio Spurs,Dallas Mavericks,1.07,1.08,11.25,10.75
2019-04-11,429,San Antonio Spurs,Dallas Mavericks,1.09,1.08,8.50,9.00
2019-04-11,24,San Antonio Spurs,Dallas Mavericks,1.09,1.07,7.60,8.95
2019-04-11,43,San Antonio Spurs,Dallas Mavericks,1.09,1.07,7.60,8.95
2019-04-11,76,San Antonio Spurs,Dallas Mavericks,1.06,1.08,10.50,10.00
2019-04-11,26,San Antonio Spurs,Dallas Mavericks,1.07,1.07,9.75,9.50
2019-04-11,2,San Antonio Spurs,Dallas Mavericks,1.07,1.06,9.25,9.75
2019-04-11,383,San Antonio Spurs,Dallas Mavericks,1.07,1.06,7.50,8.25
2019-04-11,1,San Antonio Spurs,Dallas Mavericks,1.04,1.04,9.00,9.25
2019-04-11,18,San Antonio Spurs,Dallas Mavericks,1.08,1.09,10.16,9.42
2019-04-11,5,San Antonio Spurs,Dallas Mavericks,1.08,1.07,9.50,10.00
2019-04-11,15,San Antonio Spurs,Dallas Mavericks,1.06,1.07,10.00,9.50
2019-04-11,128,San Antonio Spurs,Dallas Mavericks,1.04,1.04,9.00,8.75
2019-04-11,44,San Antonio Spurs,Dallas Mavericks,1.01,1.09,1.14,10.50
2019-04-10,14,Chicago Bulls,New York Knicks,1.80,1.77,1.95,2.10
2019-04-10,56,Chicago Bulls,New York Knicks,1.75,1.75,2.14,2.14
2019-04-10,417,Chicago Bulls,New York Knicks,1.82,1.82,2.05,2.12
2019-04-10,27,Chicago Bulls,New York Knicks,1.84,1.82,2.02,2.00
2019-04-10,3,Chicago Bulls,New York Knicks,1.78,1.77,2.01,2.02
2019-04-10,16,Chicago Bulls,New York Knicks,1.80,1.76,2.05,2.10
2019-04-10,32,Chicago Bulls,New York Knicks,1.78,1.83,2.17,2.11
2019-04-10,429,Chicago Bulls,New York Knicks,1.85,1.80,2.05,2.10
2019-04-10,24,Chicago Bulls,New York Knicks,1.79,1.78,2.04,2.05
2019-04-10,43,Chicago Bulls,New York Knicks,1.79,1.78,2.04,2.05
2019-04-10,76,Chicago Bulls,New York Knicks,1.73,1.80,2.15,2.15
2019-04-10,26,Chicago Bulls,New York Knicks,1.83,1.77,2.00,2.10
2019-04-10,2,Chicago Bulls,New York Knicks,1.80,1.75,2.05,2.10
2019-04-10,383,Chicago Bulls,New York Knicks,1.80,1.77,1.95,2.10
2019-04-10,1,Chicago Bulls,New York Knicks,1.70,1.75,2.10,2.00
2019-04-10,18,Chicago Bulls,New York Knicks,1.86,1.83,2.05,2.10
2019-04-10,5,Chicago Bulls,New York Knicks,1.84,1.82,2.02,2.00
2019-04-10,15,Chicago Bulls,New York Knicks,1.74,1.74,2.15,2.15
2019-04-10,128,Chicago Bulls,New York Knicks,1.78,1.73,1.91,2.00
2019-04-10,44,Chicago Bulls,New York Knicks,1.69,1.81,2.04,2.06
2019-04-10,14,Cleveland Cavaliers,Charlotte Hornets,3.30,4.30,1.31,1.24
2019-04-10,56,Cleveland Cavaliers,Charlotte Hornets,3.60,3.90,1.31,1.27
2019-04-10,417,Cleveland Cavaliers,Charlotte Hornets,4.24,4.22,1.27,1.25
2019-04-10,27,Cleveland Cavaliers,Charlotte Hornets,3.20,3.90,1.37,1.26
2019-04-10,3,Cleveland Cavaliers,Charlotte Hornets,3.47,4.15,1.30,1.22
2019-04-10,16,Cleveland Cavaliers,Charlotte Hornets,3.30,4.20,1.35,1.25
2019-04-10,32,Cleveland Cavaliers,Charlotte Hornets,4.25,4.35,1.27,1.26
2019-04-10,429,Cleveland Cavaliers,Charlotte Hornets,3.50,3.90,1.33,1.29
2019-04-10,24,Cleveland Cavaliers,Charlotte Hornets,3.55,4.15,1.30,1.24
2019-04-10,43,Cleveland Cavaliers,Charlotte Hornets,3.55,4.15,1.30,1.24
2019-04-10,76,Cleveland Cavaliers,Charlotte Hornets,4.50,4.50,1.22,1.25
2019-04-10,26,Cleveland Cavaliers,Charlotte Hornets,3.35,4.10,1.33,1.24
2019-04-10,2,Cleveland Cavaliers,Charlotte Hornets,3.25,3.80,1.35,1.28
2019-04-10,383,Cleveland Cavaliers,Charlotte Hornets,3.30,4.30,1.31,1.24
2019-04-10,1,Cleveland Cavaliers,Charlotte Hornets,3.95,4.05,1.22,1.22
2019-04-10,18,Cleveland Cavaliers,Charlotte Hornets,3.40,4.42,1.37,1.25
2019-04-10,5,Cleveland Cavaliers,Charlotte Hornets,3.25,3.90,1.37,1.26
2019-04-10,15,Cleveland Cavaliers,Charlotte Hornets,3.40,4.80,1.36,1.21
2019-04-10,128,Cleveland Cavaliers,Charlotte Hornets,3.05,3.90,1.30,1.20
2019-04-10,44,Cleveland Cavaliers,Charlotte Hornets,3.05,4.33,1.26,1.27
2019-04-10,14,Dallas Mavericks,Phoenix Suns,1.28,1.26,3.50,4.00
2019-04-10,56,Dallas Mavericks,Phoenix Suns,1.30,1.27,3.70,4.00
2019-04-10,417,Dallas Mavericks,Phoenix Suns,1.34,1.28,3.22,4.14
2019-04-10,27,Dallas Mavericks,Phoenix Suns,1.37,1.24,3.20,4.20
2019-04-10,3,Dallas Mavericks,Phoenix Suns,1.32,1.23,3.31,4.09
2019-04-10,16,Dallas Mavericks,Phoenix Suns,1.32,1.26,3.50,4.00
2019-04-10,32,Dallas Mavericks,Phoenix Suns,1.35,1.27,3.53,4.30
2019-04-10,429,Dallas Mavericks,Phoenix Suns,1.33,1.29,3.50,3.90
2019-04-10,24,Dallas Mavericks,Phoenix Suns,1.33,1.25,3.40,4.00
2019-04-10,43,Dallas Mavericks,Phoenix Suns,1.33,1.25,3.40,4.00
2019-04-10,76,Dallas Mavericks,Phoenix Suns,1.30,1.29,3.60,4.10
2019-04-10,26,Dallas Mavericks,Phoenix Suns,1.29,1.26,3.60,3.95
2019-04-10,2,Dallas Mavericks,Phoenix Suns,1.28,1.28,3.75,3.80
2019-04-10,383,Dallas Mavericks,Phoenix Suns,1.28,1.27,3.50,3.90
2019-04-10,1,Dallas Mavericks,Phoenix Suns,1.30,1.22,3.25,4.00
2019-04-10,18,Dallas Mavericks,Phoenix Suns,1.34,1.29,3.59,4.05
2019-04-10,5,Dallas Mavericks,Phoenix Suns,1.37,1.24,3.25,4.30
2019-04-10,15,Dallas Mavericks,Phoenix Suns,1.30,1.24,3.75,4.30
2019-04-10,128,Dallas Mavericks,Phoenix Suns,1.25,1.22,3.40,3.75
2019-04-10,44,Dallas Mavericks,Phoenix Suns,1.01,1.29,1.01,3.95
2019-04-10,14,Detroit Pistons,Memphis Grizzlies,1.16,1.09,4.90,8.00
2019-04-10,56,Detroit Pistons,Memphis Grizzlies,1.17,1.09,5.50,8.00
2019-04-10,417,Detroit Pistons,Memphis Grizzlies,1.34,1.11,3.66,8.00
2019-04-10,27,Detroit Pistons,Memphis Grizzlies,1.20,1.10,4.80,7.50
2019-04-10,3,Detroit Pistons,Memphis Grizzlies,1.15,1.10,5.18,6.77
2019-04-10,16,Detroit Pistons,Memphis Grizzlies,1.19,1.09,5.00,8.00
2019-04-10,32,Detroit Pistons,Memphis Grizzlies,1.35,1.11,3.54,8.60
2019-04-10,429,Detroit Pistons,Memphis Grizzlies,1.25,1.11,4.20,7.50
2019-04-10,24,Detroit Pistons,Memphis Grizzlies,1.19,1.08,4.80,8.00
2019-04-10,43,Detroit Pistons,Memphis Grizzlies,1.19,1.08,4.80,8.00
2019-04-10,76,Detroit Pistons,Memphis Grizzlies,1.30,1.11,3.60,8.00
2019-04-10,26,Detroit Pistons,Memphis Grizzlies,1.16,1.09,5.40,8.00
2019-04-10,2,Detroit Pistons,Memphis Grizzlies,1.16,1.10,5.50,7.25
2019-04-10,383,Detroit Pistons,Memphis Grizzlies,1.16,1.09,4.90,8.00
2019-04-10,1,Detroit Pistons,Memphis Grizzlies,1.30,1.09,3.50,6.50
2019-04-10,18,Detroit Pistons,Memphis Grizzlies,1.18,1.10,5.65,8.68
2019-04-10,5,Detroit Pistons,Memphis Grizzlies,1.20,1.10,4.90,7.50
2019-04-10,15,Detroit Pistons,Memphis Grizzlies,1.18,1.08,5.25,9.00
2019-04-10,128,Detroit Pistons,Memphis Grizzlies,1.13,1.06,5.20,7.50
2019-04-10,44,Detroit Pistons,Memphis Grizzlies,1.01,1.10,1.01,8.79
2019-04-10,14,Los Angeles Lakers,Portland Trail Blazers,4.50,4.70,1.19,1.21
2019-04-10,56,Los Angeles Lakers,Portland Trail Blazers,4.80,4.50,1.20,1.22
2019-04-10,417,Los Angeles Lakers,Portland Trail Blazers,4.44,4.74,1.23,1.23
2019-04-10,27,Los Angeles Lakers,Portland Trail Blazers,4.20,4.75,1.25,1.20
2019-04-10,3,Los Angeles Lakers,Portland Trail Blazers,4.57,4.76,1.19,1.18
2019-04-10,16,Los Angeles Lakers,Portland Trail Blazers,4.50,4.75,1.22,1.20
2019-04-10,32,Los Angeles Lakers,Portland Trail Blazers,4.75,5.05,1.23,1.21
2019-04-10,429,Los Angeles Lakers,Portland Trail Blazers,4.60,5.00,1.22,1.20
2019-04-10,24,Los Angeles Lakers,Portland Trail Blazers,4.35,4.60,1.22,1.20
2019-04-10,43,Los Angeles Lakers,Portland Trail Blazers,4.35,4.60,1.22,1.20
2019-04-10,76,Los Angeles Lakers,Portland Trail Blazers,4.80,4.80,1.20,1.22
2019-04-10,26,Los Angeles Lakers,Portland Trail Blazers,4.30,4.60,1.23,1.20
