Game Date,Bookie Number,Home Team,Away Team,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close
2011-04-14,5,Golden State Warriors,Portland Trail Blazers,1.70,1.52,2.18,2.58
2011-04-14,15,Golden State Warriors,Portland Trail Blazers,1.57,1.57,2.54,2.54
2011-04-14,128,Golden State Warriors,Portland Trail Blazers,1.54,1.51,2.60,2.70
2011-04-14,44,Golden State Warriors,Portland Trail Blazers,1.02,1.49,1.02,2.52
2011-04-14,14,Los Angeles Clippers,Memphis Grizzlies,1.27,1.28,3.73,3.65
2011-04-14,27,Los Angeles Clippers,Memphis Grizzlies,1.29,1.30,3.75,3.60
2011-04-14,3,Los Angeles Clippers,Memphis Grizzlies,1.40,1.25,2.85,3.90
2011-04-14,16,Los Angeles Clippers,Memphis Grizzlies,1.30,1.30,3.65,3.65
2011-04-14,32,Los Angeles Clippers,Memphis Grizzlies,,1.30,,3.20
2011-04-14,24,Los Angeles Clippers,Memphis Grizzlies,1.42,1.35,2.89,3.20
2011-04-14,43,Los Angeles Clippers,Memphis Grizzlies,1.55,1.30,2.49,3.60
2011-04-14,76,Los Angeles Clippers,Memphis Grizzlies,1.30,1.30,3.60,3.60
2011-04-14,26,Los Angeles Clippers,Memphis Grizzlies,1.52,1.26,2.60,4.00
2011-04-14,2,Los Angeles Clippers,Memphis Grizzlies,1.33,1.30,3.40,3.60
2011-04-14,1,Los Angeles Clippers,Memphis Grizzlies,,1.30,,3.00
2011-04-14,5,Los Angeles Clippers,Memphis Grizzlies,1.42,1.28,2.92,3.75
2011-04-14,15,Los Angeles Clippers,Memphis Grizzlies,1.31,1.29,3.60,3.75
2011-04-14,128,Los Angeles Clippers,Memphis Grizzlies,1.28,1.31,4.00,3.70
2011-04-14,44,Los Angeles Clippers,Memphis Grizzlies,1.02,1.29,1.02,3.66
2011-04-14,14,Oklahoma City Thunder,Milwaukee Bucks,1.10,1.18,6.84,4.82
2011-04-14,27,Oklahoma City Thunder,Milwaukee Bucks,1.12,1.18,6.50,5.00
2011-04-14,3,Oklahoma City Thunder,Milwaukee Bucks,1.10,1.17,7.00,5.00
2011-04-14,16,Oklahoma City Thunder,Milwaukee Bucks,1.12,1.20,6.25,4.75
2011-04-14,32,Oklahoma City Thunder,Milwaukee Bucks,,1.12,,5.25
2011-04-14,24,Oklahoma City Thunder,Milwaukee Bucks,1.12,1.15,6.36,5.30
2011-04-14,43,Oklahoma City Thunder,Milwaukee Bucks,1.17,1.18,5.20,5.00
2011-04-14,76,Oklahoma City Thunder,Milwaukee Bucks,1.11,1.20,7.00,4.75
2011-04-14,26,Oklahoma City Thunder,Milwaukee Bucks,1.13,1.17,6.00,5.25
2011-04-14,2,Oklahoma City Thunder,Milwaukee Bucks,1.11,1.19,7.00,5.00
2011-04-14,18,Oklahoma City Thunder,Milwaukee Bucks,1.12,1.22,7.04,4.93
2011-04-14,5,Oklahoma City Thunder,Milwaukee Bucks,1.12,1.19,6.50,4.80
2011-04-14,15,Oklahoma City Thunder,Milwaukee Bucks,1.13,1.20,6.00,4.50
2011-04-14,128,Oklahoma City Thunder,Milwaukee Bucks,1.12,1.20,7.00,5.00
2011-04-14,44,Oklahoma City Thunder,Milwaukee Bucks,1.02,1.21,1.02,5.18
2011-04-14,14,Philadelphia 76ers,Detroit Pistons,,1.48,,2.65
2011-04-14,27,Philadelphia 76ers,Detroit Pistons,,1.50,,2.63
2011-04-14,3,Philadelphia 76ers,Detroit Pistons,1.45,1.50,2.70,2.50
2011-04-14,16,Philadelphia 76ers,Detroit Pistons,,1.50,,2.70
2011-04-14,32,Philadelphia 76ers,Detroit Pistons,,1.45,,2.54
2011-04-14,24,Philadelphia 76ers,Detroit Pistons,1.40,1.47,2.98,2.70
2011-04-14,43,Philadelphia 76ers,Detroit Pistons,1.43,1.47,2.85,2.72
2011-04-14,76,Philadelphia 76ers,Detroit Pistons,,1.50,,2.63
2011-04-14,26,Philadelphia 76ers,Detroit Pistons,,1.49,,2.70
2011-04-14,2,Philadelphia 76ers,Detroit Pistons,,1.48,,2.70
2011-04-14,1,Philadelphia 76ers,Detroit Pistons,,1.45,,2.50
2011-04-14,5,Philadelphia 76ers,Detroit Pistons,,1.50,,2.63
2011-04-14,15,Philadelphia 76ers,Detroit Pistons,,1.50,,2.70
2011-04-14,128,Philadelphia 76ers,Detroit Pistons,,1.50,,2.72
2011-04-14,44,Philadelphia 76ers,Detroit Pistons,1.02,1.51,1.02,2.67
2011-04-14,14,Phoenix Suns,San Antonio Spurs,2.29,2.25,1.62,1.64
2011-04-14,27,Phoenix Suns,San Antonio Spurs,,2.25,,1.62
2011-04-14,3,Phoenix Suns,San Antonio Spurs,2.20,2.29,1.65,1.60
2011-04-14,16,Phoenix Suns,San Antonio Spurs,,2.35,,1.64
2011-04-14,32,Phoenix Suns,San Antonio Spurs,,2.20,,1.60
2011-04-14,24,Phoenix Suns,San Antonio Spurs,2.17,2.25,1.70,1.65
2011-04-14,43,Phoenix Suns,San Antonio Spurs,2.16,2.27,1.71,1.65
2011-04-14,76,Phoenix Suns,San Antonio Spurs,2.29,2.29,1.62,1.62
2011-04-14,26,Phoenix Suns,San Antonio Spurs,,2.35,,1.62
2011-04-14,2,Phoenix Suns,San Antonio Spurs,2.50,2.40,1.54,1.59
2011-04-14,1,Phoenix Suns,San Antonio Spurs,,1.60,,2.15
2011-04-14,5,Phoenix Suns,San Antonio Spurs,,2.31,,1.62
2011-04-14,15,Phoenix Suns,San Antonio Spurs,,2.29,,1.67
2011-04-14,128,Phoenix Suns,San Antonio Spurs,2.31,2.31,1.66,1.66
2011-04-14,44,Phoenix Suns,San Antonio Spurs,1.02,2.31,1.02,1.65
2011-04-14,14,Sacramento Kings,Los Angeles Lakers,2.43,2.45,1.56,1.55
2011-04-14,27,Sacramento Kings,Los Angeles Lakers,2.25,2.38,1.62,1.57
2011-04-14,3,Sacramento Kings,Los Angeles Lakers,2.50,2.29,1.50,1.60
2011-04-14,16,Sacramento Kings,Los Angeles Lakers,2.35,2.45,1.64,1.60
2011-04-14,32,Sacramento Kings,Los Angeles Lakers,2.29,2.20,1.55,1.60
2011-04-14,24,Sacramento Kings,Los Angeles Lakers,2.44,2.25,1.56,1.65
2011-04-14,43,Sacramento Kings,Los Angeles Lakers,2.63,2.54,1.50,1.53
2011-04-14,76,Sacramento Kings,Los Angeles Lakers,2.60,2.40,1.50,1.57
2011-04-14,26,Sacramento Kings,Los Angeles Lakers,2.20,2.40,1.70,1.60
2011-04-14,2,Sacramento Kings,Los Angeles Lakers,2.50,2.60,1.54,1.50
2011-04-14,1,Sacramento Kings,Los Angeles Lakers,,2.10,,1.65
2011-04-14,18,Sacramento Kings,Los Angeles Lakers,2.65,2.58,1.55,1.57
2011-04-14,5,Sacramento Kings,Los Angeles Lakers,2.42,2.35,1.58,1.60
2011-04-14,15,Sacramento Kings,Los Angeles Lakers,2.25,2.54,1.69,1.57
2011-04-14,128,Sacramento Kings,Los Angeles Lakers,2.37,2.48,1.64,1.59
2011-04-14,44,Sacramento Kings,Los Angeles Lakers,1.02,2.46,1.02,1.55
2011-04-14,14,Toronto Raptors,Miami Heat,1.48,1.49,2.65,2.62
2011-04-14,27,Toronto Raptors,Miami Heat,1.44,1.53,2.75,2.50
2011-04-14,3,Toronto Raptors,Miami Heat,1.55,1.55,2.40,2.40
2011-04-14,16,Toronto Raptors,Miami Heat,1.50,1.57,2.70,2.54
2011-04-14,32,Toronto Raptors,Miami Heat,,1.45,,2.54
2011-04-14,24,Toronto Raptors,Miami Heat,1.57,1.56,2.42,2.44
2011-04-14,43,Toronto Raptors,Miami Heat,1.50,1.48,2.63,2.70
2011-04-14,76,Toronto Raptors,Miami Heat,1.50,1.53,2.63,2.50
2011-04-14,26,Toronto Raptors,Miami Heat,1.49,1.52,2.70,2.60
2011-04-14,2,Toronto Raptors,Miami Heat,1.48,1.50,2.70,2.65
2011-04-14,1,Toronto Raptors,Miami Heat,1.45,1.60,2.50,2.15
2011-04-14,5,Toronto Raptors,Miami Heat,1.60,1.55,2.37,2.45
2011-04-14,15,Toronto Raptors,Miami Heat,1.50,1.56,2.70,2.60
2011-04-14,128,Toronto Raptors,Miami Heat,1.50,1.55,2.72,2.58
2011-04-14,44,Toronto Raptors,Miami Heat,1.02,1.59,1.02,2.48
2011-04-14,14,Utah Jazz,Denver Nuggets,1.40,1.46,2.95,2.72
2011-04-14,27,Utah Jazz,Denver Nuggets,1.40,1.44,2.88,2.75
2011-04-14,3,Utah Jazz,Denver Nuggets,1.55,1.40,2.40,2.85
2011-04-14,16,Utah Jazz,Denver Nuggets,1.40,1.45,3.10,2.80
2011-04-14,32,Utah Jazz,Denver Nuggets,1.50,1.45,2.40,2.54
2011-04-14,24,Utah Jazz,Denver Nuggets,1.65,1.47,2.25,2.70
2011-04-14,43,Utah Jazz,Denver Nuggets,1.65,1.40,2.27,3.00
2011-04-14,76,Utah Jazz,Denver Nuggets,1.40,1.44,3.00,2.75
2011-04-14,26,Utah Jazz,Denver Nuggets,1.38,1.41,3.10,3.00
2011-04-14,2,Utah Jazz,Denver Nuggets,1.54,1.45,2.50,2.80
2011-04-14,1,Utah Jazz,Denver Nuggets,,1.40,,2.65
2011-04-14,5,Utah Jazz,Denver Nuggets,1.55,1.40,2.48,3.00
2011-04-14,15,Utah Jazz,Denver Nuggets,1.40,1.43,3.10,2.90
2011-04-14,128,Utah Jazz,Denver Nuggets,1.43,1.47,3.00,2.85
2011-04-14,44,Utah Jazz,Denver Nuggets,1.02,1.48,1.02,2.79
2011-04-13,14,Los Angeles Lakers,San Antonio Spurs,1.37,1.30,3.08,3.51
2011-04-13,27,Los Angeles Lakers,San Antonio Spurs,1.36,1.30,3.25,3.60
2011-04-13,3,Los Angeles Lakers,San Antonio Spurs,1.35,1.10,3.10,7.00
2011-04-13,16,Los Angeles Lakers,San Antonio Spurs,1.32,1.10,3.50,7.50
2011-04-13,32,Los Angeles Lakers,San Antonio Spurs,1.30,1.28,3.20,3.30
2011-04-13,24,Los Angeles Lakers,San Antonio Spurs,,1.31,,3.49
2011-04-13,43,Los Angeles Lakers,San Antonio Spurs,1.32,1.10,3.45,7.25
2011-04-13,76,Los Angeles Lakers,San Antonio Spurs,1.36,1.10,3.10,7.50
2011-04-13,26,Los Angeles Lakers,San Antonio Spurs,1.34,1.30,3.35,3.60
2011-04-13,2,Los Angeles Lakers,San Antonio Spurs,1.38,1.14,3.10,5.50
2011-04-13,18,Los Angeles Lakers,San Antonio Spurs,1.42,1.11,3.14,8.03
2011-04-13,5,Los Angeles Lakers,San Antonio Spurs,1.33,1.25,3.40,3.95
2011-04-13,15,Los Angeles Lakers,San Antonio Spurs,1.36,1.12,3.40,6.50
2011-04-13,128,Los Angeles Lakers,San Antonio Spurs,1.36,1.11,3.35,7.50
2011-04-13,44,Los Angeles Lakers,San Antonio Spurs,1.01,1.12,1.01,4.61
2011-04-13,14,New York Knicks,Chicago Bulls,3.27,3.11,1.34,1.36
2011-04-13,27,New York Knicks,Chicago Bulls,3.25,3.25,1.36,1.36
2011-04-13,3,New York Knicks,Chicago Bulls,2.40,3.40,1.55,1.30
2011-04-13,16,New York Knicks,Chicago Bulls,3.65,3.25,1.30,1.36
2011-04-13,32,New York Knicks,Chicago Bulls,3.50,3.20,1.25,1.30
2011-04-13,24,New York Knicks,Chicago Bulls,2.89,3.55,1.42,1.30
2011-04-13,43,New York Knicks,Chicago Bulls,3.30,3.45,1.34,1.32
2011-04-13,76,New York Knicks,Chicago Bulls,3.30,3.40,1.33,1.33
2011-04-13,26,New York Knicks,Chicago Bulls,3.80,3.60,1.28,1.30
2011-04-13,2,New York Knicks,Chicago Bulls,2.29,3.20,1.65,1.36
2011-04-13,1,New York Knicks,Chicago Bulls,,3.40,,1.25
2011-04-13,18,New York Knicks,Chicago Bulls,4.01,3.27,1.29,1.39
2011-04-13,5,New York Knicks,Chicago Bulls,3.85,3.40,1.27,1.33
2011-04-13,15,New York Knicks,Chicago Bulls,3.60,3.50,1.31,1.33
2011-04-13,128,New York Knicks,Chicago Bulls,3.80,3.35,1.30,1.36
2011-04-13,44,New York Knicks,Chicago Bulls,1.01,3.28,1.01,1.38
2011-04-13,14,Portland Trail Blazers,Memphis Grizzlies,1.46,1.45,2.71,2.76
2011-04-13,27,Portland Trail Blazers,Memphis Grizzlies,1.44,1.36,2.75,3.25
2011-04-13,3,Portland Trail Blazers,Memphis Grizzlies,1.45,1.35,2.70,3.10
2011-04-13,16,Portland Trail Blazers,Memphis Grizzlies,1.43,1.36,2.90,3.25
2011-04-13,32,Portland Trail Blazers,Memphis Grizzlies,1.40,1.38,2.75,2.80
2011-04-13,24,Portland Trail Blazers,Memphis Grizzlies,,1.43,,2.85
2011-04-13,43,Portland Trail Blazers,Memphis Grizzlies,1.43,1.36,2.85,3.20
2011-04-13,76,Portland Trail Blazers,Memphis Grizzlies,1.44,1.36,2.75,3.20
2011-04-13,26,Portland Trail Blazers,Memphis Grizzlies,1.43,1.44,,2.85
2011-04-13,2,Portland Trail Blazers,Memphis Grizzlies,1.45,1.33,2.80,3.40
2011-04-13,1,Portland Trail Blazers,Memphis Grizzlies,,1.40,,2.65
2011-04-13,18,Portland Trail Blazers,Memphis Grizzlies,1.51,1.38,2.75,3.31
2011-04-13,5,Portland Trail Blazers,Memphis Grizzlies,1.46,1.36,2.77,3.20
2011-04-13,15,Portland Trail Blazers,Memphis Grizzlies,1.45,1.37,2.80,3.30
2011-04-13,128,Portland Trail Blazers,Memphis Grizzlies,1.46,1.40,2.89,3.15
2011-04-13,44,Portland Trail Blazers,Memphis Grizzlies,1.01,1.42,1.01,3.04
2011-04-12,14,Atlanta Hawks,Miami Heat,3.39,3.13,1.32,1.36
2011-04-12,27,Atlanta Hawks,Miami Heat,3.25,3.25,1.36,1.36
2011-04-12,3,Atlanta Hawks,Miami Heat,3.10,3.40,1.35,1.30
2011-04-12,16,Atlanta Hawks,Miami Heat,,3.30,,1.35
2011-04-12,32,Atlanta Hawks,Miami Heat,,3.20,,1.30
2011-04-12,24,Atlanta Hawks,Miami Heat,,3.35,,1.33
2011-04-12,43,Atlanta Hawks,Miami Heat,3.20,3.20,1.36,1.36
2011-04-12,76,Atlanta Hawks,Miami Heat,3.40,3.25,1.33,1.36
2011-04-12,26,Atlanta Hawks,Miami Heat,,3.50,,1.31
2011-04-12,2,Atlanta Hawks,Miami Heat,3.10,3.40,1.38,1.33
2011-04-12,1,Atlanta Hawks,Miami Heat,,3.00,,1.30
2011-04-12,18,Atlanta Hawks,Miami Heat,3.56,3.22,1.34,1.40
2011-04-12,5,Atlanta Hawks,Miami Heat,3.45,3.32,1.32,1.34
2011-04-12,15,Atlanta Hawks,Miami Heat,3.50,3.20,1.33,1.38
2011-04-12,128,Atlanta Hawks,Miami Heat,3.50,3.30,1.34,1.37
2011-04-12,44,Atlanta Hawks,Miami Heat,1.01,3.42,1.01,1.36
2011-04-12,14,Brooklyn Nets,Charlotte Hornets,1.77,1.75,2.04,2.08
2011-04-12,27,Brooklyn Nets,Charlotte Hornets,1.80,1.73,2.04,2.10
2011-04-12,3,Brooklyn Nets,Charlotte Hornets,1.70,1.70,2.10,2.10
2011-04-12,16,Brooklyn Nets,Charlotte Hornets,,1.76,,2.10
2011-04-12,32,Brooklyn Nets,Charlotte Hornets,,1.68,,2.04
2011-04-12,24,Brooklyn Nets,Charlotte Hornets,1.74,1.77,2.10,2.06
2011-04-12,43,Brooklyn Nets,Charlotte Hornets,1.75,1.75,2.10,2.10
2011-04-12,76,Brooklyn Nets,Charlotte Hornets,1.80,1.75,2.04,2.10
2011-04-12,26,Brooklyn Nets,Charlotte Hornets,,1.76,,2.10
2011-04-12,2,Brooklyn Nets,Charlotte Hornets,1.70,1.75,2.20,2.10
2011-04-12,1,Brooklyn Nets,Charlotte Hornets,,1.70,,2.00
2011-04-12,18,Brooklyn Nets,Charlotte Hornets,1.81,1.80,2.11,2.13
2011-04-12,5,Brooklyn Nets,Charlotte Hornets,1.78,1.76,2.06,2.09
2011-04-12,15,Brooklyn Nets,Charlotte Hornets,,1.77,,2.10
2011-04-12,128,Brooklyn Nets,Charlotte Hornets,1.79,1.78,2.11,2.13
2011-04-12,44,Brooklyn Nets,Charlotte Hornets,1.02,1.76,1.02,2.18
2011-04-12,14,Denver Nuggets,Golden State Warriors,1.08,1.06,7.85,9.09
2011-04-12,27,Denver Nuggets,Golden State Warriors,1.10,1.08,7.50,8.00
2011-04-12,3,Denver Nuggets,Golden State Warriors,1.12,1.08,6.25,8.00
2011-04-12,16,Denver Nuggets,Golden State Warriors,1.10,1.08,7.50,8.50
2011-04-12,32,Denver Nuggets,Golden State Warriors,,1.08,,6.50
2011-04-12,24,Denver Nuggets,Golden State Warriors,1.09,1.08,7.54,8.00
2011-04-12,43,Denver Nuggets,Golden State Warriors,1.08,1.07,8.25,9.00
2011-04-12,76,Denver Nuggets,Golden State Warriors,1.07,1.07,9.00,9.00
2011-04-12,26,Denver Nuggets,Golden State Warriors,,1.07,,9.00
2011-04-12,2,Denver Nuggets,Golden State Warriors,1.12,1.10,6.70,7.25
2011-04-12,1,Denver Nuggets,Golden State Warriors,1.14,1.05,4.50,7.00
2011-04-12,18,Denver Nuggets,Golden State Warriors,1.09,1.09,9.16,9.41
2011-04-12,5,Denver Nuggets,Golden State Warriors,1.08,1.07,8.25,9.00
2011-04-12,15,Denver Nuggets,Golden State Warriors,1.10,1.08,7.50,8.00
2011-04-12,128,Denver Nuggets,Golden State Warriors,1.09,1.08,8.75,9.25
2011-04-12,44,Denver Nuggets,Golden State Warriors,1.06,1.10,1.06,8.98
2011-04-12,14,Detroit Pistons,Cleveland Cavaliers,1.33,1.32,3.34,3.42
2011-04-12,27,Detroit Pistons,Cleveland Cavaliers,1.36,1.33,3.25,3.50
2011-04-12,3,Detroit Pistons,Cleveland Cavaliers,,1.30,,3.40
2011-04-12,16,Detroit Pistons,Cleveland Cavaliers,1.35,1.32,3.30,3.50
2011-04-12,32,Detroit Pistons,Cleveland Cavaliers,,1.30,,3.20
2011-04-12,24,Detroit Pistons,Cleveland Cavaliers,1.31,1.33,3.49,3.33
2011-04-12,43,Detroit Pistons,Cleveland Cavaliers,1.35,1.33,3.25,3.40
2011-04-12,76,Detroit Pistons,Cleveland Cavaliers,,1.33,,3.40
2011-04-12,26,Detroit Pistons,Cleveland Cavaliers,1.33,1.32,3.40,3.50
2011-04-12,2,Detroit Pistons,Cleveland Cavaliers,1.33,1.30,3.40,3.60
2011-04-12,1,Detroit Pistons,Cleveland Cavaliers,,1.30,,3.00
2011-04-12,18,Detroit Pistons,Cleveland Cavaliers,1.36,1.35,3.44,3.52
2011-04-12,5,Detroit Pistons,Cleveland Cavaliers,1.34,1.32,3.33,3.46
2011-04-12,15,Detroit Pistons,Cleveland Cavaliers,1.36,1.33,3.40,3.50
2011-04-12,128,Detroit Pistons,Cleveland Cavaliers,1.36,1.34,3.35,3.50
2011-04-12,44,Detroit Pistons,Cleveland Cavaliers,1.02,1.35,1.02,3.57
2011-04-12,14,Houston Rockets,Dallas Mavericks,2.09,2.31,1.74,1.61
2011-04-12,27,Houston Rockets,Dallas Mavericks,2.10,2.25,1.73,1.62
2011-04-12,3,Houston Rockets,Dallas Mavericks,2.00,2.20,1.75,1.65
2011-04-12,16,Houston Rockets,Dallas Mavericks,2.15,2.45,1.74,1.60
2011-04-12,32,Houston Rockets,Dallas Mavericks,2.04,2.10,1.68,1.65
2011-04-12,24,Houston Rockets,Dallas Mavericks,2.06,2.25,1.77,1.65
2011-04-12,43,Houston Rockets,Dallas Mavericks,2.09,2.29,1.76,1.64
2011-04-12,76,Houston Rockets,Dallas Mavericks,2.00,2.29,1.80,1.62
2011-04-12,26,Houston Rockets,Dallas Mavericks,2.10,2.29,1.76,1.64
2011-04-12,2,Houston Rockets,Dallas Mavericks,2.04,2.40,1.80,1.59
2011-04-12,1,Houston Rockets,Dallas Mavericks,,2.00,,1.70
2011-04-12,18,Houston Rockets,Dallas Mavericks,2.11,2.41,1.81,1.64
2011-04-12,5,Houston Rockets,Dallas Mavericks,2.10,2.31,1.75,1.62
2011-04-12,15,Houston Rockets,Dallas Mavericks,2.10,2.29,1.77,1.67
2011-04-12,128,Houston Rockets,Dallas Mavericks,2.24,2.37,1.71,1.64
2011-04-12,44,Houston Rockets,Dallas Mavericks,1.02,2.41,1.02,1.63
2011-04-12,14,Milwaukee Bucks,Toronto Raptors,1.21,1.15,4.40,5.32
2011-04-12,27,Milwaukee Bucks,Toronto Raptors,1.22,1.18,4.33,5.00
2011-04-12,3,Milwaukee Bucks,Toronto Raptors,1.25,1.18,3.90,4.80
2011-04-12,16,Milwaukee Bucks,Toronto Raptors,1.23,1.19,4.25,5.00
2011-04-12,32,Milwaukee Bucks,Toronto Raptors,1.22,1.20,3.80,4.00
2011-04-12,24,Milwaukee Bucks,Toronto Raptors,,1.21,,4.47
2011-04-12,43,Milwaukee Bucks,Toronto Raptors,1.25,1.19,4.00,4.75
2011-04-12,76,Milwaukee Bucks,Toronto Raptors,1.22,1.17,4.40,5.25
2011-04-12,26,Milwaukee Bucks,Toronto Raptors,1.23,1.17,4.30,5.25
