TEAM,PLAYER,AGE,MP,VORP
Boston Celtics,Greg Monroe,27,19.1,1.1
Boston Celtics,Marcus Morris,28,26.8,0.7
Boston Celtics,Abdel Nader,24,10.9,-0.4
Boston Celtics,Semi Ojeleye,23,15.8,-0.8
Boston Celtics,Terry Rozier,23,25.9,2.1
Boston Celtics,Xavier Silas,30,3.5,0.0
Boston Celtics,Marcus Smart,23,29.9,0.3
Boston Celtics,Jayson Tatum,19,30.5,2.0
Boston Celtics,Daniel Theis,25,14.9,0.5
Boston Celtics,Guerschon Yabusele,22,7.1,0.0
Charlotte Hornets,Dwayne Bacon,22,13.5,-0.5
Charlotte Hornets,Nicolas Batum,29,31.0,1.2
Charlotte Hornets,Michael Carter-Williams,26,16.1,0.1
Charlotte Hornets,Treveon Graham,24,16.7,-0.2
Charlotte Hornets,Dwight Howard,32,30.4,1.2
Charlotte Hornets,Frank Kaminsky,24,23.2,0.8
Charlotte Hornets,Michael Kidd-Gilchrist,24,25.0,-0.1
Charlotte Hornets,Jeremy Lamb,25,24.6,1.8
Charlotte Hornets,Mangok Mathiang,25,5.0,0.0
Charlotte Hornets,Malik Monk,19,13.6,-0.3
Charlotte Hornets,Johnny O'Bryant,24,10.5,-0.2
Charlotte Hornets,Marcus Paige,24,5.6,0.0
Charlotte Hornets,Julyan Stone,29,7.6,0.0
Charlotte Hornets,Kemba Walker,27,34.2,4.2
Charlotte Hornets,Marvin Williams,31,25.7,1.5
Charlotte Hornets,Cody Zeller,25,19.0,0.1
Charlotte Hornets,Willy Hernangómez,23,11.9,0.4
Chicago Bulls,Ryan Arcidiacono,23,12.7,-0.2
Chicago Bulls,Cameron Payne,31,15.3,0.2
Chicago Bulls,Antonio Blakeney,21,16.5,-0.3
Chicago Bulls,Kris Dunn,23,29.3,0.3
Chicago Bulls,Kay Felder,22,9.6,-0.3
Chicago Bulls,Cristiano Felício,25,17.8,-0.5
Chicago Bulls,Jerian Grant,25,22.8,0.3
Chicago Bulls,Justin Holiday,28,31.5,0.0
Chicago Bulls,Zach LaVine,22,27.3,-0.1
Chicago Bulls,Robin Lopez,29,26.4,-0.1
Chicago Bulls,Lauri Markkanen,20,29.7,0.9
Chicago Bulls,Nikola Mirotić,26,24.9,1.6
Chicago Bulls,David Nwaba,25,23.5,-0.2
Chicago Bulls,Quincy Pondexter,29,8.5,-0.3
Chicago Bulls,Bobby Portis,22,22.5,1.2
Chicago Bulls,Denzel Valentine,24,27.2,0.5
Chicago Bulls,Noah Vonleh,22,19.0,0.2
Chicago Bulls,Paul Zipser,23,15.3,-0.8
Cleveland Cavaliers,Jordan Clarkson,36,16.0,1.0
Cleveland Cavaliers,Jae Crowder,27,25.4,-0.3
Cleveland Cavaliers,Channing Frye,34,12.4,0.3
Cleveland Cavaliers,Jeff Green,31,23.4,0.1
Cleveland Cavaliers,George Hill,31,27.9,0.6
Cleveland Cavaliers,John Holland,29,7.3,-0.2
Cleveland Cavaliers,Rodney Hood,25,25.3,0.8
Cleveland Cavaliers,LeBron James,33,36.9,8.2
Cleveland Cavaliers,Kyle Korver,36,21.6,0.9
Cleveland Cavaliers,Kevin Love,29,28.0,2.2
Cleveland Cavaliers,Cedi Osman,22,11.0,-0.1
Cleveland Cavaliers,Kendrick Perkins,33,15.0,0.0
Cleveland Cavaliers,London Perrantes,23,4.7,-0.1
Cleveland Cavaliers,Derrick Rose,29,19.3,-0.4
Cleveland Cavaliers,Iman Shumpert,27,19.7,-0.1
Cleveland Cavaliers,J.R. Smith,32,28.1,-0.6
Cleveland Cavaliers,Isaiah Thomas,28,27.1,-0.6
Cleveland Cavaliers,Tristan Thompson,26,20.2,-0.2
Cleveland Cavaliers,Dwyane Wade,36,23.2,0.4
Cleveland Cavaliers,Ante Žižić,21,6.7,0.2
Dallas Mavericks,J.J. Barea,33,23.2,1.3
Dallas Mavericks,Harrison Barnes,25,34.2,1.0
Dallas Mavericks,Gian Clavell,24,9.1,0.0
Dallas Mavericks,Kyle Collinsworth,26,15.0,-0.1
Dallas Mavericks,Yogi Ferrell,24,27.8,0.4
Dallas Mavericks,Dorian Finney-Smith,24,21.3,-0.3
Dallas Mavericks,Devin Harris,34,18.3,0.1
Dallas Mavericks,Aaron Harrison,23,25.9,-0.3
Dallas Mavericks,Scotty Hopson,28,8.0,0.0
Dallas Mavericks,Jalen Jones,24,13.5,-0.2
Dallas Mavericks,Maxi Kleber,26,16.8,0.5
Dallas Mavericks,Wesley Matthews,31,33.8,0.6
Dallas Mavericks,Doug McDermott,26,22.9,-0.1
Dallas Mavericks,Josh McRoberts,30,3.0,0.0
Dallas Mavericks,Salah Mejri,31,12.0,0.5
Dallas Mavericks,Johnathan Motley,22,16.0,-0.1
Dallas Mavericks,Nerlens Noel,23,15.7,0.3
Dallas Mavericks,Dirk Nowitzki,39,24.7,2.1
Dallas Mavericks,Dwight Powell,26,21.2,1.5
Dallas Mavericks,Jameel Warney,24,9.0,0.0
Dallas Mavericks,Jeff Withey,27,4.3,0.0
Denver Nuggets,Darrell Arthur,29,7.4,-0.1
Denver Nuggets,Will Barton,27,33.1,2.1
Denver Nuggets,Malik Beasley,21,9.4,-0.3
Denver Nuggets,Wilson Chandler,30,31.7,-0.1
Denver Nuggets,Torrey Craig,27,16.1,-0.1
Denver Nuggets,Kenneth Faried,28,14.4,0.0
Denver Nuggets,Gary Harris,23,34.4,1.7
Denver Nuggets,Juan Hernangómez,22,11.1,-0.1
Denver Nuggets,Richard Jefferson,37,8.2,-0.1
Denver Nuggets,Nikola Jokić,22,32.6,5.5
Denver Nuggets,Tyler Lydon,21,2.0,0.0
Denver Nuggets,Trey Lyles,22,19.1,1.1
Denver Nuggets,Paul Millsap,32,30.1,0.7
Denver Nuggets,Monte Morris,22,8.3,0.1
Denver Nuggets,Emmanuel Mudiay,21,17.9,-0.6
Denver Nuggets,Jamal Murray,20,31.7,1.1
Denver Nuggets,Mason Plumlee,27,19.4,0.9
Detroit Pistons,Avery Bradley,27,31.7,-0.7
Detroit Pistons,Reggie Bullock,26,27.9,1.2
Detroit Pistons,Dwight Buycks,28,14.7,-0.1
Detroit Pistons,Andre Drummond,24,33.7,3.4
Detroit Pistons,Henry Ellenson,21,8.7,-0.2
Detroit Pistons,James Ennis,27,20.4,0.3
Detroit Pistons,Langston Galloway,26,14.9,0.5
Detroit Pistons,Blake Griffin,28,33.2,2.7
Detroit Pistons,Tobias Harris,25,32.6,2.6
Detroit Pistons,Reggie Hearn,26,2.3,0.0
Detroit Pistons,Reggie Jackson,27,26.7,0.5
Detroit Pistons,Stanley Johnson,21,27.4,-0.4
Detroit Pistons,Luke Kennard,21,20.0,0.5
Detroit Pistons,Jon Leuer,28,17.0,-0.1
Detroit Pistons,Boban Marjanović,29,9.0,0.4
Detroit Pistons,Luis Montero,24,4.0,0.0
Detroit Pistons,Eric Moreland,26,12.0,0.5
Detroit Pistons,Jameer Nelson,35,16.6,-0.3
Detroit Pistons,Willie Reed,27,3.0,0.3
Detroit Pistons,Ish Smith,29,24.9,1.0
Detroit Pistons,Anthony Tolliver,32,22.2,1.3
Golden State Warriors,Jordan Bell,23,14.2,1.0
Golden State Warriors,Chris Boucher,25,1.0,0.0
Golden State Warriors,Omri Casspi,29,14.0,0.2
Golden State Warriors,Quinn Cook,24,22.4,0.1
Golden State Warriors,Stephen Curry,29,32.0,4.0
Golden State Warriors,Kevin Durant,29,34.2,5.5
Golden State Warriors,Draymond Green,27,32.7,2.8
Golden State Warriors,Andre Iguodala,34,25.3,0.7
Golden State Warriors,Damian Jones,22,5.9,-0.1
Golden State Warriors,Shaun Livingston,32,15.9,-0.3
Golden State Warriors,Kevon Looney,21,13.8,0.4
Golden State Warriors,Patrick McCaw,22,16.9,-0.5
Golden State Warriors,JaVale McGee,30,9.5,0.5
Golden State Warriors,Zaza Pachulia,33,14.1,0.5
Golden State Warriors,Klay Thompson,27,34.3,1.0
Golden State Warriors,David West,37,13.7,1.3
Golden State Warriors,Nick Young,32,17.4,-0.5
Houston Rockets,Ryan Anderson,29,26.1,0.9
Houston Rockets,Trevor Ariza,32,33.9,1.5
Houston Rockets,Tarik Black,26,10.5,-0.1
Houston Rockets,Bobby Brown,33,5.8,-0.2
Houston Rockets,Markel Brown,26,7.8,-0.1
Houston Rockets,Isaiah Canaan,26,4.0,0.1
Houston Rockets,Clint Capela,23,27.5,2.8
Houston Rockets,Eric Gordon,29,31.2,1.3
Houston Rockets,Gerald Green,32,22.7,0.5
Houston Rockets,James Harden,28,35.4,7.7
Houston Rockets,R.J. Hunter,24,9.0,0.0
Houston Rockets,Aaron Jackson,31,35.0,-0.1
Houston Rockets,Demetrius Jackson,23,5.3,-0.1
Houston Rockets,Joe Johnson,36,22.0,-0.3
Houston Rockets,Luc Mbah a Moute,31,25.6,0.7
Houston Rockets,Chinanu Onuaku,21,22.0,-0.1
Houston Rockets,Chris Paul,32,31.8,4.2
Houston Rockets,Zhou Qi,22,6.9,-0.3
Houston Rockets,Tim Quarterman,23,4.3,0.0
Houston Rockets,P.J. Tucker,32,27.8,0.5
Houston Rockets,Briante Weber,25,9.1,0.0
Houston Rockets,Troy Williams,23,4.3,0.1
Houston Rockets,Brandan Wright,30,15.0,0.4
Indiana Pacers,Ike Anigbogu,19,2.7,0.0
Indiana Pacers,Bojan Bogdanović,28,30.8,0.8
Indiana Pacers,Darren Collison,30,29.2,2.4
Indiana Pacers,Al Jefferson,33,13.4,0.5
Indiana Pacers,Cory Joseph,26,27.0,0.3
Indiana Pacers,T.J. Leaf,20,8.7,-0.1
Indiana Pacers,Trey McKinney-Jones,27,1.0,0.0
Indiana Pacers,Ben Moore,22,4.5,0.0
Indiana Pacers,Victor Oladipo,25,34.0,5.0
Indiana Pacers,Alex Poythress,24,4.2,-0.1
Indiana Pacers,Glenn Robinson III,24,14.7,0.1
Indiana Pacers,Domantas Sabonis,21,24.5,0.4
Indiana Pacers,Lance Stephenson,27,22.6,0.1
Indiana Pacers,Edmond Sumner,22,2.0,0.0
Indiana Pacers,Myles Turner,21,28.2,0.8
Indiana Pacers,Damien Wilkins,38,8.0,-0.2
Indiana Pacers,Joe Young,25,10.5,-0.2
Indiana Pacers,Thaddeus Young,29,32.2,1.4
Los Angeles Clippers,Patrick Beverley,29,30.4,0.2
Los Angeles Clippers,Sam Dekker,23,12.1,-0.2
Los Angeles Clippers,Jawun Evans,21,16.2,-0.6
Los Angeles Clippers,Danilo Gallinari,29,32.0,0.3
Los Angeles Clippers,Montrezl Harrell,24,17.0,1.7
Los Angeles Clippers,Brice Johnson,23,4.2,0.0
Los Angeles Clippers,Wesley Johnson,30,20.1,0.5
Los Angeles Clippers,DeAndre Jordan,29,31.5,2.1
Los Angeles Clippers,Austin Rivers,25,33.7,0.4
Los Angeles Clippers,Sindarius Thornwell,23,15.8,-0.1
Los Angeles Clippers,Tyrone Wallace,23,28.4,-0.3
Los Angeles Clippers,C.J. Williams,27,18.6,0.0
Los Angeles Clippers,Lou Williams,31,32.8,2.8
Los Angeles Clippers,Jamil Wilson,27,18.3,0.2
Los Angeles Lakers,Lonzo Ball,20,34.2,1.3
Los Angeles Lakers,Vander Blue,25,9.0,-0.1
Los Angeles Lakers,Andrew Bogut,33,9.0,-0.1
Los Angeles Lakers,Corey Brewer,31,12.9,0.2
Los Angeles Lakers,Thomas Bryant,20,4.8,0.0
Los Angeles Lakers,Kentavious Caldwell-Pope,24,33.2,1.4
Los Angeles Lakers,Alex Caruso,23,15.2,-0.1
Los Angeles Lakers,Luol Deng,32,13.0,0.0
Los Angeles Lakers,Tyler Ennis,23,12.6,0.0
Los Angeles Lakers,Josh Hart,22,23.2,0.7
Los Angeles Lakers,Nigel Hayes,23,5.5,-0.1
Los Angeles Lakers,Andre Ingram,32,32.0,0.1
Los Angeles Lakers,Brandon Ingram,20,33.5,0.4
Los Angeles Lakers,Kyle Kuzma,22,31.2,0.8
Los Angeles Lakers,Brook Lopez,29,23.4,1.3
Los Angeles Lakers,Gary Payton II,25,10.5,-0.1
Los Angeles Lakers,Julius Randle,23,26.7,1.4
Los Angeles Lakers,Travis Wear,27,13.4,-0.1
Los Angeles Lakers,Derrick Williams,26,4.5,0.0
Los Angeles Lakers,Ivica Zubac,20,9.5,0.0
Memphis Grizzlies,Dillon Brooks,22,28.7,-1.2
Memphis Grizzlies,MarShon Brooks,29,27.6,0.4
Memphis Grizzlies,Mario Chalmers,31,21.5,-0.4
Memphis Grizzlies,Mike Conley,30,31.1,0.2
Memphis Grizzlies,Deyonta Davis,21,15.2,0.1
Memphis Grizzlies,Tyreke Evans,28,30.9,2.6
Memphis Grizzlies,Marc Gasol,33,33.0,2.7
Memphis Grizzlies,JaMychal Green,27,28.0,-0.1
Memphis Grizzlies,Andrew Harrison,23,23.7,0.2
Memphis Grizzlies,Myke Henry,25,18.9,0.1
Memphis Grizzlies,Vince Hunter,23,1.8,0.0
Memphis Grizzlies,Omari Johnson,28,18.8,0.0
Memphis Grizzlies,Jarell Martin,23,22.8,-0.8
Memphis Grizzlies,Ben McLemore,24,19.5,-0.5
Memphis Grizzlies,Chandler Parsons,29,19.2,0.5
Memphis Grizzlies,Ivan Rabb,20,14.3,0.0
Memphis Grizzlies,Xavier Rathan-Mayes,23,23.6,-0.3
Memphis Grizzlies,Wayne Selden,23,19.8,-0.2
Memphis Grizzlies,Kobi Simmons,20,20.1,-0.8
Memphis Grizzlies,Marquis Teague,24,24.7,-0.1
Miami Heat,Bam Adebayo,20,19.8,0.6
Miami Heat,Goran Dragić,31,31.7,1.4
Miami Heat,Wayne Ellington,30,26.5,1.2
Miami Heat,Udonis Haslem,37,5.1,-0.1
Miami Heat,James Johnson,30,26.6,1.7
Miami Heat,Tyler Johnson,25,28.5,0.9
Miami Heat,Rodney McGruder,26,16.6,0.1
Miami Heat,Jordan Mickey,23,12.3,-0.3
Miami Heat,Kelly Olynyk,26,23.4,1.9
Miami Heat,Josh Richardson,24,33.2,1.8
Miami Heat,Dion Waiters,26,30.6,-0.4
Miami Heat,Derrick Walton,22,9.2,0.1
Miami Heat,Okaro White,25,13.3,0.0
Miami Heat,Hassan Whiteside,28,25.3,1.6
Miami Heat,Matt Williams,24,3.7,0.0
Miami Heat,Justise Winslow,21,24.7,0.4
Milwaukee Bucks,Giannis Antetokounmpo,23,36.7,5.7
Milwaukee Bucks,Eric Bledsoe,28,31.5,2.6
Milwaukee Bucks,Joel Bolomboy,24,6.3,0.0
Milwaukee Bucks,Malcolm Brogdon,25,29.9,0.3
Milwaukee Bucks,Sterling Brown,22,14.4,-0.2
Milwaukee Bucks,Matthew Dellavedova,27,18.7,-0.4
Milwaukee Bucks,John Henson,27,25.9,0.5
Milwaukee Bucks,Brandon Jennings,28,14.6,-0.1
Milwaukee Bucks,DeAndre Liggins,29,15.5,-0.1
Milwaukee Bucks,Thon Maker,20,16.7,-0.5
Milwaukee Bucks,Khris Middleton,26,36.4,1.5
Milwaukee Bucks,Shabazz Muhammad,25,10.6,-0.1
Milwaukee Bucks,Xavier Munford,25,3.5,0.0
Milwaukee Bucks,Jabari Parker,22,24.0,0.2
Milwaukee Bucks,Marshall Plumlee,25,6.5,0.0
Milwaukee Bucks,Tony Snell,26,27.4,-0.1
Milwaukee Bucks,Mirza Teletović,32,15.9,0.1
Milwaukee Bucks,Jason Terry,40,16.0,0.0
Milwaukee Bucks,D.J. Wilson,21,3.2,0.0
Minnesota Timberwolves,Cole Aldrich,29,2.3,-0.1
Minnesota Timberwolves,Nemanja Bjelica,29,20.5,0.7
Minnesota Timberwolves,Aaron Brooks,33,5.9,-0.1
Minnesota Timberwolves,Anthony Brown,25,4.0,0.0
Minnesota Timberwolves,Jimmy Butler,28,36.7,4.2
Minnesota Timberwolves,Jamal Crawford,37,20.7,-0.1
Minnesota Timberwolves,Gorgui Dieng,28,16.9,0.3
Minnesota Timberwolves,Marcus Georges-Hunt,23,5.3,-0.2
Minnesota Timberwolves,Taj Gibson,32,33.2,1.0
Minnesota Timberwolves,Tyus Jones,21,17.9,1.1
Minnesota Timberwolves,Justin Patton,20,4.0,0.0
Minnesota Timberwolves,Jeff Teague,29,33.0,1.4
Minnesota Timberwolves,Karl-Anthony Towns,22,35.6,5.2
Minnesota Timberwolves,Andrew Wiggins,22,36.3,-0.3
New Orleans Pelicans,Tony Allen,36,12.4,-0.2
New Orleans Pelicans,Ian Clark,26,19.7,-0.6
New Orleans Pelicans,Charles Cooke,23,2.9,-0.1
New Orleans Pelicans,DeMarcus Cousins,27,36.2,2.9
New Orleans Pelicans,Jordan Crawford,29,10.6,0.1
New Orleans Pelicans,Anthony Davis,24,36.4,5.9
New Orleans Pelicans,Cheick Diallo,21,11.2,0.1
New Orleans Pelicans,Larry Drew II,27,7.9,-0.1
New Orleans Pelicans,Solomon Hill,26,15.6,-0.1
New Orleans Pelicans,Jrue Holiday,27,36.1,2.7
New Orleans Pelicans,Mike James,27,4.5,0.1
New Orleans Pelicans,Walt Lemon Jr.,25,7.0,-0.1
New Orleans Pelicans,Darius Miller,27,23.7,0.1
New Orleans Pelicans,E'Twaun Moore,28,31.5,0.3
New Orleans Pelicans,Emeka Okafor,35,13.6,0.1
New Orleans Pelicans,Rajon Rondo,31,26.2,0.7
New Orleans Pelicans,Josh Smith,32,4.0,0.0
New York Knicks,Ron Baker,24,13.3,0.2
New York Knicks,Michael Beasley,29,22.3,0.7
New York Knicks,Trey Burke,25,21.8,0.9
New York Knicks,Damyean Dotson,23,10.8,0.0
New York Knicks,Isaiah Hicks,23,13.3,-0.3
New York Knicks,Jarrett Jack,34,25.0,-0.3
New York Knicks,Enes Kanter,25,25.8,1.9
New York Knicks,Luke Kornet,22,16.3,0.2
New York Knicks,Mindaugas Kuzminskas,28,2.0,0.0
New York Knicks,Courtney Lee,32,30.4,1.0
New York Knicks,Joakim Noah,32,5.7,0.0
New York Knicks,Frank Ntilikina,19,21.9,-1.3
New York Knicks,Kyle O'Quinn,27,18.0,1.8
New York Knicks,Kristaps Porziņģis,22,32.4,1.5
New York Knicks,Ramon Sessions,31,12.8,-0.1
New York Knicks,Lance Thomas,29,18.5,-0.6
Oklahoma City Thunder,Steven Adams,24,32.7,2.0
Oklahoma City Thunder,Carmelo Anthony,33,32.1,0.0
Oklahoma City Thunder,Nick Collison,37,5.0,0.0
Oklahoma City Thunder,PJ Dozier,21,1.5,0.0
Oklahoma City Thunder,Raymond Felton,33,16.6,0.5
Oklahoma City Thunder,Terrance Ferguson,19,12.5,-0.3
Oklahoma City Thunder,Paul George,27,36.6,3.6
Oklahoma City Thunder,Jerami Grant,23,20.3,1.0
Oklahoma City Thunder,Daniel Hamilton,22,4.7,0.0
Oklahoma City Thunder,Josh Huestis,26,14.2,-0.5
Oklahoma City Thunder,Dakari Johnson,22,5.2,0.1
Oklahoma City Thunder,Patrick Patterson,28,15.5,0.6
Oklahoma City Thunder,Andre Roberson,26,26.6,0.5
Oklahoma City Thunder,Kyle Singler,29,4.9,-0.1
Oklahoma City Thunder,Russell Westbrook,29,36.4,6.1
Orlando Magic,Arron Afflalo,32,12.9,-0.6
Orlando Magic,Jamel Artis,25,18.6,-0.2
Orlando Magic,D.J. Augustin,30,23.5,0.8
Orlando Magic,Khem Birch,25,13.8,0.2
Orlando Magic,Bismack Biyombo,25,18.2,-0.2
Orlando Magic,Evan Fournier,25,32.2,0.7
Orlando Magic,Aaron Gordon,22,32.9,1.1
Orlando Magic,Mario Hezonja,22,22.1,0.6
Orlando Magic,Jonathan Isaac,20,19.9,0.1
Orlando Magic,Wesley Iwundu,23,16.5,-0.6
Orlando Magic,Shelvin Mack,27,19.8,0.2
Orlando Magic,Adreian Payne,26,8.6,0.0
Orlando Magic,Elfrid Payton,23,28.6,0.8
Orlando Magic,Rodney Purvis,23,18.1,-0.5
Orlando Magic,Terrence Ross,26,25.0,-0.1
Orlando Magic,Jonathon Simmons,28,29.4,-0.5
Orlando Magic,Marreese Speights,30,13.0,0.1
Orlando Magic,Nikola Vučević,27,29.5,2.0
Philadelphia 76ers,Justin Anderson,24,13.7,0.1
Philadelphia 76ers,Jerryd Bayless,29,23.7,-0.2
Philadelphia 76ers,Robert Covington,27,31.7,2.3
Philadelphia 76ers,Joel Embiid,23,30.3,2.6
Philadelphia 76ers,Markelle Fultz,19,18.1,0.0
Philadelphia 76ers,Richaun Holmes,24,15.5,0.6
Philadelphia 76ers,Amir Johnson,30,15.8,0.9
Philadelphia 76ers,Furkan Korkmaz,20,5.7,-0.1
Philadelphia 76ers,Timothé Luwawu-Cabarrot,22,15.5,-0.4
Philadelphia 76ers,James Michael McAdoo,25,6.0,0.0
Philadelphia 76ers,T.J. McConnell,25,22.4,0.9
Philadelphia 76ers,Jacob Pullen,28,2.0,0.0
Philadelphia 76ers,J.J. Redick,33,30.2,1.7
Philadelphia 76ers,Dario Šarić,23,29.6,1.9
Philadelphia 76ers,Ben Simmons,21,33.7,4.5
Philadelphia 76ers,James Young,22,10.2,-0.1
Phoenix Suns,Dragan Bender,20,25.2,-0.9
Phoenix Suns,Devin Booker,21,34.5,1.4
Phoenix Suns,Tyson Chandler,35,25.0,0.2
Phoenix Suns,Marquese Chriss,20,21.2,-0.3
Phoenix Suns,Troy Daniels,26,20.5,-0.3
Phoenix Suns,Jared Dudley,32,14.3,-0.1
Phoenix Suns,Josh Gray,24,17.2,0.0
Phoenix Suns,Shaquille Harrison,24,16.7,0.1
Phoenix Suns,Danuel House,24,17.5,0.0
Phoenix Suns,Josh Jackson,20,25.4,-1.1
Phoenix Suns,Alex Len,24,20.2,0.8
Phoenix Suns,Alec Peters,22,11.3,0.0
Phoenix Suns,Davon Reed,22,11.5,-0.3
Phoenix Suns,Tyler Ulis,22,23.4,-1.0
Phoenix Suns,T.J. Warren,24,33.0,0.7
Phoenix Suns,Alan Williams,25,14.0,-0.1
Portland Trail Blazers,Al-Farouq Aminu,27,30.0,1.3
Portland Trail Blazers,Wade Baldwin,21,11.4,0.1
Portland Trail Blazers,Zach Collins,20,15.8,-0.6
Portland Trail Blazers,Pat Connaughton,25,18.1,0.1
Portland Trail Blazers,Ed Davis,28,18.9,0.5
Portland Trail Blazers,Maurice Harkless,24,21.4,1.1
Portland Trail Blazers,Jake Layman,23,4.6,-0.1
Portland Trail Blazers,Meyers Leonard,25,7.7,0.3
Portland Trail Blazers,Damian Lillard,27,36.6,6.3
Portland Trail Blazers,CJ McCollum,26,36.1,2.4
Portland Trail Blazers,Shabazz Napier,26,20.7,1.0
Portland Trail Blazers,Jusuf Nurkić,23,26.4,1.1
Portland Trail Blazers,Georgios Papagiannis,20,4.0,-0.1
Portland Trail Blazers,Caleb Swanigan,20,7.0,-0.2
Portland Trail Blazers,Evan Turner,29,25.7,-0.3
Sacramento Kings,Bogdan Bogdanović,25,27.9,0.3
Sacramento Kings,Bruno Caboclo,22,10.0,-0.1
Sacramento Kings,Vince Carter,41,17.7,0.2
Sacramento Kings,Willie Cauley-Stein,24,28.0,1.0
Sacramento Kings,Jack Cooley,26,12.4,0.0
Sacramento Kings,De'Aaron Fox,20,27.8,-1.1
Sacramento Kings,Buddy Hield,25,25.3,1.5
Sacramento Kings,Justin Jackson,22,22.1,-0.6
Sacramento Kings,Kosta Koufos,28,19.6,0.6
Sacramento Kings,Skal Labissière,21,20.7,-0.2
Sacramento Kings,Frank Mason III,23,18.9,-0.1
Sacramento Kings,Zach Randolph,36,25.6,0.4
Sacramento Kings,Malachi Richardson,22,12.8,-0.3
Sacramento Kings,JaKarr Sampson,24,15.6,0.1
Sacramento Kings,Garrett Temple,31,24.8,-0.2
San Antonio Spurs,LaMarcus Aldridge,32,33.5,3.7
San Antonio Spurs,Kyle Anderson,24,26.7,2.4
San Antonio Spurs,Matt Costello,24,8.0,0.0
San Antonio Spurs,Bryn Forbes,24,19.0,-0.4
San Antonio Spurs,Pau Gasol,37,23.5,2.5
San Antonio Spurs,Rudy Gay,31,21.6,0.9
San Antonio Spurs,Manu Ginóbili,40,20.0,0.2
San Antonio Spurs,Danny Green,30,25.6,1.1
San Antonio Spurs,Darrun Hilliard,24,6.8,-0.1
San Antonio Spurs,Joffrey Lauvergne,26,9.7,0.1
San Antonio Spurs,Kawhi Leonard,26,23.3,0.6
San Antonio Spurs,Patty Mills,29,25.7,0.5
San Antonio Spurs,Dejounte Murray,21,21.5,1.1
San Antonio Spurs,Tony Parker,35,19.5,-0.3
San Antonio Spurs,Brandon Paul,26,9.0,-0.2
San Antonio Spurs,Derrick White,23,8.2,0.2
Toronto Raptors,OG Anunoby,20,20.0,0.5
Toronto Raptors,Lorenzo Brown,27,9.9,0.0
