Game Date,Bookie Number,Home Team,Away Team,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close
2013-04-18,26,Denver Nuggets,Phoenix Suns,1.11,1.07,7.00,9.00
2013-04-18,2,Denver Nuggets,Phoenix Suns,1.04,1.10,12.00,7.50
2013-04-18,1,Denver Nuggets,Phoenix Suns,,1.10,,5.50
2013-04-18,18,Denver Nuggets,Phoenix Suns,1.12,1.08,7.55,10.15
2013-04-18,5,Denver Nuggets,Phoenix Suns,1.10,1.08,7.25,8.25
2013-04-18,15,Denver Nuggets,Phoenix Suns,,1.08,,8.00
2013-04-18,44,Denver Nuggets,Phoenix Suns,1.05,1.10,1.05,9.55
2013-04-18,56,Indiana Pacers,Philadelphia 76ers,1.52,1.70,2.61,2.21
2013-04-18,27,Indiana Pacers,Philadelphia 76ers,1.50,1.67,2.63,2.20
2013-04-18,3,Indiana Pacers,Philadelphia 76ers,1.50,1.65,2.50,2.20
2013-04-18,16,Indiana Pacers,Philadelphia 76ers,1.54,1.68,2.65,2.25
2013-04-18,32,Indiana Pacers,Philadelphia 76ers,1.38,1.62,2.95,2.20
2013-04-18,24,Indiana Pacers,Philadelphia 76ers,1.40,1.69,3.00,2.19
2013-04-18,43,Indiana Pacers,Philadelphia 76ers,1.40,1.69,3.00,2.19
2013-04-18,26,Indiana Pacers,Philadelphia 76ers,1.48,1.64,2.70,2.29
2013-04-18,2,Indiana Pacers,Philadelphia 76ers,1.13,1.67,6.00,2.25
2013-04-18,1,Indiana Pacers,Philadelphia 76ers,1.45,1.50,2.50,2.35
2013-04-18,18,Indiana Pacers,Philadelphia 76ers,1.55,1.72,2.65,2.25
2013-04-18,5,Indiana Pacers,Philadelphia 76ers,1.52,1.73,2.57,2.13
2013-04-18,15,Indiana Pacers,Philadelphia 76ers,,1.67,,2.29
2013-04-18,44,Indiana Pacers,Philadelphia 76ers,1.05,1.70,1.05,2.24
2013-04-18,56,Los Angeles Lakers,Houston Rockets,1.70,1.74,2.21,2.14
2013-04-18,27,Los Angeles Lakers,Houston Rockets,1.73,1.73,2.10,2.10
2013-04-18,3,Los Angeles Lakers,Houston Rockets,1.65,1.80,2.20,1.90
2013-04-18,16,Los Angeles Lakers,Houston Rockets,1.71,2.04,2.20,1.80
2013-04-18,32,Los Angeles Lakers,Houston Rockets,1.62,1.70,2.20,2.10
2013-04-18,24,Los Angeles Lakers,Houston Rockets,1.70,1.85,2.18,1.98
2013-04-18,43,Los Angeles Lakers,Houston Rockets,1.68,1.85,2.21,1.98
2013-04-18,76,Los Angeles Lakers,Houston Rockets,1.67,1.70,2.20,2.15
2013-04-18,26,Los Angeles Lakers,Houston Rockets,1.67,2.10,2.25,1.76
2013-04-18,2,Los Angeles Lakers,Houston Rockets,2.00,2.10,1.83,1.75
2013-04-18,1,Los Angeles Lakers,Houston Rockets,1.65,1.70,2.04,2.00
2013-04-18,18,Los Angeles Lakers,Houston Rockets,1.71,1.79,2.27,2.15
2013-04-18,5,Los Angeles Lakers,Houston Rockets,1.72,2.02,2.15,1.81
2013-04-18,15,Los Angeles Lakers,Houston Rockets,1.71,2.00,2.20,1.83
2013-04-18,44,Los Angeles Lakers,Houston Rockets,1.01,2.06,1.01,1.82
2013-04-18,56,Memphis Grizzlies,Utah Jazz,1.51,1.53,2.64,2.58
2013-04-18,27,Memphis Grizzlies,Utah Jazz,1.50,1.53,2.63,2.50
2013-04-18,3,Memphis Grizzlies,Utah Jazz,1.50,1.55,2.50,2.40
2013-04-18,16,Memphis Grizzlies,Utah Jazz,1.54,1.55,2.65,2.60
2013-04-18,32,Memphis Grizzlies,Utah Jazz,1.42,1.50,2.75,2.48
2013-04-18,24,Memphis Grizzlies,Utah Jazz,1.45,1.53,2.75,2.50
2013-04-18,43,Memphis Grizzlies,Utah Jazz,1.48,1.53,2.70,2.50
2013-04-18,76,Memphis Grizzlies,Utah Jazz,,1.50,2.63,2.60
2013-04-18,26,Memphis Grizzlies,Utah Jazz,1.45,1.53,2.80,2.54
2013-04-18,2,Memphis Grizzlies,Utah Jazz,1.32,1.53,3.50,2.54
2013-04-18,1,Memphis Grizzlies,Utah Jazz,1.45,1.55,2.50,2.25
2013-04-18,18,Memphis Grizzlies,Utah Jazz,1.53,1.58,2.71,2.54
2013-04-18,5,Memphis Grizzlies,Utah Jazz,1.55,1.52,2.48,2.54
2013-04-18,15,Memphis Grizzlies,Utah Jazz,1.56,1.57,2.60,2.54
2013-04-18,44,Memphis Grizzlies,Utah Jazz,1.05,1.55,1.05,2.62
2013-04-18,56,Miami Heat,Orlando Magic,1.41,1.32,3.00,3.50
2013-04-18,27,Miami Heat,Orlando Magic,1.44,1.33,2.75,3.50
2013-04-18,3,Miami Heat,Orlando Magic,1.40,1.30,2.85,3.40
2013-04-18,16,Miami Heat,Orlando Magic,1.44,1.32,2.85,3.50
2013-04-18,32,Miami Heat,Orlando Magic,1.40,1.38,2.85,2.95
2013-04-18,24,Miami Heat,Orlando Magic,1.40,1.29,3.00,3.65
2013-04-18,43,Miami Heat,Orlando Magic,1.40,1.29,3.00,3.65
2013-04-18,26,Miami Heat,Orlando Magic,1.44,1.30,2.85,3.60
2013-04-18,2,Miami Heat,Orlando Magic,1.40,1.29,3.00,3.75
2013-04-18,1,Miami Heat,Orlando Magic,,1.43,,2.40
2013-04-18,18,Miami Heat,Orlando Magic,1.43,1.34,3.10,3.60
2013-04-18,5,Miami Heat,Orlando Magic,1.42,1.30,2.92,3.60
2013-04-18,15,Miami Heat,Orlando Magic,1.43,1.33,2.90,3.50
2013-04-18,44,Miami Heat,Orlando Magic,1.05,1.34,1.05,3.57
2013-04-18,56,New York Knicks,Atlanta Hawks,1.53,1.49,2.58,2.71
2013-04-18,27,New York Knicks,Atlanta Hawks,1.53,1.50,2.50,2.63
2013-04-18,3,New York Knicks,Atlanta Hawks,,1.50,,2.50
2013-04-18,16,New York Knicks,Atlanta Hawks,1.57,1.47,2.54,2.75
2013-04-18,32,New York Knicks,Atlanta Hawks,1.50,1.48,2.48,2.54
2013-04-18,24,New York Knicks,Atlanta Hawks,1.53,1.48,2.50,2.70
2013-04-18,43,New York Knicks,Atlanta Hawks,1.53,1.48,2.50,2.70
2013-04-18,26,New York Knicks,Atlanta Hawks,1.51,1.48,2.60,2.70
2013-04-18,2,New York Knicks,Atlanta Hawks,1.28,1.45,3.80,2.80
2013-04-18,1,New York Knicks,Atlanta Hawks,,1.55,,2.25
2013-04-18,18,New York Knicks,Atlanta Hawks,1.58,1.51,2.54,2.75
2013-04-18,5,New York Knicks,Atlanta Hawks,1.53,1.48,2.54,2.70
2013-04-18,15,New York Knicks,Atlanta Hawks,,1.56,,2.60
2013-04-18,44,New York Knicks,Atlanta Hawks,1.05,1.50,1.05,2.75
2013-04-18,56,Oklahoma City Thunder,Milwaukee Bucks,1.53,1.64,2.58,2.31
2013-04-18,27,Oklahoma City Thunder,Milwaukee Bucks,1.53,1.62,2.50,2.25
2013-04-18,3,Oklahoma City Thunder,Milwaukee Bucks,1.50,1.60,2.50,2.29
2013-04-18,16,Oklahoma City Thunder,Milwaukee Bucks,1.54,1.62,2.65,2.40
2013-04-18,32,Oklahoma City Thunder,Milwaukee Bucks,1.50,1.52,2.48,2.45
2013-04-18,24,Oklahoma City Thunder,Milwaukee Bucks,1.53,1.61,2.50,2.35
2013-04-18,43,Oklahoma City Thunder,Milwaukee Bucks,1.53,1.61,2.50,2.35
2013-04-18,26,Oklahoma City Thunder,Milwaukee Bucks,1.50,1.60,2.65,2.40
2013-04-18,2,Oklahoma City Thunder,Milwaukee Bucks,1.50,1.59,2.65,2.40
2013-04-18,1,Oklahoma City Thunder,Milwaukee Bucks,,1.55,,2.25
2013-04-18,18,Oklahoma City Thunder,Milwaukee Bucks,1.56,1.66,2.62,2.37
2013-04-18,5,Oklahoma City Thunder,Milwaukee Bucks,1.52,1.61,2.57,2.35
2013-04-18,15,Oklahoma City Thunder,Milwaukee Bucks,1.56,1.65,2.60,2.35
2013-04-18,44,Oklahoma City Thunder,Milwaukee Bucks,1.05,1.64,1.05,2.33
2013-04-18,56,Portland Trail Blazers,Golden State Warriors,4.05,4.25,1.26,1.24
2013-04-18,27,Portland Trail Blazers,Golden State Warriors,4.00,4.33,1.25,1.22
2013-04-18,3,Portland Trail Blazers,Golden State Warriors,3.90,4.50,1.25,1.20
2013-04-18,16,Portland Trail Blazers,Golden State Warriors,4.20,4.25,1.25,1.23
2013-04-18,32,Portland Trail Blazers,Golden State Warriors,3.75,4.09,1.25,1.22
2013-04-18,24,Portland Trail Blazers,Golden State Warriors,4.00,4.50,1.25,1.21
2013-04-18,43,Portland Trail Blazers,Golden State Warriors,4.00,4.50,1.25,1.21
2013-04-18,26,Portland Trail Blazers,Golden State Warriors,4.09,4.30,1.25,1.23
2013-04-18,2,Portland Trail Blazers,Golden State Warriors,2.80,4.40,1.45,1.22
2013-04-18,1,Portland Trail Blazers,Golden State Warriors,,3.20,,1.27
2013-04-18,18,Portland Trail Blazers,Golden State Warriors,4.18,4.38,1.27,1.26
2013-04-18,5,Portland Trail Blazers,Golden State Warriors,4.15,4.30,1.24,1.23
2013-04-18,15,Portland Trail Blazers,Golden State Warriors,4.00,4.50,1.25,1.22
2013-04-18,44,Portland Trail Blazers,Golden State Warriors,1.05,4.23,1.05,1.27
2013-04-18,56,Sacramento Kings,Los Angeles Clippers,3.15,3.10,1.38,1.39
2013-04-18,27,Sacramento Kings,Los Angeles Clippers,2.88,3.25,1.40,1.36
2013-04-18,3,Sacramento Kings,Los Angeles Clippers,,3.10,,1.35
2013-04-18,16,Sacramento Kings,Los Angeles Clippers,3.20,3.60,1.37,1.31
2013-04-18,32,Sacramento Kings,Los Angeles Clippers,3.20,3.20,1.33,1.33
2013-04-18,24,Sacramento Kings,Los Angeles Clippers,3.25,3.10,1.34,1.37
2013-04-18,43,Sacramento Kings,Los Angeles Clippers,3.25,3.10,1.34,1.37
2013-04-18,76,Sacramento Kings,Los Angeles Clippers,3.13,3.20,,1.36
2013-04-18,26,Sacramento Kings,Los Angeles Clippers,3.20,3.20,1.36,1.36
2013-04-18,2,Sacramento Kings,Los Angeles Clippers,3.30,3.60,1.35,1.30
2013-04-18,1,Sacramento Kings,Los Angeles Clippers,2.80,2.75,1.35,1.37
2013-04-18,18,Sacramento Kings,Los Angeles Clippers,3.22,3.22,1.40,1.40
2013-04-18,5,Sacramento Kings,Los Angeles Clippers,,3.20,,1.36
2013-04-18,15,Sacramento Kings,Los Angeles Clippers,3.30,3.20,,1.37
2013-04-18,44,Sacramento Kings,Los Angeles Clippers,1.05,3.38,1.05,1.37
2013-04-18,56,San Antonio Spurs,Minnesota Timberwolves,1.20,1.19,4.80,5.00
2013-04-18,27,San Antonio Spurs,Minnesota Timberwolves,,1.20,,4.50
2013-04-18,3,San Antonio Spurs,Minnesota Timberwolves,,1.20,,4.50
2013-04-18,16,San Antonio Spurs,Minnesota Timberwolves,1.22,1.20,4.50,4.75
2013-04-18,32,San Antonio Spurs,Minnesota Timberwolves,,1.18,,4.50
2013-04-18,24,San Antonio Spurs,Minnesota Timberwolves,1.20,1.18,4.65,5.00
2013-04-18,43,San Antonio Spurs,Minnesota Timberwolves,1.20,1.18,4.65,5.00
2013-04-18,26,San Antonio Spurs,Minnesota Timberwolves,1.22,1.18,4.50,5.00
2013-04-18,2,San Antonio Spurs,Minnesota Timberwolves,1.09,1.20,8.00,4.70
2013-04-18,1,San Antonio Spurs,Minnesota Timberwolves,,1.20,,3.80
2013-04-18,18,San Antonio Spurs,Minnesota Timberwolves,1.21,1.20,5.00,5.23
2013-04-18,5,San Antonio Spurs,Minnesota Timberwolves,1.20,1.18,4.67,5.00
2013-04-18,15,San Antonio Spurs,Minnesota Timberwolves,,1.20,,4.75
2013-04-18,44,San Antonio Spurs,Minnesota Timberwolves,1.05,1.22,1.05,4.80
2013-04-18,56,Toronto Raptors,Boston Celtics,1.42,1.43,2.97,2.93
2013-04-18,27,Toronto Raptors,Boston Celtics,,1.40,,2.88
2013-04-18,3,Toronto Raptors,Boston Celtics,,1.40,,2.85
2013-04-18,16,Toronto Raptors,Boston Celtics,1.42,1.41,2.95,3.00
2013-04-18,32,Toronto Raptors,Boston Celtics,1.40,1.38,2.85,2.95
2013-04-18,24,Toronto Raptors,Boston Celtics,1.41,1.41,2.95,2.95
2013-04-18,43,Toronto Raptors,Boston Celtics,1.41,1.41,2.95,2.95
2013-04-18,26,Toronto Raptors,Boston Celtics,,1.40,,3.00
2013-04-18,2,Toronto Raptors,Boston Celtics,1.36,1.40,3.20,3.00
2013-04-18,1,Toronto Raptors,Boston Celtics,,1.43,,2.40
2013-04-18,18,Toronto Raptors,Boston Celtics,1.43,1.45,3.05,2.99
2013-04-18,5,Toronto Raptors,Boston Celtics,,1.40,,3.00
2013-04-18,15,Toronto Raptors,Boston Celtics,,1.42,,3.00
2013-04-18,44,Toronto Raptors,Boston Celtics,1.05,1.46,1.05,2.95
2013-04-17,56,Atlanta Hawks,Toronto Raptors,1.39,1.43,3.10,2.93
2013-04-17,27,Atlanta Hawks,Toronto Raptors,1.40,1.44,2.88,2.75
2013-04-17,3,Atlanta Hawks,Toronto Raptors,1.40,1.40,2.85,2.85
2013-04-17,16,Atlanta Hawks,Toronto Raptors,1.40,1.44,3.05,2.85
2013-04-17,32,Atlanta Hawks,Toronto Raptors,,1.35,,3.10
2013-04-17,24,Atlanta Hawks,Toronto Raptors,1.35,1.44,3.25,2.80
2013-04-17,43,Atlanta Hawks,Toronto Raptors,1.35,1.44,3.25,2.80
2013-04-17,76,Atlanta Hawks,Toronto Raptors,1.40,1.44,3.00,2.88
2013-04-17,26,Atlanta Hawks,Toronto Raptors,1.38,1.44,3.10,2.85
2013-04-17,2,Atlanta Hawks,Toronto Raptors,1.28,1.42,3.80,2.95
2013-04-17,1,Atlanta Hawks,Toronto Raptors,,1.40,,2.65
2013-04-17,18,Atlanta Hawks,Toronto Raptors,1.40,1.48,3.22,2.88
2013-04-17,5,Atlanta Hawks,Toronto Raptors,1.38,1.44,3.10,2.80
2013-04-17,15,Atlanta Hawks,Toronto Raptors,1.40,1.45,3.10,2.80
2013-04-17,44,Atlanta Hawks,Toronto Raptors,1.03,1.48,1.03,2.88
2013-04-17,2,Boston Celtics,Indiana Pacers,,1.91,,1.91
2013-04-17,44,Boston Celtics,Indiana Pacers,1.03,1.14,1.03,1.26
2013-04-17,27,Los Angeles Clippers,Portland Trail Blazers,1.05,1.03,11.00,13.00
2013-04-17,3,Los Angeles Clippers,Portland Trail Blazers,1.03,1.04,11.50,11.00
2013-04-17,16,Los Angeles Clippers,Portland Trail Blazers,1.04,1.02,13.00,17.00
2013-04-17,32,Los Angeles Clippers,Portland Trail Blazers,1.05,1.04,9.00,10.00
2013-04-17,24,Los Angeles Clippers,Portland Trail Blazers,1.04,1.03,11.50,13.00
2013-04-17,43,Los Angeles Clippers,Portland Trail Blazers,1.04,1.03,11.50,13.00
2013-04-17,76,Los Angeles Clippers,Portland Trail Blazers,1.04,1.04,13.00,13.00
2013-04-17,26,Los Angeles Clippers,Portland Trail Blazers,1.05,1.02,11.00,16.00
2013-04-17,2,Los Angeles Clippers,Portland Trail Blazers,1.07,1.06,9.00,9.50
2013-04-17,1,Los Angeles Clippers,Portland Trail Blazers,,1.03,,8.00
2013-04-17,18,Los Angeles Clippers,Portland Trail Blazers,1.05,1.03,14.22,17.50
2013-04-17,5,Los Angeles Clippers,Portland Trail Blazers,,1.04,,11.50
2013-04-17,15,Los Angeles Clippers,Portland Trail Blazers,1.05,1.03,12.00,14.00
2013-04-17,44,Los Angeles Clippers,Portland Trail Blazers,1.03,1.05,1.03,16.68
2013-04-16,56,Brooklyn Nets,Washington Wizards,1.39,1.54,3.10,2.54
2013-04-16,27,Brooklyn Nets,Washington Wizards,1.40,1.53,2.88,2.50
2013-04-16,3,Brooklyn Nets,Washington Wizards,1.40,1.50,2.85,2.50
2013-04-16,16,Brooklyn Nets,Washington Wizards,1.40,1.55,3.05,2.60
2013-04-16,32,Brooklyn Nets,Washington Wizards,1.28,1.52,3.55,2.45
2013-04-16,24,Brooklyn Nets,Washington Wizards,1.27,1.53,3.85,2.50
2013-04-16,43,Brooklyn Nets,Washington Wizards,1.27,1.53,3.85,2.50
2013-04-16,76,Brooklyn Nets,Washington Wizards,1.29,1.40,3.70,3.00
2013-04-16,26,Brooklyn Nets,Washington Wizards,1.37,1.53,3.15,2.54
2013-04-16,2,Brooklyn Nets,Washington Wizards,1.30,1.53,3.60,2.54
2013-04-16,1,Brooklyn Nets,Washington Wizards,1.30,1.40,3.00,2.65
2013-04-16,18,Brooklyn Nets,Washington Wizards,1.43,1.56,3.10,2.62
2013-04-16,5,Brooklyn Nets,Washington Wizards,1.39,1.54,3.05,2.52
2013-04-16,15,Brooklyn Nets,Washington Wizards,1.29,1.57,3.75,2.54
2013-04-16,44,Brooklyn Nets,Washington Wizards,1.03,1.55,1.03,2.62
2013-04-16,56,Charlotte Hornets,New York Knicks,1.85,1.86,2.00,1.99
2013-04-16,27,Charlotte Hornets,New York Knicks,1.83,1.80,2.00,2.04
2013-04-16,3,Charlotte Hornets,New York Knicks,1.75,1.85,2.00,1.85
2013-04-16,16,Charlotte Hornets,New York Knicks,1.80,1.80,2.04,2.04
2013-04-16,32,Charlotte Hornets,New York Knicks,1.70,1.82,2.10,1.95
2013-04-16,24,Charlotte Hornets,New York Knicks,1.80,1.83,2.02,2.00
2013-04-16,43,Charlotte Hornets,New York Knicks,1.80,1.83,2.02,2.00
2013-04-16,26,Charlotte Hornets,New York Knicks,1.83,1.80,2.00,2.04
2013-04-16,2,Charlotte Hornets,New York Knicks,6.00,1.91,1.13,1.91
2013-04-16,1,Charlotte Hornets,New York Knicks,,1.80,,1.90
2013-04-16,18,Charlotte Hornets,New York Knicks,1.83,1.82,2.09,2.11
2013-04-16,5,Charlotte Hornets,New York Knicks,1.83,1.85,2.00,1.97
2013-04-16,15,Charlotte Hornets,New York Knicks,1.83,1.87,2.00,1.95
2013-04-16,44,Charlotte Hornets,New York Knicks,1.03,1.84,1.03,2.06
2013-04-16,56,Cleveland Cavaliers,Miami Heat,1.82,1.83,2.02,2.02
2013-04-16,27,Cleveland Cavaliers,Miami Heat,1.80,1.73,2.04,2.10
2013-04-16,3,Cleveland Cavaliers,Miami Heat,1.80,1.80,1.90,1.90
2013-04-16,16,Cleveland Cavaliers,Miami Heat,1.76,1.76,2.10,2.10
2013-04-16,32,Cleveland Cavaliers,Miami Heat,1.78,1.88,1.98,1.88
2013-04-16,24,Cleveland Cavaliers,Miami Heat,1.81,1.83,2.02,2.00
2013-04-16,43,Cleveland Cavaliers,Miami Heat,1.81,1.83,2.02,2.00
2013-04-16,26,Cleveland Cavaliers,Miami Heat,1.80,1.80,2.04,2.04
2013-04-16,2,Cleveland Cavaliers,Miami Heat,1.70,1.83,2.20,2.00
2013-04-16,1,Cleveland Cavaliers,Miami Heat,,1.80,,1.90
2013-04-16,18,Cleveland Cavaliers,Miami Heat,1.85,1.81,2.06,2.11
2013-04-16,5,Cleveland Cavaliers,Miami Heat,1.80,1.82,2.04,2.02
2013-04-16,15,Cleveland Cavaliers,Miami Heat,1.77,1.91,2.10,1.91
2013-04-16,44,Cleveland Cavaliers,Miami Heat,1.03,1.85,1.03,2.05
2013-04-16,56,Dallas Mavericks,Memphis Grizzlies,2.43,2.45,1.59,1.58
2013-04-16,27,Dallas Mavericks,Memphis Grizzlies,,2.38,,1.57
2013-04-16,3,Dallas Mavericks,Memphis Grizzlies,,2.29,,1.60
2013-04-16,16,Dallas Mavericks,Memphis Grizzlies,,2.45,,1.60
2013-04-16,32,Dallas Mavericks,Memphis Grizzlies,2.45,2.29,1.52,1.58
2013-04-16,24,Dallas Mavericks,Memphis Grizzlies,2.45,2.40,1.55,1.58
2013-04-16,43,Dallas Mavericks,Memphis Grizzlies,2.45,2.40,1.55,1.58
2013-04-16,76,Dallas Mavericks,Memphis Grizzlies,2.50,2.45,1.53,1.57
2013-04-16,26,Dallas Mavericks,Memphis Grizzlies,,2.45,,1.57
2013-04-16,2,Dallas Mavericks,Memphis Grizzlies,1.91,2.40,1.91,1.60
2013-04-16,1,Dallas Mavericks,Memphis Grizzlies,2.25,2.15,1.55,1.60
2013-04-16,18,Dallas Mavericks,Memphis Grizzlies,2.47,2.47,1.61,1.61
2013-04-16,5,Dallas Mavericks,Memphis Grizzlies,,2.44,,1.57
2013-04-16,15,Dallas Mavericks,Memphis Grizzlies,2.54,2.40,1.56,1.62
2013-04-16,44,Dallas Mavericks,Memphis Grizzlies,1.03,2.46,1.03,1.61
2013-04-16,56,Detroit Pistons,Philadelphia 76ers,1.66,1.59,2.27,2.43
2013-04-16,27,Detroit Pistons,Philadelphia 76ers,1.62,1.57,2.25,2.38
2013-04-16,3,Detroit Pistons,Philadelphia 76ers,1.65,1.60,2.20,2.29
2013-04-16,16,Detroit Pistons,Philadelphia 76ers,1.64,1.58,2.35,2.50
2013-04-16,32,Detroit Pistons,Philadelphia 76ers,1.62,1.58,2.20,2.29
2013-04-16,24,Detroit Pistons,Philadelphia 76ers,1.65,1.61,2.27,2.35
2013-04-16,43,Detroit Pistons,Philadelphia 76ers,1.65,1.61,2.27,2.35
2013-04-16,26,Detroit Pistons,Philadelphia 76ers,1.57,1.59,2.45,2.40
2013-04-16,2,Detroit Pistons,Philadelphia 76ers,1.65,1.65,2.29,2.29
2013-04-16,1,Detroit Pistons,Philadelphia 76ers,,1.65,,2.04
2013-04-16,18,Detroit Pistons,Philadelphia 76ers,1.67,1.60,2.35,2.50
2013-04-16,5,Detroit Pistons,Philadelphia 76ers,,1.63,,2.29
2013-04-16,15,Detroit Pistons,Philadelphia 76ers,1.65,1.62,2.35,2.40
2013-04-16,44,Detroit Pistons,Philadelphia 76ers,1.03,1.61,1.03,2.44
2013-04-16,56,Golden State Warriors,San Antonio Spurs,1.59,1.38,2.43,3.18
2013-04-16,27,Golden State Warriors,San Antonio Spurs,1.57,1.36,2.38,3.25
2013-04-16,3,Golden State Warriors,San Antonio Spurs,1.55,1.40,2.40,2.85
2013-04-16,16,Golden State Warriors,San Antonio Spurs,1.62,1.36,2.40,3.25
