unique_game_id,DATE,Home Team,Away Team,HOME_PRIOR_WIN_V_OPP,AWAY_PRIOR_WIN_V_OPP,HOME_IP_AVAIL,AWAY_IP_AVAIL,Home Odds Open,Home Odds Close,Away Odds Open,Away Odds Close,Home Relative Age Diff,Home All Stars,Away All Stars,Away Underdog,Underdog Win,Home FG,Home FGA,Home FG%,Home 3P,Home 3PA,Home 3P%,Home FT,Home FTA,Home FT%,Home ORB,Home DRB,Home TRB,Home AST,Home STL,Home BLK,Home TOV,Home PF,Home PTS,Home TS%,Home eFG%,Home 3PAr,Home FTr,Home ORB%,Home DRB%,Home TRB%,Home AST%,Home STL%,Home BLK%,Home TOV%,Home ORtg,Home DRtg,Away FG,Away FGA,Away FG%,Away 3P,Away 3PA,Away 3P%,Away FT,Away FTA,Away FT%,Away ORB,Away DRB,Away TRB,Away AST,Away STL,Away BLK,Away TOV,Away PF,Away PTS,Away TS%,Away eFG%,Away 3PAr,Away FTr,Away ORB%,Away DRB%,Away TRB%,Away AST%,Away STL%,Away BLK%,Away TOV%,Away ORtg,Away DRtg,HOME_CUM_WIN_PCT,AWAY_CUM_WIN_PCT,HOME_ROLL_WIN_PCT,AWAY_ROLL_WIN_PCT
2012-10-30_Cleveland Cavaliers_Washington Wizards,2012-10-30,Cleveland Cavaliers,Washington Wizards,0.0,0.0,0.5714285714285713,0.8571428571428572,1.4526666666666666,1.4126666666666665,2.550666666666667,2.9393333333333325,-0.5,1.0,0.0,1.0,0.0,36.0,79.0,0.4560000000000002,7.0,20.0,0.3499999999999999,15.0,22.0,0.6820000000000003,18.0,36.0,54.0,22.0,7.0,5.0,20.0,21.0,94.0,0.5300000000000001,0.5,0.25300000000000006,0.27799999999999997,46.20000000000001,66.70000000000002,58.100000000000016,61.100000000000016,8.0,8.599999999999998,18.4,106.90000000000003,95.5,32.0,90.0,0.3559999999999999,8.0,32.0,0.25,12.0,20.0,0.5999999999999999,18.0,21.0,39.0,26.0,11.0,10.0,12.0,19.0,84.0,0.4249999999999999,0.4000000000000001,0.3559999999999999,0.222,33.300000000000004,53.79999999999998,41.89999999999999,81.29999999999998,12.5,16.900000000000002,10.800000000000002,95.5,106.90000000000003,0.5,0.5,0.5,0.5
2012-10-30_Los Angeles Lakers_Dallas Mavericks,2012-10-30,Los Angeles Lakers,Dallas Mavericks,0.0,0.0,1.0,0.8571428571428572,1.2000000000000004,1.2060000000000002,4.187142857142858,4.562,-1.0,1.0,0.0,1.0,1.0,38.0,77.0,0.49399999999999983,3.0,13.0,0.23099999999999996,12.0,31.0,0.3870000000000001,15.0,31.0,46.0,24.0,6.0,5.0,14.0,21.0,91.0,0.5019999999999999,0.513,0.169,0.4029999999999998,32.60000000000001,77.5,53.5,63.20000000000002,6.599999999999998,7.099999999999998,13.400000000000004,99.90000000000002,108.70000000000003,40.0,85.0,0.47100000000000003,5.0,15.0,0.3330000000000001,14.0,18.0,0.7780000000000002,9.0,31.0,40.0,22.0,9.0,5.0,11.0,25.0,99.0,0.5329999999999997,0.5,0.17600000000000002,0.21200000000000008,22.5,67.39999999999999,46.5,55.0,9.900000000000002,7.799999999999998,10.599999999999998,108.70000000000003,99.90000000000002,0.5,0.5,0.5,0.5
2012-10-30_Miami Heat_Boston Celtics,2012-10-30,Miami Heat,Boston Celtics,0.0,0.0,1.0,1.0,1.2930769230769232,1.3459999999999999,3.322307692307693,3.284666666666667,4.5,2.0,1.0,1.0,0.0,43.0,79.0,0.5440000000000003,8.0,16.0,0.5,26.0,32.0,0.8130000000000002,5.0,31.0,36.0,25.0,8.0,5.0,8.0,20.0,120.0,0.6449999999999998,0.595,0.20299999999999996,0.4050000000000002,12.800000000000002,81.6,46.79999999999999,58.100000000000016,8.5,8.099999999999998,7.900000000000002,127.0,113.20000000000003,39.0,75.0,0.5199999999999998,6.0,13.0,0.4619999999999999,23.0,28.0,0.8209999999999998,7.0,34.0,41.0,24.0,4.0,2.0,15.0,23.0,107.0,0.6129999999999998,0.5600000000000003,0.17300000000000001,0.3730000000000001,18.4,87.20000000000003,53.20000000000002,61.5,4.200000000000001,3.2000000000000006,14.699999999999996,113.20000000000003,127.0,0.5,0.5,0.5,0.5
2012-10-31_Chicago Bulls_Sacramento Kings,2012-10-31,Chicago Bulls,Sacramento Kings,0.0,0.0,1.0,0.8571428571428571,1.2385714285714287,1.3535714285714284,3.9862499999999996,3.2471428571428573,2.0,1.0,0.0,1.0,0.0,33.0,79.0,0.4180000000000001,2.0,9.0,0.222,25.0,33.0,0.7579999999999999,14.0,32.0,46.0,21.0,8.0,10.0,18.0,19.0,93.0,0.49699999999999994,0.43,0.11400000000000003,0.4180000000000001,32.60000000000001,74.39999999999999,53.5,63.600000000000016,8.400000000000002,14.900000000000004,16.099999999999998,98.0,91.6,34.0,84.0,0.4050000000000002,6.0,17.0,0.35299999999999987,13.0,16.0,0.8130000000000001,11.0,29.0,40.0,14.0,10.0,5.0,19.0,29.0,87.0,0.4779999999999998,0.4400000000000001,0.20199999999999999,0.18999999999999997,25.6,67.39999999999999,46.5,41.199999999999996,10.5,7.099999999999999,17.300000000000004,91.6,98.0,0.5,0.5,0.5,0.5
2012-10-31_New Orleans Pelicans_San Antonio Spurs,2012-10-31,New Orleans Pelicans,San Antonio Spurs,0.0,0.0,0.8571428571428572,0.8571428571428572,2.917692307692308,3.4375,1.3546153846153848,1.32125,-4.0,0.0,2.0,0.0,0.0,35.0,80.0,0.4379999999999998,4.0,17.0,0.2349999999999999,21.0,23.0,0.9130000000000001,9.0,34.0,43.0,26.0,7.0,6.0,13.0,20.0,95.0,0.527,0.463,0.21300000000000005,0.28800000000000014,21.399999999999995,77.29999999999998,50.0,74.29999999999998,7.5,10.0,12.599999999999996,101.59999999999998,105.79999999999997,38.0,80.0,0.47499999999999987,6.0,20.0,0.29999999999999993,17.0,26.0,0.654,10.0,33.0,43.0,22.0,9.0,8.0,15.0,21.0,99.0,0.5410000000000001,0.513,0.25,0.32500000000000007,22.699999999999992,78.6,50.0,57.899999999999984,9.599999999999998,12.699999999999998,14.099999999999996,105.79999999999997,101.59999999999998,0.5,0.5,0.5,0.5
2012-10-31_Utah Jazz_Dallas Mavericks,2012-10-31,Utah Jazz,Dallas Mavericks,0.0,0.0,1.0,0.8571428571428572,1.3783333333333332,1.2366666666666668,3.4166666666666665,4.1899999999999995,-1.0,0.0,0.0,1.0,0.0,38.0,89.0,0.42700000000000027,6.0,14.0,0.42900000000000005,31.0,42.0,0.7379999999999998,20.0,41.0,61.0,24.0,10.0,8.0,14.0,25.0,113.0,0.5259999999999999,0.46100000000000013,0.157,0.4720000000000002,38.5,83.70000000000002,60.399999999999984,63.20000000000002,10.0,12.699999999999998,11.5,112.5,93.59999999999998,32.0,85.0,0.37600000000000006,11.0,22.0,0.5,19.0,26.0,0.731,8.0,32.0,40.0,20.0,8.0,5.0,16.0,32.0,94.0,0.48700000000000004,0.4409999999999999,0.25899999999999995,0.306,16.300000000000004,61.5,39.60000000000001,62.5,8.0,6.700000000000002,14.199999999999996,93.59999999999998,112.5,0.5,1.0,0.5,1.0
2012-11-02_Atlanta Hawks_Houston Rockets,2012-11-02,Atlanta Hawks,Houston Rockets,0.0,0.0,0.8571428571428572,0.8571428571428572,1.3953333333333335,1.4386666666666665,2.766428571428572,2.825333333333333,3.5,0.0,1.0,1.0,1.0,40.0,85.0,0.47100000000000003,7.0,22.0,0.31799999999999995,15.0,17.0,0.8819999999999998,7.0,29.0,36.0,23.0,12.0,4.0,13.0,26.0,102.0,0.551,0.5120000000000002,0.25899999999999995,0.20000000000000004,16.699999999999996,55.79999999999998,38.3,57.5,12.300000000000002,6.700000000000002,12.300000000000002,104.70000000000003,111.90000000000003,38.0,90.0,0.42199999999999993,8.0,30.0,0.26699999999999996,25.0,29.0,0.862,23.0,35.0,58.0,22.0,8.0,2.0,21.0,18.0,109.0,0.5300000000000001,0.46699999999999986,0.3330000000000001,0.322,44.20000000000001,83.29999999999998,61.70000000000002,57.899999999999984,8.200000000000001,3.2000000000000006,17.0,111.90000000000003,104.70000000000003,0.5,1.0,0.5,1.0
2012-11-02_Boston Celtics_Milwaukee Bucks,2012-11-02,Boston Celtics,Milwaukee Bucks,0.0,0.0,0.8571428571428572,1.0,1.2642857142857142,1.2899999999999998,3.4950000000000006,3.675625,0.5,1.0,0.0,1.0,1.0,33.0,74.0,0.4459999999999999,5.0,14.0,0.35700000000000015,17.0,21.0,0.8100000000000004,6.0,30.0,36.0,22.0,9.0,4.0,18.0,18.0,88.0,0.529,0.4800000000000002,0.18900000000000003,0.2839999999999999,14.599999999999996,73.20000000000002,43.899999999999984,66.70000000000002,9.5,5.900000000000001,17.800000000000004,92.79999999999997,104.40000000000003,40.0,86.0,0.4649999999999999,8.0,18.0,0.444,11.0,12.0,0.9169999999999999,11.0,35.0,46.0,26.0,12.0,5.0,18.0,17.0,99.0,0.5419999999999999,0.5120000000000002,0.20900000000000005,0.14000000000000007,26.800000000000008,85.40000000000002,56.100000000000016,65.0,12.699999999999998,8.299999999999999,16.5,104.40000000000003,92.79999999999997,0.0,0.5,0.0,0.5
2012-11-02_Charlotte Hornets_Indiana Pacers,2012-11-02,Charlotte Hornets,Indiana Pacers,0.0,0.0,0.7142857142857141,0.8571428571428572,3.327692307692308,3.461875,1.2900000000000003,1.3181249999999998,0.0,0.0,3.0,0.0,1.0,31.0,85.0,0.3650000000000001,7.0,19.0,0.36800000000000005,21.0,24.0,0.875,10.0,31.0,41.0,18.0,10.0,9.0,10.0,22.0,90.0,0.47100000000000003,0.4059999999999999,0.2240000000000001,0.282,20.800000000000004,68.89999999999999,44.100000000000016,58.100000000000016,10.699999999999998,15.800000000000004,9.5,96.40000000000002,95.29999999999997,33.0,83.0,0.3979999999999999,7.0,26.0,0.269,16.0,27.0,0.593,14.0,38.0,52.0,19.0,5.0,5.0,17.0,16.0,89.0,0.4690000000000001,0.44000000000000017,0.313,0.32500000000000007,31.10000000000001,79.20000000000002,55.899999999999984,57.600000000000016,5.400000000000001,7.599999999999998,15.199999999999996,95.29999999999997,96.40000000000002,0.5,1.0,0.5,1.0
2012-11-02_New York Knicks_Miami Heat,2012-11-02,New York Knicks,Miami Heat,0.0,0.0,1.0,1.0,2.5907692307692307,3.1620000000000004,1.442307692307692,1.3699999999999999,-1.5,1.0,2.0,0.0,1.0,36.0,84.0,0.42900000000000005,19.0,36.0,0.5280000000000002,13.0,15.0,0.8670000000000002,13.0,28.0,41.0,27.0,10.0,0.0,12.0,22.0,104.0,0.574,0.5419999999999999,0.42900000000000005,0.17899999999999996,27.699999999999992,80.0,50.0,75.0,11.300000000000002,0.0,11.699999999999998,117.59999999999997,95.0,33.0,71.0,0.4649999999999999,7.0,20.0,0.3499999999999999,11.0,13.0,0.846,7.0,34.0,41.0,18.0,4.0,5.0,21.0,18.0,84.0,0.5469999999999999,0.5140000000000001,0.282,0.18299999999999997,20.0,72.29999999999998,50.0,54.5,4.5,10.400000000000002,21.5,95.0,117.59999999999997,0.5,1.0,0.5,1.0
2012-11-02_Oklahoma City Thunder_Portland Trail Blazers,2012-11-02,Oklahoma City Thunder,Portland Trail Blazers,0.0,0.0,0.8571428571428572,1.0,1.12625,1.2133333333333336,5.130000000000001,4.51,0.0,2.0,1.0,1.0,0.0,39.0,76.0,0.513,5.0,9.0,0.5559999999999999,23.0,32.0,0.719,8.0,39.0,47.0,18.0,2.0,10.0,12.0,22.0,106.0,0.5879999999999999,0.5460000000000002,0.11800000000000005,0.4210000000000002,19.5,78.0,51.600000000000016,46.20000000000001,2.1000000000000005,15.900000000000004,11.800000000000002,112.0,97.20000000000003,32.0,89.0,0.36000000000000004,9.0,26.0,0.34600000000000003,19.0,24.0,0.7919999999999999,11.0,33.0,44.0,17.0,4.0,0.0,11.0,25.0,92.0,0.4619999999999999,0.4100000000000001,0.2919999999999999,0.2700000000000001,22.0,80.5,48.399999999999984,53.100000000000016,4.200000000000001,0.0,9.900000000000002,97.20000000000003,112.0,0.0,1.0,0.0,1.0
2012-11-02_Orlando Magic_Denver Nuggets,2012-11-02,Orlando Magic,Denver Nuggets,0.0,0.0,0.7142857142857141,1.0,2.486,3.0186666666666664,1.512,1.3946666666666665,-1.0,0.0,1.0,0.0,1.0,42.0,86.0,0.48799999999999977,5.0,15.0,0.3330000000000001,13.0,18.0,0.7219999999999998,11.0,35.0,46.0,24.0,8.0,8.0,11.0,24.0,102.0,0.543,0.5170000000000001,0.17399999999999996,0.20900000000000005,26.800000000000008,70.0,50.5,57.100000000000016,8.700000000000001,13.800000000000004,10.5,111.09999999999997,96.90000000000002,32.0,84.0,0.3810000000000001,7.0,26.0,0.269,18.0,27.0,0.6669999999999999,15.0,30.0,45.0,22.0,5.0,5.0,14.0,17.0,89.0,0.4640000000000002,0.423,0.30999999999999994,0.321,30.0,73.20000000000002,49.5,68.79999999999998,5.400000000000001,7.0,12.699999999999998,96.90000000000002,111.09999999999997,0.5,0.0,0.5,0.0
2012-11-03_Brooklyn Nets_Toronto Raptors,2012-11-03,Brooklyn Nets,Toronto Raptors,0.0,0.0,1.0,0.8571428571428572,1.3483333333333334,1.4126666666666663,2.9691666666666667,2.947333333333333,0.0,2.0,0.0,1.0,0.0,37.0,81.0,0.4569999999999999,6.0,15.0,0.4000000000000001,27.0,37.0,0.7300000000000002,9.0,32.0,41.0,20.0,6.0,5.0,17.0,19.0,107.0,0.5499999999999999,0.49399999999999983,0.18500000000000003,0.4569999999999999,25.0,76.20000000000002,52.600000000000016,54.100000000000016,6.099999999999999,7.799999999999998,14.900000000000004,109.40000000000003,102.29999999999997,37.0,82.0,0.45099999999999985,7.0,18.0,0.3890000000000001,19.0,25.0,0.7599999999999999,10.0,27.0,37.0,23.0,8.0,5.0,14.0,31.0,100.0,0.538,0.49399999999999983,0.22000000000000008,0.305,23.800000000000008,75.0,47.399999999999984,62.20000000000002,8.200000000000001,7.599999999999998,13.099999999999996,102.29999999999997,109.40000000000003,0.5,0.0,0.5,0.0
2012-11-03_Chicago Bulls_New Orleans Pelicans,2012-11-03,Chicago Bulls,New Orleans Pelicans,0.0,0.0,1.0,0.7142857142857141,1.1663636363636363,1.164375,4.701818181818182,5.2925,3.0,1.0,0.0,1.0,1.0,29.0,88.0,0.33,3.0,17.0,0.17600000000000002,21.0,25.0,0.84,15.0,26.0,41.0,21.0,11.0,6.0,12.0,20.0,82.0,0.4139999999999999,0.34700000000000014,0.19300000000000003,0.2839999999999999,30.0,74.29999999999998,48.20000000000001,72.39999999999999,12.300000000000002,10.5,10.800000000000002,91.40000000000002,99.20000000000003,32.0,75.0,0.42700000000000027,5.0,18.0,0.278,20.0,23.0,0.8699999999999997,9.0,35.0,44.0,13.0,7.0,9.0,16.0,21.0,89.0,0.5229999999999999,0.46,0.2400000000000001,0.30700000000000005,25.699999999999992,70.0,51.79999999999998,40.60000000000001,7.799999999999998,12.699999999999998,15.800000000000004,99.20000000000003,91.40000000000002,1.0,0.5,1.0,0.5
